ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0200951,64,X,$18624.0,5,blue,7,9th,29secs,2:24:27.746AM,5:56:17.544AM,3.16,3000,
0200952,51,Female,$5661.000000000001,50,None,6,2nd,30secs,7:37:1.558PM,6:56:55.334AM,10.75,2500,250025002500250025002500250025002500250025002500250025002500
0200953,83,female,$24153.0,67,gReeN,2,8th,26secs,2:51:26.505AM,9:38:1.190AM,3.54,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0200954,82,Male,$18942.0,46,None,9,3rd,24secs,2:13:13.257AM,7:53:41.226AM,3.35,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0200955,47,m,$8601.0,50,blue,9,3rd,30secs,8:59:47.930PM,10:23:30.640AM,6.28,3250,325032503250325032503250325032503250325032503250325032503250
0200956,64,Male,$1920.0,12,yellow,4,6th,20secs,10:11:18.791PM,5:17:19.830AM,-0.14,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0200957,83,f,$24651.0,52,None,4,7th,20secs,9:30:16.147PM,11:42:46.323AM,7.4,2000,
0200958,34,M,$1224.0,52,reD,9,1st,23secs,7:56:12.720PM,6:36:36.552AM,3.52,2750,2750275027502750275027502750275027502750
0200959,48,F,$1824.0,79,green,1,2nd,24secs,3:37:41.760AM,8:50:48.599AM,2.19,2000,20002000200020002000
0200960,84,Male,$14280.0,77,gReeN,2,5th,27secs,9:16:20.630PM,5:4:5.839AM,-2.51,3750,375037503750375037503750375037503750375037503750375037503750
0200961,75,M,$6150.0,68,green,2,7th,28secs,7:33:39.567PM,5:16:32.500AM,-9.92,3500,350035003500350035003500350035003500350035003500350035003500
0200962,23,X,$1334.0,67,yellow,4,5th,28secs,8:16:50.360PM,10:57:46.633AM,9.38,3750,37503750375037503750
0200963,12,M,$2232.0,41,yellow,1,6th,30secs,10:41:27.276PM,10:9:3.224AM,-9.23,1500,
0200964,74,Female,$6808.0,53,yellow,7,8th,23secs,3:26:46.829AM,7:27:15.11AM,-0.63,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0200965,83,M,$23572.0,34,green,5,4th,20secs,11:55:19.414PM,9:57:24.252AM,10.02,3750,
0200966,82,X,$23944.0,77,reD,5,3rd,27secs,2:7:31.447AM,8:24:13.865AM,-3.76,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0200967,38,male,$1824.0,52,red,3,3rd,21secs,7:37:38.250PM,11:0:18.775AM,-8.0,3000,30003000300030003000
0200968,41,X,$3895.0,61,red,8,2nd,21secs,1:30:2.881AM,5:16:0.785AM,2.71,3000,300030003000300030003000300030003000300030003000300030003000
0200969,42,male,$9618.0,67,reD,2,4th,24secs,10:34:19.401PM,9:52:47.944AM,10.78,2000,2000200020002000200020002000200020002000
0200970,25,female,$6250.0,48,green,5,4th,28secs,3:56:3.34AM,9:16:20.931AM,3.58,2250,
0200971,87,Female,$22881.0,34,yellow,3,1st,22secs,3:32:10.555AM,11:55:2.660AM,-10.92,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0200972,89,Male,$14506.999999999998,38,gReeN,2,8th,22secs,3:13:7.344AM,9:15:22.699AM,9.47,2250,
0200973,40,m,$3160.0,41,blue,5,4th,27secs,8:52:6.629PM,6:40:34.335AM,2.7,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0200974,20,m,$1900.0,19,yellow,4,7th,30secs,2:51:26.967AM,5:31:41.252AM,-12.35,2750,
0200975,76,m,$19760.0,40,BLUE,2,3rd,28secs,8:19:58.358PM,12:59:7.179PM,3.3,3500,350035003500350035003500350035003500350035003500350035003500
0200976,65,X,$7344.999999999999,20,green,8,6th,21secs,12:59:19.198PM,11:34:8.732AM,-2.01,3500,3500350035003500350035003500350035003500
0200977,49,female,$11319.0,38,red,2,3rd,22secs,1:27:34.759AM,9:36:47.243AM,10.6,3000,
0200978,70,F,$20720.0,8,reD,6,3rd,27secs,12:32:29.158PM,6:15:8.269AM,3.97,3000,30003000300030003000
0200979,21,M,$5166.0,16,yellow,2,4th,26secs,10:32:46.203PM,6:13:30.388AM,8.99,2000,2000200020002000200020002000200020002000
0200980,74,Female,$21978.0,25,red,9,6th,22secs,7:56:33.621PM,8:46:1.795AM,-2.78,3750,37503750375037503750
0200981,30,male,$3210.0,17,green,7,1st,30secs,11:9:42.824PM,8:58:16.463AM,-10.66,2000,200020002000200020002000200020002000200020002000200020002000
0200982,23,M,$3358.0,66,green,2,4th,27secs,3:0:59.150AM,11:45:22.343AM,-4.08,2250,22502250225022502250
0200983,53,X,$9646.0,60,red,1,9th,28secs,9:30:1.856PM,8:0:16.13AM,-6.75,2750,2750275027502750275027502750275027502750
