ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0838906,27,male,$7695.0,48,reD,8,4th,30secs,4:37:45.452AM,12:9:18.733PM,-3.54,2500,2500250025002500250025002500250025002500
0838907,70,F,$14629.999999999998,77,gReeN,9,4th,21secs,11:10:43.654PM,0,12.06,2250,
0838908,78,m,$14118.0,29,None,0,6th,23secs,12:43:27.104PM,5:43:39.590AM,-5.45,2750,
0838909,67,X,$4221.0,69,red,0,2nd,26secs,4:33:13.891AM,10:18:13.386AM,9.64,1500,15001500150015001500
0838910,72,m,$2736.0,52,green,1,7th,29secs,1:59:29.315AM,10:3:45.616AM,1.78,1500,
0838911,68,0,$2924.0,42,yellow,7,1st,20secs,11:44:36.55PM,12:23:30.64PM,2.25,1750,175017501750175017501750175017501750175017501750175017501750
0838912,22,F,$1496.0,19,yellow,0,9th,27secs,9:3:39.519PM,9:14:50.527AM,2.38,2750,2750275027502750275027502750275027502750
0838913,78,F,$14430.0,73,green,9,9th,29secs,4:54:48.150AM,12:46:55.263PM,8.18,2750,27502750275027502750
0838914,73,X,$10293.0,53,yellow,8,2nd,20secs,8:58:3.381PM,10:9:44.257AM,-4.06,2250,2250225022502250225022502250225022502250
0838915,54,X,$15660.0,45,None,2,5th,20secs,4:58:33.7AM,6:4:48.67AM,-11.58,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0838916,81,M,$23328.0,17,yellow,9,5th,24secs,12:42:52.665PM,7:10:30.723AM,11.15,1500,1500150015001500150015001500150015001500
0838917,75,F,$6600.0,69,red,9,8th,24secs,9:38:30.139PM,9:48:16.984AM,-1.8,3000,
0838918,88,F,$20504.0,69,green,9,6th,27secs,9:56:52.333PM,5:57:6.580AM,1.16,2750,
0838919,80,female,$3520.0,36,yellow,4,6th,24secs,3:27:57.859AM,12:54:1.176PM,-6.26,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0838920,55,M,$9240.0,57,green,2,8th,29secs,1:18:8.137AM,10:34:58.989AM,10.03,3750,
0838921,78,m,$3198.0,36,green,2,4th,29secs,8:5:8.828PM,8:58:42.711AM,0,3000,
0838922,49,m,$2352.0,53,yellow,2,4th,23secs,9:44:37.22PM,9:32:47.61AM,-0.38,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0838923,71,Female,$18318.0,34,BLUE,7,3rd,27secs,11:6:16.14PM,6:44:20.360AM,12.13,3250,325032503250325032503250325032503250325032503250325032503250
0838924,30,f,$4650.0,61,green,2,5th,22secs,3:24:2.641AM,10:27:38.251AM,1.0,2500,25002500250025002500
0838925,73,F,$8249.0,6,reD,5,6th,30secs,4:48:25.754AM,9:45:48.945AM,-6.58,1500,150015001500150015001500150015001500150015001500150015001500
0838926,32,f,$3360.0,15,None,7,7th,26secs,7:29:31.487PM,5:43:55.604AM,5.82,2250,225022502250225022502250225022502250225022502250225022502250
0838927,30,f,$6810.0,64,None,6,4th,24secs,8:2:52.316PM,8:53:11.664AM,1.83,3750,
0838928,40,f,$4080.0,49,blue,9,9th,27secs,9:22:47.371PM,11:41:53.320AM,-2.16,1750,17501750175017501750
0838929,56,female,$14784.0,67,None,6,9th,26secs,7:30:7.629PM,12:25:41.659PM,3.04,3500,3500350035003500350035003500350035003500
0838930,45,Female,$7785.0,8,yellow,3,2nd,21secs,3:35:53.180AM,10:10:16.560AM,-5.03,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0838931,33,female,$8349.0,49,gReeN,4,9th,30secs,11:53:23.859PM,10:31:5.892AM,0.47,2000,2000200020002000200020002000200020002000
0838932,50,M,$1500.0,17,green,5,8th,26secs,8:7:25.41PM,9:29:59.467AM,-8.17,1500,1500150015001500150015001500150015001500
0838933,68,m,$18700.0,5,red,1,1st,29secs,4:33:39.295AM,7:16:58.827AM,7.97,2500,
0838934,9,Female,$702.0,35,blue,7,6th,21secs,2:52:58.628AM,11:19:41.592AM,7.74,2250,22502250225022502250
0838935,22,m,$6028.000000000001,10,BLUE,1,9th,20secs,7:8:15.925PM,8:44:57.989AM,1.3,2750,275027502750275027502750275027502750275027502750275027502750
0838936,52,F,$7488.0,47,BLUE,5,6th,27secs,1:5:13.501AM,5:55:9.323AM,5.95,2000,20002000200020002000
0838937,58,Male,$6496.000000000001,22,green,4,2nd,29secs,4:18:55.954AM,5:6:40.77AM,11.95,3500,3500350035003500350035003500350035003500
0838938,80,F,$5680.0,22,blue,8,8th,24secs,2:25:32.315AM,8:31:20.640AM,-5.96,1750,1750175017501750175017501750175017501750
0838939,25,M,$3100.0,16,red,0,0,22secs,1:14:54.76AM,11:2:23.556AM,3.54,3750,
0838940,0,m,$1736.0,26,BLUE,4,4th,24secs,1:20:54.366AM,11:57:28.200AM,-11.85,1500,
0838941,25,X,$5074.999999999999,35,BLUE,7,8th,27secs,8:23:15.705PM,8:55:19.352AM,2.49,1750,
0838942,38,X,$8550.0,40,reD,3,5th,30secs,8:13:47.838PM,6:17:50.535AM,2.07,3250,0
0838943,47,m,$6768.0,23,red,5,8th,24secs,12:54:52.430PM,7:57:16.181AM,-8.92,2000,2000200020002000200020002000200020002000
0838944,33,m,$9372.0,40,yellow,9,4th,30secs,3:10:11.240AM,7:3:24.737AM,11.73,2000,20002000200020002000
0838945,42,0,$1260.0,12,None,3,6th,24secs,3:47:5.18AM,11:37:24.331AM,-8.93,1750,17501750175017501750
0838946,11,f,$1892.0,22,gReeN,6,7th,23secs,11:52:32.880PM,7:43:35.725AM,5.53,1500,1500150015001500150015001500150015001500
0838947,9,F,$801.0,6,gReeN,6,4th,20secs,1:55:52.791AM,11:6:21.581AM,6.6,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0838948,17,f,$4165.0,53,reD,7,1st,28secs,1:59:9.464AM,10:12:51.552AM,-11.53,3750,37503750375037503750
0838949,73,m,$10439.0,27,None,6,3rd,22secs,2:25:30.235AM,5:30:3.807AM,-2.29,1500,150015001500150015001500150015001500150015001500150015001500
0838950,31,M,$1797.9999999999998,58,None,8,9th,30secs,11:47:38.950PM,10:37:2.297AM,10.17,2750,275027502750275027502750275027502750275027502750275027502750
0838951,52,Female,$9308.0,38,yellow,2,8th,27secs,2:15:14.166AM,10:59:3.235AM,3.9,1750,17501750175017501750
0838952,77,f,$12628.0,59,red,4,2nd,30secs,11:3:11.386PM,5:38:34.541AM,-11.88,1750,17501750175017501750
0838953,63,M,$7371.0,45,gReeN,3,8th,21secs,11:45:47.616PM,7:44:5.899AM,5.79,3000,30003000300030003000
0838954,31,F,$9238.0,69,yellow,5,9th,28secs,12:5:45.511PM,5:23:8.772AM,-10.8,2750,275027502750275027502750275027502750275027502750275027502750
0838955,25,Male,$900.0,12,BLUE,7,6th,30secs,8:32:16.116PM,9:44:7.692AM,-6.45,3750,37503750375037503750
0838956,48,m,$8016.0,43,None,4,6th,30secs,3:21:22.168AM,6:58:28.517AM,10.7,3750,
0838957,11,f,$1606.0,46,blue,3,7th,24secs,11:40:14.656PM,11:9:31.877AM,8.12,2500,25002500250025002500
0838958,22,f,$3564.0000000000005,47,BLUE,3,8th,28secs,9:35:3.760PM,11:26:47.160AM,2.57,1500,1500150015001500150015001500150015001500
0838959,87,Female,$5394.0,56,red,7,7th,27secs,9:7:37.324PM,8:40:30.129AM,-0.25,2500,
0838960,15,F,$2280.0,22,blue,3,9th,22secs,2:0:17.201AM,8:29:27.30AM,6.53,2750,27502750275027502750
0838961,0,male,$8568.0,59,blue,4,2nd,30secs,4:13:25.317AM,12:10:33.461PM,6.58,2250,22502250225022502250
0838962,79,X,$2686.0,30,yellow,9,5th,24secs,12:43:36.623PM,9:21:12.525AM,3.4,2000,200020002000200020002000200020002000200020002000200020002000
0838963,22,Male,$2090.0,68,reD,8,7th,30secs,4:42:59.825AM,9:59:11.93AM,7.22,3750,375037503750375037503750375037503750375037503750375037503750
0838964,65,m,$5070.0,58,yellow,9,9th,20secs,11:27:13.374PM,8:34:1.903AM,-5.14,2750,27502750275027502750
0838965,40,male,$3960.0,16,0,5,5th,21secs,12:58:51.417PM,8:21:37.34AM,1.38,1750,
0838966,57,M,$9519.0,15,green,5,8th,23secs,7:15:25.866PM,11:24:36.901AM,3.89,3750,3750375037503750375037503750375037503750
0838967,14,F,$938.0,11,BLUE,0,4th,29secs,10:11:6.964PM,11:38:27.195AM,1.26,2750,27502750275027502750
0838968,39,m,$2028.0,39,green,6,8th,29secs,2:18:2.354AM,5:44:40.930AM,4.96,3750,3750375037503750375037503750375037503750
0838969,67,female,$15343.0,60,blue,2,4th,29secs,3:32:32.842AM,10:49:0.380AM,3.76,3750,
0838970,31,Female,$4898.0,35,None,2,6th,23secs,1:2:40.805AM,9:34:8.67AM,-7.98,3750,
0838971,68,f,$15639.999999999998,37,red,4,9th,22secs,7:6:34.164PM,12:48:11.662PM,6.05,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0838972,9,female,$252.00000000000003,75,green,0,7th,30secs,12:59:55.831PM,6:35:24.926AM,-10.91,2250,2250225022502250225022502250225022502250
0838973,35,female,$9555.0,71,green,7,8th,22secs,7:14:33.350PM,12:54:29.266PM,4.37,1750,1750175017501750175017501750175017501750
0838974,84,m,$24948.0,5,blue,4,1st,24secs,1:39:7.337AM,10:9:26.430AM,-12.48,0,
0838975,60,female,$13980.0,40,green,7,7th,27secs,8:32:27.487PM,10:38:49.354AM,8.79,1500,1500150015001500150015001500150015001500
0838976,86,f,$22790.0,71,gReeN,0,9th,26secs,1:12:40.512AM,6:51:0.351AM,4.87,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0838977,86,f,$15222.0,53,yellow,7,1st,22secs,1:9:28.40AM,11:52:15.535AM,4.69,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0838978,40,M,$3360.0,68,gReeN,0,4th,21secs,11:54:37.636PM,10:23:48.608AM,8.79,2750,
0838979,50,m,$14300.0,71,yellow,0,9th,23secs,2:48:8.150AM,9:32:5.616AM,-3.09,2750,275027502750275027502750275027502750275027502750275027502750
0838980,76,X,$12312.0,65,yellow,4,4th,27secs,3:17:4.180AM,5:30:55.748AM,7.02,2500,2500250025002500250025002500250025002500
0838981,43,Female,$6192.0,62,None,9,4th,22secs,10:58:29.379PM,7:31:6.190AM,0,3500,
0838982,22,male,$4466.0,6,None,5,8th,27secs,8:37:40.522PM,6:14:20.856AM,0.74,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0838983,10,female,$1160.0,58,red,7,7th,27secs,3:32:59.293AM,5:22:49.626AM,5.81,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0838984,86,Female,$12040.0,20,None,4,4th,21secs,2:42:20.280AM,6:3:34.992AM,8.29,2500,2500250025002500250025002500250025002500
0838985,9,0,$1728.0,49,None,8,3rd,25secs,10:6:34.655PM,11:6:47.499AM,1.8,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0838986,10,m,$1410.0,60,yellow,6,5th,23secs,12:5:56.850PM,8:49:10.851AM,4.12,3750,37503750375037503750
0838987,28,Male,$2296.0,63,yellow,2,7th,21secs,7:11:8.810PM,6:5:53.36AM,-11.88,2000,
0838988,25,M,$6625.0,12,gReeN,1,4th,24secs,3:17:47.206AM,5:8:45.557AM,-5.5,3750,
0838989,85,M,$21165.0,64,yellow,4,3rd,29secs,12:24:34.270PM,10:1:16.512AM,-1.41,2750,
0838990,32,f,$3904.0,41,green,6,8th,23secs,4:39:46.697AM,10:32:47.779AM,-2.68,2750,
0838991,87,f,$25056.0,21,green,0,9th,22secs,10:18:25.646PM,8:56:36.705AM,-1.28,2250,
0838992,37,f,$10323.0,50,None,5,6th,30secs,8:12:32.648PM,10:36:44.311AM,-1.08,3250,325032503250325032503250325032503250325032503250325032503250
0838993,86,male,$13158.0,7,red,0,5th,26secs,11:28:28.783PM,11:9:35.181AM,3.02,1750,
0838994,60,male,$10440.0,50,yellow,3,3rd,26secs,12:38:34.910PM,11:42:14.275AM,7.32,3500,3500350035003500350035003500350035003500
0838995,11,female,$253.0,8,red,0,3rd,22secs,8:56:28.881PM,7:37:2.627AM,6.27,3000,300030003000300030003000300030003000300030003000300030003000
0838996,10,m,$1950.0,38,gReeN,5,1st,24secs,8:14:0.730PM,10:16:37.243AM,8.94,3250,
0838997,13,female,$507.0,71,reD,0,6th,26secs,7:7:55.357PM,5:12:35.248AM,8.55,2000,
0838998,52,Female,$12948.000000000002,52,None,3,2nd,29secs,7:49:36.201PM,9:37:0.470AM,3.25,1750,1750175017501750175017501750175017501750
0838999,60,male,$17340.0,79,reD,7,9th,26secs,3:5:9.51AM,8:56:42.955AM,10.49,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0839000,31,m,$2201.0,73,red,6,9th,27secs,7:28:33.565PM,6:57:34.487AM,-6.62,2250,2250225022502250225022502250225022502250
0839001,64,Male,$6592.0,64,red,1,6th,25secs,2:28:34.120AM,5:55:20.391AM,11.83,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0839002,0,X,$768.0,60,blue,7,9th,20secs,8:57:30.375PM,6:8:24.134AM,11.15,2500,250025002500250025002500250025002500250025002500250025002500
0839003,13,M,$3783.0,65,reD,2,6th,28secs,11:48:3.562PM,9:59:33.147AM,9.3,1750,1750175017501750175017501750175017501750
0839004,20,Female,$1480.0,39,None,2,4th,28secs,8:51:59.461PM,8:13:38.19AM,9.22,2250,2250225022502250225022502250225022502250
0839005,35,X,$4445.0,39,BLUE,2,3rd,20secs,1:58:32.775AM,7:56:19.882AM,-8.98,2750,
0839006,55,m,$1375.0,39,red,8,3rd,20secs,9:32:58.452PM,11:35:5.75AM,6.97,2500,
0839007,32,f,$6240.0,5,green,0,7th,26secs,2:28:46.96AM,0,6.89,2000,20002000200020002000
0839008,14,m,$546.0,38,BLUE,6,1st,26secs,1:55:2.196AM,8:6:36.22AM,12.32,2250,2250225022502250225022502250225022502250
0839009,66,M,$8910.0,38,yellow,9,7th,21secs,11:52:33.713PM,9:16:22.166AM,11.12,3500,35003500350035003500
0839010,53,male,$11183.0,22,green,0,8th,22secs,1:20:1.671AM,5:42:31.268AM,-9.71,3500,
0839011,32,f,$5216.0,13,red,4,3rd,30secs,10:56:51.103PM,12:28:38.235PM,-2.08,2250,225022502250225022502250225022502250225022502250225022502250
0839012,44,Male,$9592.0,46,gReeN,6,8th,21secs,9:43:8.107PM,11:15:12.661AM,-4.01,1500,1500150015001500150015001500150015001500
0839013,31,X,$6200.0,36,reD,2,8th,24secs,2:11:33.283AM,8:52:42.521AM,-5.18,1500,
0839014,52,M,$6708.0,36,yellow,2,8th,21secs,2:39:32.286AM,10:51:38.308AM,2.12,3250,3250325032503250325032503250325032503250
0839015,21,male,0,47,yellow,7,7th,24secs,9:48:4.724PM,10:48:13.900AM,-0.18,2500,2500250025002500250025002500250025002500
0839016,31,X,$2976.0,11,gReeN,4,8th,21secs,1:17:27.680AM,7:30:38.150AM,-3.68,1750,
0839017,74,female,$5846.0,57,blue,4,4th,29secs,11:13:44.637PM,10:25:44.345AM,-9.18,3500,3500350035003500350035003500350035003500
0839018,74,m,$11100.0,37,BLUE,2,9th,26secs,7:40:24.180PM,8:31:22.963AM,-9.72,3250,325032503250325032503250325032503250325032503250325032503250
0839019,40,Male,$9920.0,29,reD,1,2nd,27secs,9:57:46.839PM,5:5:33.661AM,9.78,1500,150015001500150015001500150015001500150015001500150015001500
0839020,67,F,$18693.0,71,gReeN,6,9th,22secs,9:51:55.805PM,9:37:16.757AM,4.62,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0839021,58,X,$9338.0,58,gReeN,4,9th,20secs,3:23:15.454AM,8:31:4.335AM,-9.99,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0839022,61,Female,$17202.0,53,None,6,8th,28secs,0,12:38:43.447PM,3.74,1750,
0839023,51,male,$8415.0,41,reD,1,7th,26secs,7:3:7.297PM,7:29:24.66AM,-9.16,2250,22502250225022502250
0839024,90,male,$26910.000000000004,52,reD,6,9th,20secs,1:50:47.515AM,7:3:8.787AM,-5.34,2000,
0839025,80,M,$5280.0,77,yellow,3,6th,20secs,10:55:21.755PM,5:59:48.809AM,11.02,1500,1500150015001500150015001500150015001500
0839026,35,X,$1435.0,61,BLUE,4,6th,27secs,11:8:5.422PM,7:56:7.830AM,-5.58,2000,2000200020002000200020002000200020002000
0839027,8,Male,$200.0,29,green,6,4th,25secs,3:24:42.716AM,8:55:25.370AM,-12.21,3500,3500350035003500350035003500350035003500
0839028,17,F,$3536.0,53,blue,7,2nd,30secs,10:7:37.914PM,8:13:25.351AM,6.64,1750,
0839029,57,male,$15447.0,35,green,5,8th,24secs,1:4:13.653AM,6:58:34.394AM,10.24,1500,1500150015001500150015001500150015001500
0839030,47,Male,$4042.0,8,yellow,8,7th,27secs,9:18:24.906PM,12:48:11.113PM,-1.11,1750,
0839031,81,female,$8586.0,57,BLUE,7,4th,23secs,1:10:58.895AM,9:39:56.929AM,0.82,3500,350035003500350035003500350035003500350035003500350035003500
0839032,26,female,$2678.0,72,BLUE,4,6th,29secs,12:7:45.690PM,10:2:2.269AM,-4.71,3500,35003500350035003500
0839033,7,X,$539.0,47,green,1,1st,29secs,3:41:17.210AM,11:15:54.474AM,2.46,2250,22502250225022502250
0839034,22,X,$3585.9999999999995,36,None,6,7th,24secs,11:33:29.432PM,10:49:1.778AM,-1.12,2000,
0839035,36,Male,$7020.0,14,BLUE,8,3rd,28secs,4:26:52.804AM,11:33:23.409AM,0.13,1500,
0839036,63,male,$10521.0,41,0,8,1st,20secs,2:58:13.738AM,5:52:9.593AM,7.14,1750,
0839037,11,X,$693.0,53,red,4,3rd,20secs,2:26:1.879AM,11:25:22.689AM,-5.31,3250,325032503250325032503250325032503250325032503250325032503250
0839038,73,Male,$11023.0,40,BLUE,1,8th,20secs,3:24:13.925AM,11:29:6.616AM,-10.45,2000,
0839039,14,m,$1302.0,24,None,1,6th,27secs,12:29:30.123PM,10:13:41.472AM,10.46,2500,25002500250025002500
0839040,49,M,$13720.0,21,blue,9,7th,29secs,4:50:26.895AM,5:17:24.598AM,2.98,1500,15001500150015001500
