ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0510249,38,male,$8968.0,78,blue,5,4th,22secs,7:26:5.522PM,12:14:28.787PM,10.87,3750,
0510250,50,Female,$1600.0,31,gReeN,2,7th,20secs,9:14:0.717PM,5:23:10.252AM,11.36,3000,3000300030003000300030003000300030003000
0510251,48,female,$13872.0,41,red,5,2nd,21secs,4:2:57.731AM,12:32:28.939PM,-6.78,3750,375037503750375037503750375037503750375037503750375037503750
0510252,64,M,$11712.0,56,BLUE,5,9th,26secs,7:29:15.902PM,7:5:54.236AM,-12.5,3750,375037503750375037503750375037503750375037503750375037503750
0510253,42,X,$12222.0,33,None,6,7th,30secs,9:28:27.618PM,5:50:20.100AM,-7.23,1500,15001500150015001500
0510254,20,f,$2560.0,20,yellow,7,1st,21secs,11:12:40.543PM,11:13:3.279AM,-5.76,1750,175017501750175017501750175017501750175017501750175017501750
0510255,85,X,$9435.0,52,green,6,7th,30secs,11:58:6.573PM,11:4:55.169AM,7.38,3000,30003000300030003000
0510256,28,male,$6020.0,61,red,6,5th,25secs,2:17:58.23AM,11:47:14.278AM,-4.38,3500,
0510257,68,male,$5508.0,30,red,3,5th,25secs,1:1:26.664AM,9:31:38.80AM,4.43,3750,37503750375037503750
0510258,39,M,$11466.0,22,blue,8,1st,29secs,7:53:14.453PM,10:11:16.653AM,9.32,3000,3000300030003000300030003000300030003000
0510259,78,F,$22542.0,70,BLUE,8,1st,27secs,8:37:16.407PM,10:32:8.70AM,3.45,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0510260,28,male,$3444.0,12,blue,0,2nd,27secs,9:32:24.216PM,8:1:51.904AM,0.36,2250,2250225022502250225022502250225022502250
0510261,10,f,$1020.0,57,None,3,6th,20secs,10:43:58.955PM,12:49:24.474PM,-2.38,3250,32503250325032503250
0510262,60,female,$8460.0,23,BLUE,7,3rd,25secs,3:45:14.544AM,9:38:43.929AM,-11.51,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0510263,28,M,$4788.0,78,blue,4,9th,20secs,10:17:44.818PM,12:55:22.359PM,9.67,2750,
0510264,65,Female,$5005.0,77,gReeN,2,6th,23secs,8:20:7.540PM,5:4:14.966AM,-9.55,3000,
0510265,75,X,$9975.0,63,gReeN,8,3rd,25secs,4:45:11.256AM,8:29:51.943AM,9.58,3250,
0510266,74,Female,0,43,red,5,6th,23secs,10:15:23.104PM,11:10:52.767AM,-6.59,3250,
0510267,84,female,$7056.0,60,reD,2,8th,26secs,10:54:21.452PM,6:4:23.31AM,2.39,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0510268,68,X,$17748.0,30,blue,7,9th,22secs,3:28:23.798AM,7:50:7.778AM,8.94,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0510269,46,Male,$8510.0,7,BLUE,9,4th,23secs,4:15:46.395AM,8:50:43.788AM,-0.56,3250,
0510270,10,m,$310.0,51,BLUE,9,1st,23secs,12:20:6.800PM,10:40:35.998AM,-5.2,2750,
0510271,90,F,$13320.0,45,reD,7,1st,26secs,4:48:41.241AM,7:9:37.193AM,6.02,3500,350035003500350035003500350035003500350035003500350035003500
0510272,78,f,$19110.0,34,reD,4,9th,23secs,10:46:32.360PM,0,-8.62,1750,17501750175017501750
0510273,67,X,$4623.0,46,red,3,2nd,24secs,7:45:8.900PM,11:25:51.914AM,11.71,2750,2750275027502750275027502750275027502750
0510274,9,M,$2583.0,11,blue,0,8th,20secs,8:41:59.276PM,12:28:33.405PM,0.31,1500,150015001500150015001500150015001500150015001500150015001500
0510275,42,Female,$3612.0,26,gReeN,1,5th,26secs,3:25:14.531AM,5:14:27.141AM,-11.34,3750,
0510276,7,f,$972.9999999999999,75,blue,5,9th,26secs,12:6:45.558PM,12:3:7.430PM,3.77,3750,37503750375037503750
0510277,56,F,$16744.0,67,green,7,7th,29secs,4:29:15.572AM,9:10:32.659AM,3.18,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0510278,69,Female,$6003.0,67,red,2,8th,29secs,1:28:43.229AM,11:58:17.259AM,-12.24,1750,175017501750175017501750175017501750175017501750175017501750
0510279,29,Female,$5771.0,52,green,4,1st,21secs,7:19:29.168PM,9:2:7.816AM,-7.42,2250,
0510280,40,F,$9680.0,63,reD,0,2nd,21secs,3:47:33.859AM,6:36:2.106AM,-12.12,1750,1750175017501750175017501750175017501750
0510281,48,m,$7871.999999999999,52,reD,9,6th,28secs,4:26:2.234AM,5:57:20.130AM,6.92,1750,17501750175017501750
0510282,39,male,$7488.0,0,blue,2,7th,30secs,10:21:54.561PM,5:37:36.844AM,6.68,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0510283,52,X,$8944.0,76,red,5,4th,22secs,11:41:0.992PM,5:41:57.510AM,2.01,3500,
0510284,44,f,$12628.0,34,green,9,2nd,26secs,2:13:40.189AM,6:52:29.661AM,9.07,3500,
0510285,66,Female,$14652.000000000002,32,red,2,6th,27secs,11:21:5.542PM,7:23:58.729AM,5.47,2000,20002000200020002000
0510286,74,X,$12580.0,37,None,2,8th,25secs,10:29:14.20PM,11:28:21.741AM,2.26,2000,2000200020002000200020002000200020002000
0510287,73,M,$16425.0,28,BLUE,3,4th,20secs,9:3:25.791PM,8:40:56.39AM,-5.68,2500,250025002500250025002500250025002500250025002500250025002500
0510288,47,f,$7614.000000000001,9,red,1,8th,30secs,8:14:13.199PM,9:11:10.395AM,7.65,2500,
0510289,72,Female,$17928.0,23,blue,6,8th,21secs,10:1:58.85PM,12:59:0.264PM,-8.69,2000,
0510290,61,X,$4819.0,12,red,5,4th,28secs,1:10:54.74AM,9:14:32.599AM,2.22,3250,3250325032503250325032503250325032503250
0510291,71,female,$3550.0,55,blue,5,5th,22secs,10:22:25.364PM,10:5:34.410AM,1.95,1750,
0510292,55,M,$8690.0,71,reD,0,7th,0,7:39:52.900PM,8:50:18.114AM,-5.45,3000,300030003000300030003000300030003000300030003000300030003000
0510293,30,f,$8130.0,24,blue,6,2nd,21secs,9:28:31.634PM,8:6:37.746AM,3.53,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0510294,46,Male,$13616.0,7,gReeN,5,6th,26secs,9:12:18.756PM,5:30:7.985AM,-6.1,3250,
0510295,83,male,$11122.0,48,green,9,1st,30secs,7:21:8.681PM,10:55:3.30AM,8.27,2500,250025002500250025002500250025002500250025002500250025002500
0510296,26,m,$6577.999999999999,57,yellow,5,4th,20secs,12:29:36.562PM,8:53:32.856AM,-4.51,3000,
0510297,14,F,$364.0,57,blue,7,7th,20secs,2:52:27.477AM,10:0:36.211AM,2.1,3250,32503250325032503250
0510298,82,M,$23862.0,0,green,2,7th,20secs,12:33:15.329PM,7:52:0.996AM,4.21,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0510299,7,Female,$609.0,23,BLUE,3,8th,27secs,0,9:59:8.668AM,8.7,2000,200020002000200020002000200020002000200020002000200020002000
0510300,32,Female,$5440.0,53,BLUE,0,2nd,30secs,12:51:47.475PM,7:16:28.821AM,6.0,3750,
0510301,60,M,$4920.0,65,blue,9,7th,22secs,11:36:10.820PM,10:38:54.869AM,-3.14,2500,
0510302,49,Male,$12201.000000000002,50,green,1,4th,23secs,3:6:29.329AM,9:55:52.904AM,6.03,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0510303,58,male,$1450.0,51,BLUE,1,4th,21secs,3:4:35.815AM,10:44:11.584AM,-5.31,3750,
0510304,60,male,$10980.0,15,BLUE,9,2nd,27secs,11:26:7.806PM,9:35:53.974AM,-12.29,2500,25002500250025002500
0510305,34,male,$1054.0,14,green,0,8th,23secs,12:40:1.174PM,10:2:11.631AM,-11.7,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0510306,22,F,$4620.0,8,green,5,7th,22secs,8:48:20.678PM,6:32:41.3AM,11.43,1750,175017501750175017501750175017501750175017501750175017501750
0510307,82,F,$17630.0,42,reD,6,4th,28secs,4:48:59.698AM,11:24:16.989AM,-3.08,2500,2500250025002500250025002500250025002500
0510308,77,female,$1771.0,41,red,0,1st,29secs,1:56:45.963AM,9:54:15.270AM,0.53,1500,
