ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0017346,86,f,$4128.0,47,gReeN,6,2nd,20secs,1:37:54.473AM,6:43:59.525AM,-2.63,3000,3000300030003000300030003000300030003000
0017347,40,Male,$6600.0,74,None,4,9th,23secs,11:25:29.9PM,5:36:41.612AM,-11.4,2750,
0017348,11,male,$3091.0,6,gReeN,1,6th,28secs,2:5:13.882AM,5:43:47.169AM,-2.45,1750,
0017349,67,female,$3149.0,52,yellow,4,2nd,23secs,1:36:29.172AM,12:53:18.558PM,-6.41,1750,
0017350,25,Male,$3725.0,57,BLUE,4,2nd,27secs,11:1:0.934PM,10:1:39.902AM,1.53,2750,275027502750275027502750275027502750275027502750275027502750
0017351,68,male,$1836.0000000000002,66,None,1,3rd,25secs,7:51:28.441PM,6:40:14.566AM,0,1750,1750175017501750175017501750175017501750
0017352,53,X,$1749.0,27,gReeN,9,3rd,29secs,2:28:16.507AM,5:58:21.200AM,9.35,3000,
0017353,65,female,$19175.0,25,yellow,1,2nd,21secs,8:21:18.767PM,8:21:33.40AM,-3.2,1750,17501750175017501750
0017354,26,M,$1170.0,51,BLUE,4,2nd,22secs,7:41:2.37PM,8:14:36.960AM,8.45,3750,37503750375037503750
0017355,72,M,$4536.0,72,blue,8,5th,30secs,12:28:58.484PM,11:44:46.482AM,-9.95,2750,
0017356,7,0,$1428.0,62,None,5,2nd,23secs,7:23:45.319PM,7:27:8.641AM,4.6,3500,3500350035003500350035003500350035003500
0017357,26,male,$4966.0,57,reD,0,5th,30secs,8:49:36.874PM,8:59:56.544AM,4.01,3750,375037503750375037503750375037503750375037503750375037503750
0017358,83,f,$1992.0,12,blue,7,8th,30secs,11:35:17.520PM,11:20:27.266AM,7.53,3500,
0017359,53,F,$4664.0,47,red,0,9th,22secs,9:33:26.265PM,8:38:59.84AM,3.66,3250,32503250325032503250
0017360,46,m,$6210.0,37,blue,3,6th,27secs,11:57:30.737PM,5:40:53.496AM,6.31,3750,3750375037503750375037503750375037503750
0017361,7,X,$1406.9999999999998,30,BLUE,4,9th,27secs,2:15:26.396AM,10:47:5.955AM,5.32,2500,250025002500250025002500250025002500250025002500250025002500
0017362,33,female,$5082.0,45,None,5,1st,29secs,10:4:36.522PM,11:8:25.65AM,-8.13,2250,225022502250225022502250225022502250225022502250225022502250
0017363,0,f,$14560.0,56,None,0,2nd,20secs,10:5:11.374PM,9:9:41.799AM,5.37,3750,375037503750375037503750375037503750375037503750375037503750
0017364,70,Female,$19810.0,37,red,3,1st,23secs,1:10:44.878AM,12:5:28.636PM,11.8,3250,32503250325032503250
0017365,72,f,$16632.0,54,None,3,2nd,22secs,3:23:4.558AM,11:37:36.44AM,9.08,2250,225022502250225022502250225022502250225022502250225022502250
0017366,27,female,$2565.0,20,None,6,4th,30secs,11:28:57.225PM,7:7:17.670AM,-2.53,2000,2000200020002000200020002000200020002000
0017367,46,F,$13754.000000000002,14,BLUE,6,8th,30secs,1:34:29.325AM,5:23:44.661AM,7.83,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0017368,8,Female,$2080.0,34,reD,2,2nd,30secs,9:21:18.878PM,12:43:28.764PM,11.4,3000,300030003000300030003000300030003000300030003000300030003000
0017369,14,female,$797.9999999999999,68,red,5,7th,28secs,1:19:53.752AM,9:42:21.237AM,4.31,3000,3000300030003000300030003000300030003000
0017370,22,female,$6534.0,78,green,5,1st,25secs,8:46:48.754PM,10:18:24.394AM,7.86,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0017371,47,f,$13818.0,14,red,0,3rd,22secs,0,8:49:34.640AM,6.96,2000,20002000200020002000
0017372,36,M,$2448.0,7,red,2,7th,22secs,4:21:6.185AM,12:5:40.176PM,11.73,3250,325032503250325032503250325032503250325032503250325032503250
0017373,27,0,$5103.0,20,green,4,7th,25secs,2:57:55.17AM,11:51:57.889AM,7.39,1500,
0017374,43,X,$7439.0,34,gReeN,7,6th,28secs,11:2:3.724PM,6:10:50.61AM,-3.73,2000,20002000200020002000
0017375,14,Male,$3136.0000000000005,55,BLUE,1,1st,27secs,3:18:8.644AM,8:49:42.793AM,8.66,2250,2250225022502250225022502250225022502250
0017376,60,M,$15960.0,77,yellow,9,7th,23secs,2:46:12.372AM,8:34:5.697AM,7.64,2250,22502250225022502250
0017377,42,F,$7980.0,55,BLUE,7,3rd,26secs,1:24:0.530AM,8:9:20.527AM,-6.69,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0017378,64,f,$6400.0,34,gReeN,7,0,25secs,8:37:29.193PM,6:59:42.715AM,10.41,2250,
0017379,75,Female,$3900.0,44,blue,4,3rd,23secs,8:52:44.308PM,8:13:39.28AM,-0.68,3000,300030003000300030003000300030003000300030003000300030003000
0017380,39,Male,$10569.0,31,blue,0,5th,25secs,4:0:46.924AM,12:57:39.178PM,-10.78,3250,
0017381,45,m,$2475.0,20,reD,0,3rd,29secs,1:18:8.206AM,7:55:8.691AM,4.4,3250,3250325032503250325032503250325032503250
0017382,31,F,$2728.0,76,blue,1,9th,20secs,8:57:12.458PM,9:3:4.664AM,-4.28,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0017383,85,male,$6035.0,70,green,6,2nd,20secs,1:56:18.162AM,10:12:51.198AM,8.26,2500,25002500250025002500
0017384,63,X,$18333.0,46,red,1,1st,28secs,2:19:54.846AM,5:17:19.165AM,10.98,1750,17501750175017501750
0017385,80,f,$6160.0,22,gReeN,5,5th,24secs,10:21:25.456PM,5:54:20.456AM,-5.35,2500,0
0017386,69,F,$18699.0,47,yellow,2,1st,28secs,2:25:24.917AM,12:6:34.90PM,3.18,3250,3250325032503250325032503250325032503250
0017387,87,male,$7134.0,20,blue,1,1st,29secs,7:50:10.181PM,9:51:18.634AM,4.04,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0017388,50,Male,$12700.0,20,green,7,7th,21secs,11:2:17.127PM,9:54:11.583AM,-4.48,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0017389,10,X,$300.0,73,red,4,1st,28secs,10:14:38.177PM,5:15:58.229AM,-1.62,2500,250025002500250025002500250025002500250025002500250025002500
