ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0568776,52,female,$3587.9999999999995,35,green,8,6th,30secs,7:37:32.895PM,5:34:21.814AM,11.37,2250,225022502250225022502250225022502250225022502250225022502250
0568777,19,male,$1786.0,39,blue,0,7th,22secs,4:48:4.122AM,10:5:3.463AM,-10.02,1750,17501750175017501750
0568778,21,M,$2163.0,58,gReeN,1,5th,29secs,2:16:0.4AM,12:11:58.319PM,-12.14,3250,32503250325032503250
0568779,87,F,$18705.0,50,blue,9,9th,28secs,0,8:9:39.464AM,4.89,2500,250025002500250025002500250025002500250025002500250025002500
0568780,88,Male,$10120.0,65,red,9,5th,30secs,3:26:21.585AM,7:24:43.363AM,-1.64,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0568781,67,Male,$1942.9999999999998,24,red,6,9th,21secs,2:39:51.191AM,5:17:2.918AM,0.4,1500,15001500150015001500
0568782,86,male,$11094.0,23,blue,9,8th,22secs,3:34:54.336AM,11:50:46.69AM,11.49,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0568783,8,M,$536.0,31,None,6,6th,21secs,3:24:38.81AM,7:3:55.722AM,6.99,3500,
0568784,70,m,$19040.0,35,yellow,1,6th,24secs,1:1:53.174AM,7:42:38.43AM,8.61,3000,300030003000300030003000300030003000300030003000300030003000
0568785,60,female,$6420.0,46,blue,3,3rd,26secs,12:19:42.627PM,9:13:48.712AM,-3.35,3000,3000300030003000300030003000300030003000
0568786,28,Male,$4396.0,58,gReeN,3,8th,28secs,12:11:33.956PM,8:54:41.146AM,-5.49,2500,2500250025002500250025002500250025002500
0568787,30,m,$5490.0,50,red,4,5th,22secs,1:58:14.580AM,5:18:34.483AM,8.58,2500,250025002500250025002500250025002500250025002500250025002500
0568788,74,M,$5106.0,21,gReeN,5,7th,30secs,10:40:8.811PM,10:48:8.222AM,10.88,2750,27502750275027502750
0568789,34,female,$4148.0,78,blue,0,6th,28secs,1:57:13.190AM,10:51:54.667AM,3.79,3750,375037503750375037503750375037503750375037503750375037503750
0568790,27,Female,$4266.0,6,gReeN,3,6th,23secs,9:11:32.581PM,11:18:22.911AM,8.5,2500,
0568791,34,m,$8330.0,5,yellow,4,6th,22secs,7:55:14.55PM,9:10:2.542AM,2.31,1500,15001500150015001500
0568792,25,m,$6625.0,44,gReeN,2,9th,23secs,9:32:35.921PM,5:13:8.751AM,1.66,1500,15001500150015001500
0568793,26,F,$7514.0,35,BLUE,8,3rd,23secs,7:57:9.558PM,10:22:36.412AM,0.81,1500,1500150015001500150015001500150015001500
0568794,90,female,$24660.000000000004,16,green,3,4th,26secs,7:15:23.447PM,8:58:29.264AM,10.65,3750,
0568795,45,female,$7830.0,10,BLUE,9,7th,27secs,3:17:40.97AM,9:4:57.86AM,-2.91,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0568796,56,Female,$14672.0,65,reD,8,4th,24secs,3:53:18.140AM,5:7:9.913AM,8.86,3750,
0568797,54,male,$6912.0,27,BLUE,5,8th,27secs,9:20:32.803PM,0,-5.23,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0568798,28,Female,$6272.000000000001,56,yellow,8,9th,24secs,11:26:59.140PM,6:18:38.995AM,-5.62,2250,
0568799,11,m,$2904.0,10,blue,5,8th,26secs,2:49:59.173AM,10:48:41.58AM,3.01,2750,2750275027502750275027502750275027502750
0568800,16,Female,$2688.0,68,red,0,8th,25secs,3:58:17.138AM,12:41:36.858PM,-3.63,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0568801,89,X,$13261.0,26,BLUE,9,6th,29secs,3:58:28.788AM,12:25:41.6PM,10.83,1750,1750175017501750175017501750175017501750
0568802,80,M,$6960.0,76,yellow,1,8th,29secs,3:41:28.607AM,8:54:36.366AM,-10.39,3500,3500350035003500350035003500350035003500
0568803,76,m,$5168.0,67,reD,0,4th,29secs,2:26:53.82AM,6:10:51.129AM,2.33,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0568804,19,F,$551.0,15,blue,0,7th,29secs,8:35:28.57PM,6:12:46.880AM,-5.87,3000,30003000300030003000
0568805,30,m,$2160.0,70,gReeN,5,3rd,27secs,7:46:33.464PM,10:59:9.844AM,6.74,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0568806,20,Male,$2440.0,62,yellow,0,5th,29secs,9:26:33.765PM,9:18:10.847AM,-12.5,2250,22502250225022502250
0568807,90,Female,$24120.0,32,gReeN,6,1st,27secs,9:50:14.899PM,11:8:12.377AM,4.38,3750,37503750375037503750
0568808,35,male,$9765.0,53,gReeN,6,3rd,26secs,9:26:20.31PM,9:35:50.543AM,-6.09,3750,
0568809,24,M,$5640.0,9,reD,5,7th,21secs,8:18:4.770PM,7:12:4.776AM,0.98,2750,2750275027502750275027502750275027502750
0568810,76,Male,$4560.0,22,blue,3,1st,30secs,12:11:42.948PM,9:10:29.805AM,-12.18,1500,15001500150015001500
0568811,73,Male,$18469.0,10,blue,0,7th,30secs,4:10:31.394AM,7:13:46.572AM,-3.5,2500,
0568812,83,F,$1743.0,25,red,5,4th,29secs,4:27:57.766AM,8:36:13.552AM,-1.66,2250,
0568813,45,M,$7110.0,58,BLUE,9,7th,28secs,4:55:34.312AM,10:44:50.802AM,-10.77,3000,
0568814,72,F,$17424.0,44,gReeN,7,8th,21secs,0,10:42:39.207AM,2.01,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0568815,79,Female,$20382.0,69,None,0,5th,23secs,7:30:6.765PM,5:43:28.239AM,4.26,2250,
0568816,12,f,$1392.0,62,yellow,2,1st,26secs,12:30:42.969PM,11:46:5.0AM,5.22,3250,32503250325032503250
0568817,69,male,$10350.0,37,reD,6,8th,25secs,1:13:49.984AM,6:45:48.570AM,-0.68,1500,
