ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0018370,85,Female,$21845.0,9,green,6,4th,23secs,4:56:46.287AM,7:31:59.18AM,3.14,2750,2750275027502750275027502750275027502750
0018371,26,female,$4134.0,5,gReeN,2,4th,20secs,8:18:38.272PM,5:24:12.666AM,5.55,3000,300030003000300030003000300030003000300030003000300030003000
0018372,56,F,$12040.0,75,blue,6,7th,29secs,11:38:26.237PM,10:37:19.51AM,2.76,1500,150015001500150015001500150015001500150015001500150015001500
0018373,22,Female,$4708.0,21,blue,3,3rd,25secs,12:57:18.438PM,7:59:25.742AM,9.78,2500,25002500250025002500
0018374,87,f,$19488.000000000004,8,reD,7,5th,30secs,8:11:26.876PM,9:10:55.142AM,9.35,3000,3000300030003000300030003000300030003000
0018375,23,f,$529.0,36,yellow,5,5th,23secs,4:22:49.694AM,12:36:19.240PM,-1.69,2750,
0018376,82,F,$1886.0,40,BLUE,8,3rd,28secs,11:6:41.218PM,12:44:56.447PM,5.04,1500,
0018377,68,female,$1360.0,49,BLUE,8,8th,30secs,11:33:12.71PM,5:34:53.816AM,-1.21,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0018378,52,m,$4316.0,28,gReeN,3,2nd,25secs,2:12:18.44AM,0,-11.27,3000,30003000300030003000
0018379,33,F,$7821.0,72,green,6,2nd,29secs,2:18:32.139AM,8:21:43.624AM,-9.92,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0018380,31,m,$9114.0,69,reD,4,4th,22secs,2:26:46.603AM,6:44:20.87AM,3.77,2250,2250225022502250225022502250225022502250
0018381,51,Female,$7905.0,40,reD,6,5th,26secs,3:10:31.841AM,7:19:33.613AM,8.63,1500,15001500150015001500
0018382,21,Female,$2058.0,50,BLUE,7,1st,25secs,8:28:28.659PM,9:42:48.549AM,-2.27,1750,
0018383,79,male,$8769.0,39,red,9,4th,22secs,12:8:33.6PM,6:20:56.319AM,-10.07,2500,250025002500250025002500250025002500250025002500250025002500
0018384,12,m,$1848.0,38,blue,6,8th,20secs,9:32:4.45PM,6:14:41.159AM,10.16,2750,27502750275027502750
0018385,29,male,$7221.000000000001,16,yellow,8,1st,21secs,7:43:54.9PM,6:28:48.268AM,-5.14,3250,
0018386,20,M,$5700.0,29,yellow,9,8th,25secs,11:57:12.660PM,7:45:0.828AM,9.34,3000,300030003000300030003000300030003000300030003000300030003000
0018387,70,Female,$15120.000000000002,63,gReeN,8,9th,26secs,3:20:3.830AM,6:26:52.424AM,10.13,2250,22502250225022502250
0018388,82,M,$4920.0,21,None,7,9th,22secs,7:39:56.106PM,6:53:1.629AM,-4.15,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0018389,53,M,$14416.000000000002,34,red,0,9th,28secs,11:26:16.397PM,5:25:0.342AM,-10.15,3250,3250325032503250325032503250325032503250
0018390,69,F,$11454.0,27,BLUE,7,2nd,25secs,7:43:18.190PM,5:30:47.73AM,5.09,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0018391,78,X,$14508.0,73,reD,4,3rd,27secs,10:49:33.528PM,0,-6.69,2000,2000200020002000200020002000200020002000
0018392,21,M,$4200.0,45,reD,8,5th,26secs,4:37:16.157AM,5:8:28.276AM,-3.22,3250,
0018393,81,f,$16200.0,51,reD,3,8th,24secs,3:29:45.919AM,6:8:56.121AM,2.07,2000,
0018394,86,X,$5762.0,39,red,1,7th,28secs,10:27:57.847PM,9:47:12.704AM,5.5,1500,
0018395,55,F,$13200.0,62,red,5,5th,25secs,8:25:42.654PM,7:53:2.870AM,2.0,3250,
