ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0596293,49,M,$8330.0,69,yellow,2,1st,22secs,4:41:16.490AM,10:55:28.589AM,1.54,1500,
0596294,61,f,$3660.0,79,red,9,6th,27secs,12:5:1.830PM,12:46:44.591PM,-12.04,2250,
0596295,45,f,$5040.000000000001,79,BLUE,2,7th,0,2:53:58.764AM,9:24:33.809AM,5.21,2500,2500250025002500250025002500250025002500
0596296,80,F,$5360.0,77,reD,1,2nd,28secs,1:16:51.246AM,7:52:16.758AM,4.79,3750,375037503750375037503750375037503750375037503750375037503750
0596297,22,Male,$3762.0,30,reD,8,4th,30secs,1:42:45.494AM,7:44:28.878AM,2.97,2250,
0596298,51,f,$4488.0,40,yellow,5,7th,28secs,4:2:1.456AM,12:9:51.553PM,-10.08,1500,150015001500150015001500150015001500150015001500150015001500
0596299,78,F,$20982.0,64,None,6,7th,23secs,8:16:56.475PM,8:31:59.731AM,-9.36,3500,35003500350035003500
0596300,19,M,$3591.0,69,BLUE,4,0,21secs,3:54:20.912AM,11:33:23.171AM,-11.84,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0596301,77,F,$20790.0,16,red,8,9th,30secs,1:6:13.913AM,10:18:39.952AM,-7.33,2750,2750275027502750275027502750275027502750
0596302,78,Female,$7410.0,13,red,1,6th,29secs,12:9:28.206PM,11:33:12.784AM,11.05,2500,250025002500250025002500250025002500250025002500250025002500
0596303,13,male,$3887.0000000000005,23,None,1,9th,29secs,3:11:32.979AM,10:44:10.1AM,-9.31,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0596304,85,Male,$12665.0,47,yellow,1,1st,28secs,3:46:44.787AM,6:39:48.281AM,9.98,2000,20002000200020002000
0596305,13,M,$2509.0,67,gReeN,7,6th,29secs,8:10:28.323PM,11:15:26.631AM,0.18,3250,32503250325032503250
0596306,12,female,$1176.0,12,gReeN,1,7th,23secs,1:18:34.966AM,10:22:38.165AM,-6.75,2000,0
0596307,12,M,$1224.0,20,red,3,4th,26secs,2:5:5.670AM,7:39:14.29AM,2.51,3750,3750375037503750375037503750375037503750
0596308,8,f,$840.0,40,green,5,8th,25secs,2:25:11.19AM,11:13:26.698AM,-2.99,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0596309,8,m,$216.0,72,BLUE,1,7th,28secs,9:51:5.493PM,8:31:6.311AM,7.24,2750,
0596310,68,Female,$13600.0,75,red,4,4th,21secs,9:9:53.880PM,9:44:8.504AM,8.3,2000,20002000200020002000
0596311,46,Male,$13340.0,46,green,3,9th,26secs,10:34:4.36PM,9:10:49.529AM,-11.11,2750,2750275027502750275027502750275027502750
0596312,88,female,$20152.0,18,None,2,7th,25secs,9:12:10.407PM,9:0:56.113AM,-1.66,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0596313,49,male,$6566.0,37,green,8,9th,22secs,11:55:44.757PM,7:52:14.566AM,12.33,1750,1750175017501750175017501750175017501750
0596314,0,M,$7897.0,77,gReeN,8,3rd,28secs,8:23:34.975PM,6:44:6.429AM,-7.93,1500,150015001500150015001500150015001500150015001500150015001500
0596315,31,f,$5022.0,11,None,6,6th,24secs,4:30:38.877AM,10:13:7.479AM,-10.06,3750,
0596316,11,M,$2090.0,33,green,7,3rd,20secs,8:15:56.511PM,5:48:36.473AM,10.96,3750,
0596317,33,m,$6534.0,19,green,6,9th,26secs,4:43:45.37AM,8:46:13.401AM,-6.16,3500,3500350035003500350035003500350035003500
0596318,17,f,$1904.0000000000002,37,green,7,8th,29secs,4:15:18.151AM,5:54:8.257AM,7.48,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0596319,67,F,$11055.0,24,BLUE,3,8th,23secs,10:10:27.274PM,7:19:12.853AM,-4.79,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0596320,71,female,$10650.0,21,yellow,1,8th,24secs,7:15:58.838PM,5:0:35.275AM,1.92,3500,3500350035003500350035003500350035003500
0596321,56,M,$6272.000000000001,37,green,4,7th,28secs,7:12:40.475PM,9:32:19.292AM,10.73,1750,175017501750175017501750175017501750175017501750175017501750
0596322,43,female,$5891.000000000001,69,yellow,3,8th,27secs,9:45:19.299PM,11:15:35.68AM,-7.27,2250,22502250225022502250
0596323,52,male,$2340.0,74,yellow,3,6th,20secs,4:3:54.67AM,11:54:8.950AM,5.04,2500,
0596324,80,F,$19840.0,38,blue,1,1st,28secs,9:35:54.414PM,5:33:25.254AM,-5.69,2250,
0596325,52,Female,$9672.0,32,reD,5,5th,30secs,1:27:58.243AM,8:55:54.261AM,10.21,3250,32503250325032503250
0596326,86,Female,$25112.0,48,red,0,4th,0,8:7:6.847PM,6:8:6.609AM,4.43,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0596327,54,Male,$13553.999999999998,54,green,2,6th,27secs,7:9:41.371PM,6:48:12.474AM,-12.21,2250,2250225022502250225022502250225022502250
