ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0856195,74,Female,$10804.0,23,green,2,3rd,25secs,10:48:17.270PM,7:11:14.126AM,5.09,2750,
0856196,90,male,$3960.0,69,BLUE,9,2nd,22secs,7:52:25.314PM,5:3:0.520AM,9.42,2250,
0856197,8,f,$512.0,46,green,8,1st,28secs,2:15:23.495AM,7:56:20.999AM,11.52,1500,1500150015001500150015001500150015001500
0856198,8,f,$1904.0,59,green,2,7th,22secs,7:34:20.174PM,8:26:58.195AM,9.56,1750,1750175017501750175017501750175017501750
0856199,15,F,$300.0,57,reD,4,5th,20secs,3:40:24.591AM,5:42:35.837AM,2.54,2000,
0856200,87,male,$11049.0,30,red,8,5th,26secs,1:24:57.619AM,7:11:22.635AM,-1.11,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0856201,67,F,$2881.0,27,BLUE,3,8th,22secs,7:35:32.404PM,11:56:58.471AM,6.89,3250,
0856202,70,male,$9240.0,61,reD,0,1st,20secs,1:17:46.502AM,12:37:14.398PM,-7.8,2500,
0856203,68,F,$15980.0,54,None,9,9th,25secs,4:40:27.211AM,8:21:11.594AM,-5.28,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0856204,0,M,$1440.0,79,gReeN,3,2nd,26secs,10:32:17.986PM,12:50:23.873PM,3.27,1500,
0856205,45,X,$4005.0,32,gReeN,2,2nd,24secs,3:33:41.32AM,7:13:26.520AM,-9.82,3500,350035003500350035003500350035003500350035003500350035003500
0856206,35,M,$5180.0,35,BLUE,7,1st,28secs,8:42:39.119PM,11:16:6.503AM,-1.29,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0856207,29,f,$8352.0,41,BLUE,4,5th,27secs,8:13:12.286PM,7:56:46.175AM,10.76,3750,3750375037503750375037503750375037503750
0856208,12,m,$3480.0,42,green,3,5th,30secs,4:28:11.997AM,7:13:46.987AM,-9.61,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0856209,87,m,$10353.0,19,reD,1,8th,21secs,12:21:45.379PM,6:52:16.349AM,-4.48,2750,2750275027502750275027502750275027502750
0856210,38,female,$7980.0,17,gReeN,4,4th,23secs,4:20:48.48AM,12:46:16.523PM,9.96,3750,
0856211,85,Male,$2040.0,70,red,1,6th,24secs,8:1:29.884PM,5:39:38.904AM,1.88,3250,32503250325032503250
0856212,33,f,$4026.0,78,red,4,8th,25secs,8:14:39.330PM,10:6:24.639AM,0.21,2750,
0856213,29,m,$8091.0,71,green,0,5th,26secs,8:53:27.97PM,12:40:0.997PM,8.19,1500,1500150015001500150015001500150015001500
0856214,23,Female,$4922.0,61,green,1,1st,21secs,8:31:15.754PM,11:47:53.186AM,4.41,2000,
0856215,72,F,$4536.0,53,gReeN,7,5th,26secs,4:49:38.719AM,11:6:25.648AM,0.88,3500,3500350035003500350035003500350035003500
0856216,49,Male,$11417.0,41,yellow,8,6th,21secs,2:53:3.416AM,7:14:7.105AM,-6.38,2750,275027502750275027502750275027502750275027502750275027502750
0856217,38,M,$11324.0,33,red,5,7th,25secs,9:37:50.650PM,11:17:38.638AM,-6.15,1750,1750175017501750175017501750175017501750
0856218,10,Male,$1260.0,75,yellow,8,4th,25secs,1:33:26.49AM,6:34:14.569AM,5.96,3500,350035003500350035003500350035003500350035003500350035003500
