ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0703666,49,Male,$12985.0,47,red,5,7th,24secs,8:26:34.124PM,11:30:49.393AM,7.86,2250,2250225022502250225022502250225022502250
0703667,63,m,$4599.0,77,reD,2,1st,23secs,3:58:21.803AM,6:55:1.279AM,12.04,2000,
0703668,12,Female,$1236.0,76,blue,7,8th,27secs,7:4:21.477PM,11:13:46.263AM,5.62,3750,
0703669,15,F,$3120.0,75,None,7,6th,29secs,8:6:35.531PM,9:55:56.432AM,4.89,3250,
0703670,39,f,$2418.0,66,yellow,5,8th,28secs,12:42:39.104PM,7:10:39.689AM,-11.14,2000,20002000200020002000
0703671,24,Female,$816.0000000000001,36,reD,0,3rd,23secs,7:37:22.329PM,5:2:1.645AM,2.88,3500,
0703672,48,X,$10560.0,45,gReeN,3,3rd,28secs,4:30:52.382AM,5:2:38.934AM,6.4,3000,300030003000300030003000300030003000300030003000300030003000
0703673,32,male,$8704.0,10,gReeN,0,5th,27secs,4:10:14.440AM,12:51:11.216PM,1.68,3500,35003500350035003500
0703674,23,female,$4761.0,32,blue,9,3rd,29secs,4:47:54.514AM,11:30:0.415AM,2.11,3250,325032503250325032503250325032503250325032503250325032503250
0703675,81,f,$6399.0,38,blue,8,8th,30secs,3:10:6.303AM,12:7:8.628PM,-9.77,2750,2750275027502750275027502750275027502750
0703676,82,f,$6150.0,17,red,1,2nd,27secs,9:26:58.433PM,7:41:9.266AM,7.89,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0703677,32,male,$2912.0,24,green,8,8th,22secs,9:54:22.795PM,6:57:52.84AM,-5.84,2000,20002000200020002000
0703678,14,male,$1609.9999999999998,38,reD,9,3rd,29secs,11:17:58.744PM,5:40:23.91AM,-4.87,1500,15001500150015001500
0703679,19,male,$2546.0,72,None,2,6th,20secs,8:23:56.462PM,9:8:33.72AM,11.33,1750,175017501750175017501750175017501750175017501750175017501750
0703680,21,f,$2520.0,65,reD,9,6th,20secs,12:3:55.727PM,11:51:9.467AM,-10.99,3250,
0703681,89,M,$4628.0,61,None,9,7th,25secs,7:18:49.273PM,6:44:16.183AM,11.49,1750,
0703682,16,male,$2704.0,49,reD,8,7th,28secs,12:25:49.261PM,6:2:50.871AM,0.89,1750,
0703683,51,Male,$15249.000000000002,43,reD,1,1st,30secs,9:8:11.257PM,11:32:9.588AM,-9.72,2000,2000200020002000200020002000200020002000
0703684,87,F,$15312.0,34,BLUE,6,3rd,21secs,3:54:41.15AM,10:20:47.978AM,-11.17,2250,2250225022502250225022502250225022502250
0703685,39,Male,$11076.0,25,reD,9,4th,24secs,2:41:31.697AM,6:14:16.135AM,-3.65,1750,1750175017501750175017501750175017501750
0703686,24,M,$1704.0,47,gReeN,1,7th,23secs,7:52:49.348PM,11:10:28.189AM,6.69,2500,2500250025002500250025002500250025002500
0703687,7,F,$539.0,43,gReeN,5,9th,21secs,12:0:44.91PM,10:33:0.241AM,-12.1,1500,
0703688,12,M,$2172.0,72,gReeN,4,3rd,20secs,3:37:2.554AM,10:42:56.967AM,4.88,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0703689,88,f,$8800.0,35,BLUE,9,3rd,28secs,3:44:42.979AM,8:57:56.784AM,-11.5,2750,
0703690,16,male,$496.0,25,yellow,1,7th,23secs,11:31:4.825PM,6:6:43.372AM,8.14,3750,
0703691,78,M,$2574.0,65,red,4,3rd,30secs,3:34:24.907AM,12:48:56.634PM,5.3,2750,275027502750275027502750275027502750275027502750275027502750
0703692,86,Female,$22360.0,75,BLUE,0,6th,27secs,1:15:25.913AM,11:16:24.246AM,1.0,3250,3250325032503250325032503250325032503250
0703693,68,Male,$6460.0,62,red,0,2nd,21secs,2:19:16.161AM,9:54:45.166AM,1.58,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0703694,18,Female,$1998.0000000000002,23,blue,6,7th,25secs,8:0:34.251PM,6:10:24.908AM,12.39,3250,
0703695,49,M,$12396.999999999998,44,gReeN,8,3rd,21secs,3:1:52.834AM,12:58:56.29PM,-3.92,2750,
0703696,38,M,$8892.0,34,green,3,3rd,24secs,7:40:47.483PM,12:14:8.38PM,0,2500,
0703697,70,male,$11970.0,40,yellow,3,8th,26secs,7:42:10.863PM,0,9.28,3750,37503750375037503750
0703698,59,M,$3953.0000000000005,41,green,2,3rd,28secs,4:0:16.578AM,11:30:42.442AM,2.23,3500,
0703699,69,M,$14006.999999999998,45,gReeN,2,5th,25secs,12:43:28.481PM,7:58:7.860AM,-4.33,2250,22502250225022502250
0703700,34,female,$6901.999999999999,55,gReeN,7,3rd,30secs,0,6:34:4.940AM,-11.22,1750,17501750175017501750
0703701,9,M,$2033.9999999999998,71,BLUE,5,1st,25secs,7:20:22.442PM,6:11:24.64AM,-11.35,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0703702,41,X,$11316.0,56,reD,2,2nd,23secs,10:19:9.572PM,6:57:17.110AM,-11.75,3500,
0703703,88,Male,$14168.0,16,reD,0,2nd,20secs,8:40:59.156PM,11:13:10.613AM,-8.46,1500,
0703704,83,Female,$21331.0,77,yellow,9,7th,28secs,12:41:41.582PM,6:1:8.672AM,1.41,2750,275027502750275027502750275027502750275027502750275027502750
0703705,36,Female,$5436.0,75,blue,8,4th,20secs,11:35:13.282PM,5:23:24.454AM,-9.17,1500,150015001500150015001500150015001500150015001500150015001500
0703706,63,male,$16569.0,19,yellow,9,9th,25secs,11:48:58.316PM,11:20:9.957AM,-2.5,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0703707,84,male,$5292.0,55,blue,1,8th,22secs,7:20:32.758PM,8:20:40.765AM,-8.1,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0703708,64,male,$10112.0,31,yellow,7,8th,21secs,10:39:57.395PM,9:39:42.209AM,11.84,2750,
0703709,73,F,$13286.0,12,None,2,6th,25secs,8:59:45.602PM,5:23:41.416AM,0.57,1500,
0703710,42,m,$4410.0,63,red,6,1st,20secs,3:53:26.143AM,11:16:4.147AM,0.57,1750,
0703711,16,X,$1088.0,41,None,1,2nd,30secs,9:17:50.830PM,12:22:50.445PM,2.22,2500,2500250025002500250025002500250025002500
0703712,48,Male,$1680.0,63,blue,4,5th,27secs,8:6:42.214PM,10:9:39.953AM,5.55,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0703713,26,Male,$6292.0,76,gReeN,6,5th,24secs,8:10:27.357PM,10:57:21.430AM,12.0,3500,350035003500350035003500350035003500350035003500350035003500
0703714,42,M,$6300.0,38,green,9,9th,21secs,9:32:44.501PM,9:52:52.971AM,-0.98,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0703715,14,X,$2016.0,79,reD,9,1st,22secs,12:23:22.259PM,8:12:13.930AM,2.12,3000,3000300030003000300030003000300030003000
0703716,0,female,$24839.999999999996,24,reD,1,3rd,24secs,10:31:25.550PM,6:29:16.914AM,-10.15,2750,275027502750275027502750275027502750275027502750275027502750
0703717,56,Female,$2800.0,55,green,9,8th,21secs,12:44:37.367PM,10:13:17.104AM,7.99,1500,
0703718,29,Male,$6931.0,76,red,2,5th,29secs,1:42:2.510AM,12:47:59.746PM,6.69,1750,175017501750175017501750175017501750175017501750175017501750
