ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0539016,21,Female,$4683.0,59,blue,7,7th,21secs,11:2:10.229PM,8:0:9.620AM,-11.0,2000,2000200020002000200020002000200020002000
0539017,57,Female,$2907.0,52,blue,2,6th,27secs,10:37:44.312PM,5:18:55.257AM,-2.59,3250,3250325032503250325032503250325032503250
0539018,27,Female,$8046.0,23,None,1,7th,30secs,1:19:12.558AM,6:40:17.195AM,4.85,3750,3750375037503750375037503750375037503750
0539019,9,Female,$810.0,14,reD,1,8th,21secs,7:37:11.172PM,10:59:53.35AM,-11.46,2750,
0539020,39,male,$5928.0,24,BLUE,6,5th,27secs,12:39:43.105PM,9:29:5.625AM,-12.03,3000,300030003000300030003000300030003000300030003000300030003000
0539021,80,male,$17840.0,20,BLUE,3,3rd,24secs,8:30:20.553PM,5:40:58.476AM,4.29,1500,
0539022,84,female,$11424.0,7,yellow,0,5th,29secs,3:45:15.906AM,7:4:3.123AM,0.59,2750,2750275027502750275027502750275027502750
0539023,64,Male,$6016.0,75,red,6,3rd,21secs,1:58:54.25AM,9:15:45.227AM,11.07,3000,
0539024,41,Female,$2952.0,19,BLUE,2,4th,24secs,7:35:37.247PM,7:8:4.86AM,-3.88,2000,
0539025,34,female,$1462.0,71,gReeN,5,2nd,21secs,2:6:18.974AM,12:15:11.794PM,1.48,2500,25002500250025002500
0539026,31,f,$5487.0,20,reD,6,1st,26secs,10:34:47.105PM,5:47:59.297AM,-6.39,3750,
0539027,81,male,$16929.0,0,None,9,5th,20secs,11:20:47.437PM,6:51:2.263AM,2.33,2750,
0539028,58,M,$6786.0,72,None,2,7th,26secs,11:32:30.98PM,11:12:28.594AM,7.93,3750,3750375037503750375037503750375037503750
0539029,47,Female,$11750.0,51,None,3,2nd,25secs,1:34:36.828AM,6:0:35.37AM,-1.95,2250,
0539030,87,X,$1914.0,8,reD,2,6th,21secs,11:15:29.370PM,5:7:30.168AM,-4.65,2000,2000200020002000200020002000200020002000
0539031,32,M,$6848.0,71,reD,7,6th,26secs,1:57:47.988AM,8:54:21.65AM,-6.44,3750,375037503750375037503750375037503750375037503750375037503750
0539032,88,f,$6688.0,16,red,7,8th,29secs,8:49:15.473PM,8:11:8.808AM,5.0,2250,
0539033,10,f,$2029.9999999999998,33,yellow,0,3rd,21secs,0,12:12:11.698PM,9.88,3750,3750375037503750375037503750375037503750
0539034,19,F,$1197.0,60,red,0,2nd,29secs,9:39:58.91PM,11:13:12.741AM,-11.23,2250,
0539035,39,F,$8619.0,72,BLUE,5,8th,25secs,3:1:58.880AM,8:15:9.298AM,0.47,3250,32503250325032503250
0539036,0,f,$6175.0,33,blue,8,3rd,28secs,11:57:37.51PM,10:19:55.612AM,8.13,3750,3750375037503750375037503750375037503750
0539037,56,f,$9912.0,39,green,7,3rd,29secs,7:12:21.991PM,5:42:36.450AM,-6.33,2500,
0539038,62,F,$7316.0,61,gReeN,2,2nd,25secs,1:20:8.294AM,12:23:30.282PM,0.89,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0539039,41,Female,$12054.0,9,yellow,0,3rd,30secs,11:20:45.377PM,8:11:33.129AM,0.56,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0539040,67,F,$4422.0,22,red,8,6th,22secs,3:53:4.227AM,10:47:36.452AM,-8.26,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0539041,49,Male,$13523.999999999998,76,gReeN,6,9th,21secs,4:46:47.823AM,11:50:43.426AM,-6.59,2750,275027502750275027502750275027502750275027502750275027502750
0539042,10,m,$280.0,41,yellow,1,3rd,26secs,1:42:20.719AM,5:39:23.321AM,9.26,2500,25002500250025002500
0539043,72,Male,$19656.0,65,red,7,7th,28secs,11:32:18.478PM,5:40:49.889AM,-2.0,3250,
0539044,46,male,$4278.0,13,red,5,5th,26secs,1:19:41.978AM,11:36:18.197AM,-8.51,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0539045,72,Female,$20448.0,20,BLUE,0,4th,25secs,8:27:10.637PM,6:12:37.19AM,7.14,3000,30003000300030003000
0539046,65,male,$15405.0,32,gReeN,4,5th,28secs,12:2:0.624PM,11:50:12.842AM,3.45,1500,150015001500150015001500150015001500150015001500150015001500
0539047,90,M,$6930.0,43,yellow,6,6th,28secs,1:9:59.542AM,11:45:18.859AM,2.07,1750,17501750175017501750
0539048,61,female,$5734.0,35,red,8,3rd,25secs,4:45:8.921AM,11:19:38.825AM,1.06,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
