ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0567863,34,X,$1632.0,55,red,9,2nd,23secs,4:7:29.262AM,11:2:43.211AM,-10.2,1750,17501750175017501750
0567864,47,Male,$5170.0,75,blue,0,7th,20secs,8:50:23.34PM,8:27:44.899AM,-4.07,1750,17501750175017501750
0567865,0,F,$13818.0,74,yellow,8,9th,25secs,12:36:20.267PM,11:18:18.49AM,-9.22,2000,
0567866,31,male,$9083.0,65,BLUE,4,7th,20secs,10:21:1.936PM,11:31:18.942AM,10.36,2000,20002000200020002000
0567867,9,F,$1341.0,19,red,2,8th,23secs,7:19:27.979PM,12:38:30.960PM,12.15,3000,3000300030003000300030003000300030003000
0567868,50,M,$14650.0,5,green,1,3rd,27secs,2:57:2.192AM,6:14:58.121AM,-2.62,3500,350035003500350035003500350035003500350035003500350035003500
0567869,57,male,$12483.0,10,green,7,9th,22secs,7:33:50.955PM,9:12:7.246AM,-0.67,3250,3250325032503250325032503250325032503250
0567870,67,F,$2948.0,33,green,3,8th,29secs,4:41:24.531AM,5:30:21.516AM,1.02,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0567871,49,female,$11123.0,50,gReeN,6,5th,22secs,11:40:36.506PM,8:34:35.528AM,-1.94,1500,15001500150015001500
0567872,33,f,$2607.0,30,yellow,2,1st,26secs,1:23:47.754AM,11:42:12.757AM,-0.75,3500,
0567873,76,female,$15124.0,53,None,9,1st,21secs,1:9:52.903AM,6:8:20.274AM,1.16,3750,
0567874,50,Male,$5100.0,77,blue,6,6th,28secs,9:7:56.577PM,5:42:37.208AM,-6.3,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0567875,32,m,$9344.0,9,gReeN,2,7th,27secs,8:4:5.8PM,11:32:27.988AM,-11.09,2000,20002000200020002000
0567876,20,F,$5160.0,51,None,6,2nd,26secs,8:23:31.593PM,10:22:50.403AM,0.2,1500,150015001500150015001500150015001500150015001500150015001500
0567877,77,Female,$15169.0,20,BLUE,3,8th,30secs,8:2:30.365PM,5:15:28.218AM,6.55,2500,
0567878,41,male,$1148.0,65,BLUE,7,8th,25secs,7:11:56.626PM,10:36:23.842AM,-10.71,3250,325032503250325032503250325032503250325032503250325032503250
0567879,14,male,$2940.0,51,blue,4,6th,21secs,8:42:7.2PM,10:49:39.302AM,-5.32,2500,
0567880,29,female,$1769.0,34,reD,9,8th,24secs,2:10:21.817AM,10:14:16.152AM,-2.78,3000,3000300030003000300030003000300030003000
0567881,52,X,$1872.0,43,yellow,0,9th,25secs,10:27:4.887PM,6:7:13.700AM,5.74,2000,
0567882,58,M,$3305.9999999999995,23,green,1,9th,25secs,2:59:3.512AM,10:57:51.939AM,-0.05,3000,3000300030003000300030003000300030003000
0567883,51,M,$5508.0,11,None,5,9th,27secs,1:38:47.654AM,11:25:59.654AM,3.79,1500,15001500150015001500
0567884,57,female,$5187.0,79,blue,8,5th,21secs,9:14:0.760PM,11:33:37.758AM,1.11,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0567885,52,F,$8996.0,20,reD,7,5th,20secs,11:6:35.534PM,9:24:54.24AM,6.31,2500,
0567886,19,X,$950.0,14,None,4,8th,27secs,3:34:7.845AM,5:9:14.763AM,-9.63,0,
