ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0710696,90,female,$10440.0,49,blue,8,0,26secs,10:23:4.29PM,7:31:49.722AM,-3.4,2750,27502750275027502750
0710697,41,X,$1107.0,35,red,2,9th,25secs,12:24:28.348PM,6:28:2.139AM,-9.87,2500,
0710698,60,male,$16020.0,41,red,1,4th,20secs,1:59:53.127AM,7:19:4.355AM,-2.63,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0710699,38,female,$6688.0,74,reD,8,5th,27secs,11:36:16.130PM,7:27:32.171AM,-7.31,2500,
0710700,38,X,$4218.0,56,reD,2,5th,25secs,10:16:37.751PM,6:8:22.540AM,-10.69,2000,
0710701,75,f,$13200.0,79,None,5,1st,20secs,12:44:26.753PM,7:43:47.920AM,-0.33,3250,
0710702,84,Male,$23688.0,49,red,8,8th,24secs,11:50:14.126PM,11:11:58.282AM,-2.8,1500,
0710703,56,male,$11872.0,39,green,2,4th,21secs,11:37:34.348PM,11:13:38.531AM,-10.94,3500,
0710704,88,X,$8976.0,53,yellow,3,1st,21secs,4:8:34.324AM,6:47:45.696AM,-0.32,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0710705,66,X,$19602.0,70,green,9,7th,24secs,9:38:51.330PM,7:51:8.760AM,6.12,2250,2250225022502250225022502250225022502250
0710706,70,f,$6230.0,75,gReeN,1,6th,20secs,2:50:6.44AM,5:45:30.986AM,-12.03,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0710707,27,Female,$4806.0,33,green,3,8th,27secs,10:11:20.333PM,6:36:15.561AM,2.77,2250,225022502250225022502250225022502250225022502250225022502250
0710708,63,female,$8757.0,72,BLUE,6,2nd,30secs,1:39:28.18AM,9:27:15.371AM,12.17,1500,1500150015001500150015001500150015001500
0710709,29,Male,$8061.999999999999,49,blue,2,4th,29secs,7:55:46.904PM,8:33:26.506AM,7.03,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0710710,17,X,$1598.0,58,green,8,9th,24secs,1:44:2.642AM,6:54:3.145AM,5.23,3250,3250325032503250325032503250325032503250
0710711,53,male,$15052.0,41,blue,8,3rd,21secs,2:51:24.186AM,6:57:0.141AM,6.05,2000,
0710712,50,Male,$11550.0,26,red,8,3rd,27secs,10:33:34.294PM,10:34:57.986AM,1.99,2750,
0710713,15,X,$3315.0,55,None,1,7th,26secs,4:55:27.218AM,9:14:28.773AM,7.87,2750,27502750275027502750
0710714,42,M,$6216.0,8,blue,6,3rd,28secs,7:53:11.127PM,12:43:26.457PM,-6.37,1750,1750175017501750175017501750175017501750
0710715,39,F,$975.0,28,gReeN,7,7th,20secs,2:46:59.43AM,12:52:37.53PM,-11.39,3250,325032503250325032503250325032503250325032503250325032503250
0710716,22,male,$2266.0,34,reD,4,3rd,23secs,9:50:56.355PM,11:53:3.808AM,10.56,1500,1500150015001500150015001500150015001500
0710717,80,X,$19120.0,23,BLUE,8,1st,27secs,7:43:25.860PM,8:53:52.148AM,-8.77,2250,
0710718,73,f,$2920.0,61,blue,7,7th,25secs,2:29:28.164AM,9:48:38.812AM,-5.32,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0710719,14,F,$588.0,53,green,1,3rd,26secs,11:17:49.884PM,7:16:47.742AM,5.97,1750,
0710720,78,f,$7566.0,67,blue,7,9th,24secs,8:20:23.578PM,11:11:24.225AM,2.35,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0710721,19,F,$3990.0,27,gReeN,9,3rd,24secs,9:21:3.677PM,12:32:17.840PM,5.08,1750,17501750175017501750
0710722,69,m,$10005.0,63,red,0,4th,28secs,8:53:16.986PM,9:49:10.690AM,9.95,3750,
0710723,51,M,$2091.0,54,green,4,4th,20secs,11:12:30.746PM,10:55:47.699AM,3.5,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0710724,59,F,$9263.0,13,reD,4,2nd,20secs,4:58:12.666AM,9:17:25.464AM,-3.7,3500,35003500350035003500
0710725,14,f,$4186.0,22,blue,9,7th,26secs,8:11:55.582PM,7:20:51.30AM,6.38,1750,175017501750175017501750175017501750175017501750175017501750
0710726,89,Male,$1780.0,14,blue,2,7th,22secs,8:46:20.628PM,5:20:32.269AM,-10.01,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0710727,60,Female,$4740.0,42,red,8,6th,27secs,7:39:11.860PM,7:4:13.849AM,-5.82,2750,275027502750275027502750275027502750275027502750275027502750
0710728,0,M,$14637.0,71,gReeN,5,5th,20secs,9:28:24.268PM,6:10:29.502AM,9.47,2000,2000200020002000200020002000200020002000
0710729,86,m,$18318.0,10,green,4,4th,30secs,9:2:17.921PM,5:42:44.654AM,11.88,3500,350035003500350035003500350035003500350035003500350035003500
0710730,18,M,$5022.0,23,BLUE,6,6th,24secs,4:49:22.860AM,7:20:44.560AM,-7.89,2000,2000200020002000200020002000200020002000
0710731,30,Female,$5430.0,5,red,0,1st,21secs,9:36:9.443PM,9:55:30.523AM,6.1,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0710732,75,F,$12450.0,78,green,3,2nd,28secs,11:33:41.304PM,10:55:17.447AM,8.34,3000,
0710733,52,female,$14976.0,25,green,7,4th,20secs,2:35:22.915AM,10:37:30.78AM,-8.05,2500,2500250025002500250025002500250025002500
0710734,76,X,$7676.0,24,green,5,7th,22secs,12:25:16.713PM,6:34:50.517AM,6.33,1500,15001500150015001500
0710735,41,m,$3567.0,79,yellow,3,3rd,21secs,12:0:37.799PM,9:26:43.675AM,-2.93,3500,
0710736,67,M,$10184.0,0,blue,9,9th,22secs,9:38:32.108PM,11:23:8.990AM,-10.79,3750,
0710737,73,F,$1752.0,75,blue,9,2nd,28secs,11:36:11.53PM,11:32:54.839AM,2.05,2500,2500250025002500250025002500250025002500
0710738,85,Male,$5185.0,59,gReeN,7,9th,23secs,10:39:35.704PM,8:52:28.358AM,6.16,2750,275027502750275027502750275027502750275027502750275027502750
0710739,15,female,$3735.0000000000005,15,yellow,8,4th,21secs,1:10:9.198AM,7:10:33.466AM,1.18,3000,
0710740,38,Male,$2356.0,51,green,8,6th,21secs,8:15:13.684PM,5:21:15.367AM,11.29,1500,15001500150015001500
0710741,20,female,$820.0,30,yellow,8,5th,20secs,7:32:29.114PM,8:4:7.859AM,-4.93,3000,30003000300030003000
0710742,37,X,$5254.0,56,yellow,0,1st,30secs,1:28:52.725AM,10:18:12.844AM,6.16,3000,300030003000300030003000300030003000300030003000300030003000
0710743,23,f,$6647.0,39,gReeN,2,9th,28secs,1:59:39.539AM,10:31:31.662AM,11.07,2750,
0710744,51,female,$11985.0,47,reD,7,6th,28secs,2:13:26.735AM,11:45:59.767AM,10.7,2000,20002000200020002000
0710745,32,Female,$4128.0,48,reD,6,5th,26secs,2:38:44.754AM,5:44:49.954AM,12.19,2250,22502250225022502250
0710746,13,M,$1235.0,10,blue,4,1st,25secs,12:11:6.316PM,9:9:38.793AM,-2.99,3250,325032503250325032503250325032503250325032503250325032503250
0710747,26,Male,$4732.0,36,reD,6,7th,29secs,3:0:53.356AM,11:40:3.41AM,9.87,3000,30003000300030003000
0710748,36,X,$2016.0000000000002,24,green,0,2nd,24secs,8:44:10.34PM,8:20:53.488AM,12.1,2250,225022502250225022502250225022502250225022502250225022502250
0710749,27,Female,$3186.0,49,yellow,2,2nd,20secs,11:40:53.334PM,5:21:33.274AM,5.76,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0710750,20,f,$740.0,72,gReeN,4,2nd,24secs,7:50:18.131PM,7:59:54.198AM,-2.33,3750,37503750375037503750
0710751,26,Female,$1430.0000000000002,22,BLUE,6,3rd,22secs,3:48:29.863AM,7:37:26.816AM,-9.38,2750,
0710752,78,female,$23088.0,12,green,4,4th,22secs,9:28:54.356PM,8:24:37.96AM,11.0,2750,
0710753,70,M,$16870.0,70,None,9,2nd,27secs,1:54:13.258AM,11:37:10.339AM,9.3,2500,2500250025002500250025002500250025002500
0710754,16,m,$672.0,30,gReeN,9,6th,23secs,4:41:32.853AM,5:35:38.376AM,9.88,3500,350035003500350035003500350035003500350035003500350035003500
0710755,66,X,$3234.0,48,green,7,6th,29secs,12:14:41.465PM,7:11:16.238AM,8.17,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0710756,70,Male,$13020.0,72,yellow,9,2nd,22secs,11:50:42.828PM,12:56:52.66PM,1.47,3750,37503750375037503750
0710757,42,F,$1092.0,42,BLUE,5,7th,25secs,9:59:35.276PM,9:54:43.796AM,-5.73,2250,
0710758,63,Female,$13671.0,46,gReeN,7,7th,24secs,9:14:17.928PM,7:21:30.163AM,6.09,2500,
0710759,40,F,$10400.0,55,None,8,2nd,24secs,4:48:26.1AM,10:12:39.853AM,7.04,2500,
0710760,35,male,$4865.0,77,green,6,8th,21secs,11:37:46.901PM,7:40:45.299AM,-6.83,3250,
0710761,7,f,$1918.0000000000002,74,gReeN,1,4th,22secs,11:22:27.163PM,5:14:19.759AM,1.53,3000,30003000300030003000
0710762,35,Female,$6370.0,10,green,4,3rd,26secs,10:17:44.692PM,9:56:13.852AM,-0.02,2750,
0710763,34,F,$9282.0,16,red,4,8th,30secs,3:6:55.348AM,10:37:41.261AM,-10.15,3750,375037503750375037503750375037503750375037503750375037503750
0710764,45,M,$7200.0,75,reD,7,2nd,22secs,8:35:6.768PM,5:20:29.934AM,2.86,1500,150015001500150015001500150015001500150015001500150015001500
0710765,14,female,$2813.9999999999995,60,gReeN,6,6th,23secs,3:38:26.821AM,11:43:55.55AM,-8.53,1500,15001500150015001500
0710766,34,M,$3875.9999999999995,53,green,1,3rd,22secs,11:12:56.581PM,8:23:12.296AM,-5.78,3000,3000300030003000300030003000300030003000
0710767,81,m,$2673.0,39,reD,3,4th,24secs,9:14:4.849PM,6:26:17.515AM,9.89,2250,225022502250225022502250225022502250225022502250225022502250
0710768,46,m,$2162.0,32,BLUE,0,4th,20secs,11:49:27.793PM,8:1:31.703AM,8.62,1750,175017501750175017501750175017501750175017501750175017501750
0710769,42,Male,$924.0,56,blue,3,3rd,24secs,11:42:21.483PM,9:30:12.104AM,7.94,3500,3500350035003500350035003500350035003500
