ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0327816,31,female,$7254.0,20,reD,2,2nd,30secs,11:37:17.20PM,6:47:19.985AM,3.7,2000,2000200020002000200020002000200020002000
0327817,75,Female,$20700.0,16,blue,4,3rd,28secs,8:31:16.386PM,10:54:51.576AM,-7.13,3250,3250325032503250325032503250325032503250
0327818,22,Female,$1122.0,38,gReeN,9,3rd,26secs,4:36:9.160AM,9:21:2.438AM,-0.52,3250,325032503250325032503250325032503250325032503250325032503250
0327819,33,F,$5478.0,44,green,2,6th,23secs,3:6:18.314AM,5:55:50.191AM,6.6,3500,3500350035003500350035003500350035003500
0327820,14,male,$1484.0,20,None,9,3rd,23secs,10:14:24.268PM,5:46:49.486AM,-5.34,2750,275027502750275027502750275027502750275027502750275027502750
0327821,83,f,$20916.0,78,blue,6,7th,28secs,4:53:57.345AM,5:11:7.760AM,5.7,1500,
0327822,54,X,$8046.0,78,yellow,4,3rd,24secs,11:2:21.452PM,7:46:1.293AM,5.52,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0327823,28,m,$1988.0,52,BLUE,3,4th,28secs,9:2:1.681PM,8:15:17.701AM,7.63,3500,3500350035003500350035003500350035003500
0327824,84,female,$4368.0,75,None,0,5th,24secs,9:20:34.445PM,8:23:26.525AM,7.04,3750,
0327825,19,f,$5548.0,10,BLUE,7,1st,27secs,10:27:27.644PM,7:7:15.896AM,1.68,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0327826,19,m,$4218.0,72,0,4,6th,24secs,7:30:46.842PM,11:39:37.295AM,11.76,2250,
0327827,82,female,$5248.0,28,blue,9,6th,23secs,9:18:37.458PM,8:52:56.718AM,2.18,2750,2750275027502750275027502750275027502750
0327828,75,M,$14175.0,26,None,0,9th,21secs,10:23:24.357PM,9:32:54.897AM,3.17,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0327829,86,M,$5160.0,78,red,1,7th,24secs,8:20:6.913PM,8:33:44.73AM,-11.58,3250,32503250325032503250
0327830,60,Male,$15960.0,46,red,3,4th,30secs,10:22:36.925PM,12:29:14.205PM,7.8,3000,30003000300030003000
0327831,10,m,$2640.0,9,blue,2,1st,27secs,1:4:53.813AM,11:1:51.533AM,0,1500,
0327832,68,Female,$3740.0000000000005,42,None,7,2nd,24secs,7:11:46.969PM,6:52:2.570AM,-11.7,3000,
0327833,7,M,$1204.0,65,None,9,4th,24secs,3:43:15.198AM,9:13:4.774AM,6.8,2000,200020002000200020002000200020002000200020002000200020002000
0327834,80,female,$19120.0,28,None,7,8th,26secs,9:3:36.706PM,11:17:13.361AM,6.11,2000,2000200020002000200020002000200020002000
0327835,67,F,$16549.0,33,BLUE,4,2nd,27secs,8:17:20.108PM,9:38:59.865AM,3.66,2250,22502250225022502250
0327836,57,f,$15390.000000000002,79,BLUE,7,5th,30secs,11:18:34.762PM,5:12:59.277AM,-6.2,3750,375037503750375037503750375037503750375037503750375037503750
0327837,50,X,$13300.0,11,yellow,6,1st,28secs,9:52:21.640PM,10:1:58.696AM,12.4,1500,15001500150015001500
0327838,34,Male,$8058.0,36,BLUE,6,1st,21secs,4:16:28.742AM,5:47:56.388AM,-3.8,2750,
0327839,55,F,$9240.0,54,gReeN,0,6th,20secs,9:49:43.69PM,7:29:42.461AM,6.65,1750,175017501750175017501750175017501750175017501750175017501750
0327840,90,f,$16290.0,55,blue,1,1st,25secs,9:16:51.569PM,11:12:55.139AM,-0.67,3750,
0327841,24,male,$5784.0,61,green,8,1st,22secs,10:36:3.583PM,6:0:24.654AM,7.64,3500,
0327842,85,f,$13175.0,68,None,4,1st,23secs,3:40:46.954AM,8:31:42.236AM,6.1,3250,
0327843,32,F,$8544.0,45,yellow,8,8th,27secs,7:46:4.485PM,9:52:49.242AM,-10.76,2250,
0327844,85,f,$24395.0,58,yellow,0,1st,25secs,2:5:30.333AM,9:6:18.256AM,1.14,2750,2750275027502750275027502750275027502750
0327845,88,M,$19800.0,64,green,6,3rd,28secs,2:6:13.493AM,5:14:42.326AM,4.63,2000,
0327846,58,Male,$2029.9999999999998,58,reD,6,3rd,27secs,11:14:41.982PM,6:20:10.658AM,3.6,2000,2000200020002000200020002000200020002000
0327847,27,female,$1944.0,18,blue,2,4th,21secs,2:23:55.390AM,6:25:17.520AM,-3.47,2000,200020002000200020002000200020002000200020002000200020002000
0327848,62,Male,$15066.000000000002,75,None,1,0,26secs,12:12:49.928PM,5:36:38.696AM,-6.96,2250,225022502250225022502250225022502250225022502250225022502250
0327849,75,female,$18000.0,39,gReeN,4,9th,25secs,7:15:0.540PM,8:46:51.631AM,8.85,3750,37503750375037503750
0327850,25,male,$5250.0,60,blue,7,2nd,25secs,0,9:17:5.569AM,9.18,1500,150015001500150015001500150015001500150015001500150015001500
0327851,62,Female,$4712.0,77,BLUE,7,2nd,30secs,12:24:8.277PM,11:59:39.532AM,5.53,3750,37503750375037503750
0327852,19,male,$1729.0,19,yellow,3,6th,28secs,3:2:50.771AM,7:56:5.176AM,-3.8,2250,2250225022502250225022502250225022502250
0327853,7,X,$868.0,25,reD,7,7th,21secs,4:21:19.422AM,10:13:59.266AM,-5.58,1750,1750175017501750175017501750175017501750
0327854,11,X,$2794.0,72,blue,5,2nd,20secs,1:23:39.426AM,10:17:8.24AM,5.34,1500,15001500150015001500
0327855,69,X,$14835.0,74,None,9,0,23secs,1:44:37.786AM,8:21:28.719AM,-2.22,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0327856,27,X,$4563.0,74,None,7,4th,20secs,4:6:32.447AM,6:28:21.159AM,-10.01,3500,
0327857,53,female,$3180.0,13,red,6,9th,29secs,12:17:38.210PM,5:30:45.762AM,-11.08,2500,2500250025002500250025002500250025002500
0327858,39,male,$1287.0,38,BLUE,4,8th,22secs,2:18:19.296AM,12:13:11.297PM,-2.3,2500,2500250025002500250025002500250025002500
0327859,47,M,$13254.0,65,blue,6,2nd,26secs,12:49:29.812PM,12:39:22.625PM,0.13,1750,175017501750175017501750175017501750175017501750175017501750
0327860,28,X,$6720.0,74,gReeN,4,6th,22secs,12:27:34.530PM,12:41:40.557PM,4.19,3250,
0327861,23,F,$2645.0,79,yellow,7,5th,26secs,10:48:39.558PM,10:50:31.896AM,1.58,3500,3500350035003500350035003500350035003500
0327862,14,m,$910.0,50,red,6,1st,29secs,9:14:18.936PM,8:30:35.926AM,4.09,2000,
0327863,75,Female,$13725.0,67,None,5,1st,27secs,8:32:36.508PM,10:24:24.111AM,-1.46,3500,
0327864,13,m,$3068.0,62,reD,5,4th,20secs,11:1:44.333PM,5:27:4.602AM,-5.44,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0327865,7,Female,$1701.0,68,red,9,3rd,22secs,2:35:18.599AM,11:20:53.987AM,8.37,1500,
0327866,27,X,$5562.0,51,red,7,9th,27secs,7:31:25.509PM,7:18:31.294AM,6.81,2500,
0327867,18,female,$1728.0,18,gReeN,8,2nd,26secs,7:57:32.254PM,5:42:36.192AM,-7.73,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0327868,63,male,$11592.0,22,red,0,7th,23secs,2:50:7.178AM,7:9:25.92AM,4.96,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0327869,38,M,$2432.0,63,red,2,6th,25secs,3:34:18.35AM,9:8:38.61AM,-5.7,3250,3250325032503250325032503250325032503250
0327870,19,M,$2641.0,65,red,7,6th,27secs,2:2:31.514AM,9:29:6.819AM,-1.25,1500,150015001500150015001500150015001500150015001500150015001500
0327871,52,F,$5356.0,50,None,3,9th,28secs,11:27:58.918PM,12:21:57.215PM,-11.86,3000,3000300030003000300030003000300030003000
0327872,49,M,$14602.0,70,yellow,2,3rd,0,4:36:12.978AM,7:13:19.409AM,-12.42,2250,22502250225022502250
0327873,17,female,$4267.0,64,red,4,5th,22secs,1:3:4.442AM,7:6:2.813AM,7.25,2250,2250225022502250225022502250225022502250
0327874,16,X,$3296.0,74,None,9,8th,24secs,10:39:55.530PM,12:56:52.197PM,9.36,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0327875,85,X,$12240.0,23,reD,3,3rd,25secs,12:59:9.294PM,5:22:7.514AM,-8.52,3000,30003000300030003000
0327876,15,female,$1380.0,35,green,0,5th,26secs,2:23:16.797AM,8:7:45.776AM,11.33,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0327877,66,f,$18216.0,53,BLUE,1,8th,22secs,4:1:10.233AM,7:39:38.599AM,8.04,3750,37503750375037503750
0327878,25,female,$4475.0,26,reD,0,2nd,20secs,8:8:4.519PM,7:25:24.592AM,12.16,2250,22502250225022502250
0327879,68,f,$6664.0,64,green,1,6th,26secs,11:49:51.48PM,9:20:27.858AM,1.43,0,200020002000200020002000200020002000200020002000200020002000
0327880,20,female,$680.0,10,red,4,9th,28secs,8:48:37.90PM,12:59:16.94PM,1.06,2000,
0327881,78,m,$16926.0,61,green,4,5th,28secs,4:47:7.816AM,10:11:33.615AM,1.48,1500,
0327882,7,0,$560.0,45,red,5,3rd,29secs,7:40:17.745PM,6:43:26.665AM,9.14,3500,35003500350035003500
0327883,47,m,$13865.0,30,green,6,7th,24secs,10:56:39.552PM,5:41:13.522AM,-5.92,1500,
0327884,84,f,$4368.0,53,green,6,1st,22secs,8:59:23.280PM,8:34:59.801AM,5.18,2250,
0327885,37,male,$8399.0,27,yellow,2,8th,25secs,10:23:31.168PM,6:27:47.757AM,-3.87,2000,20002000200020002000
0327886,90,Male,$20520.0,14,reD,8,3rd,20secs,10:53:50.143PM,11:12:22.730AM,-3.78,3250,32503250325032503250
0327887,50,Male,$7650.0,59,None,2,3rd,29secs,2:40:3.199AM,6:51:25.976AM,12.06,2250,22502250225022502250
0327888,24,m,$1848.0,63,green,8,9th,21secs,1:7:56.26AM,0,-0.84,2250,225022502250225022502250225022502250225022502250225022502250
0327889,84,female,$19320.0,67,red,1,2nd,30secs,11:21:34.548PM,11:28:18.155AM,-12.1,2750,27502750275027502750
0327890,10,male,$1910.0,70,None,4,1st,30secs,9:3:21.152PM,8:45:39.689AM,4.88,3500,
0327891,66,Male,$15378.0,69,gReeN,1,6th,26secs,1:6:17.282AM,10:15:37.86AM,0.25,3250,3250325032503250325032503250325032503250
0327892,35,M,$1505.0,54,blue,1,7th,26secs,3:15:15.118AM,9:48:56.721AM,-10.87,3000,300030003000300030003000300030003000300030003000300030003000
0327893,36,F,$10620.0,35,green,6,4th,30secs,12:20:5.156PM,10:51:25.444AM,-9.93,2250,
0327894,80,Male,$23440.0,30,yellow,8,3rd,30secs,1:7:31.844AM,6:53:5.826AM,2.06,1750,
0327895,41,male,$8077.0,33,blue,3,1st,24secs,11:29:47.756PM,9:23:21.952AM,-8.41,3250,
0327896,81,male,$18954.0,68,reD,5,9th,30secs,10:14:52.867PM,7:21:56.332AM,-9.29,2500,2500250025002500250025002500250025002500
0327897,75,female,$11475.0,26,red,5,7th,25secs,2:48:42.333AM,6:52:49.717AM,7.11,3000,300030003000300030003000300030003000300030003000300030003000
0327898,73,Male,$10147.0,57,reD,0,1st,28secs,9:36:16.27PM,7:53:3.984AM,-5.78,3500,3500350035003500350035003500350035003500
0327899,71,f,$2059.0,78,reD,6,6th,22secs,9:1:37.227PM,11:41:20.964AM,-6.86,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0327900,82,Female,$8036.0,11,blue,5,8th,26secs,12:2:32.62PM,5:53:4.965AM,1.87,3750,37503750375037503750
0327901,90,F,$18360.0,66,blue,5,9th,27secs,4:25:19.663AM,12:9:42.702PM,-4.79,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0327902,58,m,$13398.0,57,gReeN,8,4th,25secs,10:36:6.943PM,0,-6.15,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0327903,12,X,$972.0000000000001,21,BLUE,1,9th,26secs,1:16:15.605AM,7:25:58.607AM,6.42,1500,
