ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0169621,67,female,$17889.0,31,red,2,2nd,25secs,9:34:0.265PM,9:8:45.728AM,0.3,3250,32503250325032503250
0169622,30,male,$7080.0,11,0,8,3rd,28secs,9:30:23.401PM,8:32:34.70AM,-10.99,1500,15001500150015001500
0169623,19,M,$2337.0,43,gReeN,3,1st,28secs,10:18:42.354PM,10:11:22.898AM,-7.19,2000,
0169624,19,X,$4598.0,69,gReeN,0,3rd,24secs,9:19:49.122PM,8:22:28.205AM,3.24,2250,
0169625,31,male,$7812.0,54,blue,9,2nd,29secs,2:35:9.542AM,9:31:22.431AM,2.09,1500,
0169626,49,female,$11515.0,10,None,3,1st,26secs,8:25:16.537PM,12:46:59.864PM,2.76,2500,250025002500250025002500250025002500250025002500250025002500
0169627,25,f,$3175.0,31,yellow,9,1st,28secs,1:21:43.778AM,6:15:39.381AM,3.85,2750,27502750275027502750
0169628,80,male,$21840.0,19,green,5,8th,28secs,1:39:17.563AM,6:11:7.958AM,-0.68,2500,
0169629,55,f,$1705.0,26,BLUE,6,8th,22secs,12:15:34.375PM,10:6:6.454AM,2.58,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0169630,55,Female,$1485.0,13,BLUE,0,5th,23secs,8:42:48.618PM,11:39:9.107AM,-11.13,1500,150015001500150015001500150015001500150015001500150015001500
0169631,60,0,$14760.0,52,yellow,5,1st,28secs,2:50:22.427AM,6:20:16.314AM,-9.73,2250,225022502250225022502250225022502250225022502250225022502250
0169632,21,female,$5397.0,78,gReeN,6,7th,20secs,9:41:58.300PM,9:1:55.15AM,11.16,1750,175017501750175017501750175017501750175017501750175017501750
0169633,77,X,$9779.0,46,blue,6,9th,28secs,3:26:7.170AM,9:12:43.481AM,-0.84,3000,300030003000300030003000300030003000300030003000300030003000
0169634,75,f,$12450.0,16,blue,2,6th,24secs,12:48:32.563PM,12:20:26.403PM,2.78,1500,15001500150015001500
0169635,38,M,$1938.0,31,BLUE,3,2nd,24secs,4:45:24.305AM,12:38:45.576PM,8.52,3750,375037503750375037503750375037503750375037503750375037503750
0169636,47,X,$7849.0,30,yellow,5,9th,30secs,1:11:58.509AM,9:6:0.929AM,-7.81,2000,20002000200020002000
0169637,43,m,$903.0,47,yellow,4,6th,25secs,8:8:36.26PM,6:16:23.284AM,10.16,3750,3750375037503750375037503750375037503750
0169638,72,f,$15408.0,42,yellow,5,7th,28secs,9:16:30.65PM,8:15:32.301AM,1.39,2750,275027502750275027502750275027502750275027502750275027502750
0169639,30,Female,$1830.0,19,red,8,4th,29secs,11:47:5.518PM,5:45:10.190AM,5.73,1750,17501750175017501750
0169640,19,Male,$5510.0,60,BLUE,2,8th,25secs,8:27:25.860PM,12:41:43.418PM,-7.83,0,3500350035003500350035003500350035003500
0169641,62,female,$17918.0,65,blue,3,6th,26secs,10:42:20.340PM,5:38:5.430AM,-2.98,1750,
0169642,31,m,$7998.0,64,gReeN,8,2nd,20secs,2:37:8.27AM,6:1:20.161AM,-12.03,3500,35003500350035003500
0169643,41,m,$10045.0,30,None,2,5th,26secs,7:13:41.750PM,12:43:43.768PM,-11.35,2500,25002500250025002500
0169644,90,Female,$11160.0,47,red,9,9th,23secs,4:51:32.547AM,11:59:0.716AM,9.39,2750,2750275027502750275027502750275027502750
0169645,28,m,$7476.0,58,yellow,3,8th,24secs,0,10:1:58.674AM,-7.29,3500,350035003500350035003500350035003500350035003500350035003500
0169646,33,X,$5412.0,47,yellow,2,4th,20secs,12:19:57.430PM,6:28:23.117AM,5.01,3500,350035003500350035003500350035003500350035003500350035003500
0169647,26,X,$4030.0,49,red,0,3rd,23secs,12:47:33.732PM,9:40:38.999AM,6.66,2250,22502250225022502250
0169648,68,m,$14484.0,65,green,7,5th,22secs,12:5:20.616PM,10:2:30.351AM,8.52,2500,0
0169649,29,Female,$7743.0,78,BLUE,9,1st,28secs,8:27:2.739PM,6:42:33.702AM,-3.46,1750,
0169650,22,Male,$5764.0,65,blue,5,9th,24secs,1:20:37.747AM,9:18:44.988AM,-2.63,3750,3750375037503750375037503750375037503750
0169651,50,male,$8900.0,11,red,8,9th,22secs,2:39:11.260AM,11:33:35.480AM,-5.91,3000,
0169652,88,m,$8976.0,44,red,9,5th,25secs,3:58:25.455AM,5:2:36.960AM,8.44,2750,
0169653,65,male,$11830.0,13,None,6,8th,27secs,1:44:57.466AM,9:52:4.264AM,0.31,3500,350035003500350035003500350035003500350035003500350035003500
0169654,67,m,$8978.0,32,reD,3,8th,21secs,2:21:17.722AM,8:19:45.784AM,4.7,3500,3500350035003500350035003500350035003500
0169655,35,M,$9135.0,11,blue,0,7th,20secs,4:26:34.625AM,7:5:54.226AM,-9.23,2750,27502750275027502750
0169656,0,m,$8904.0,12,gReeN,2,8th,23secs,2:29:43.571AM,7:40:24.53AM,2.6,3750,
0169657,40,m,$10840.0,15,yellow,2,1st,27secs,2:32:16.637AM,7:56:49.462AM,9.12,3250,3250325032503250325032503250325032503250
0169658,56,X,$10024.0,50,green,6,2nd,28secs,12:2:48.748PM,8:11:24.851AM,8.44,3250,3250325032503250325032503250325032503250
0169659,16,Female,$2416.0,36,BLUE,7,8th,22secs,1:18:54.711AM,10:3:3.89AM,-3.6,2500,250025002500250025002500250025002500250025002500250025002500
0169660,62,female,$13392.0,68,yellow,3,4th,28secs,1:8:37.992AM,5:52:48.336AM,-1.08,2250,2250225022502250225022502250225022502250
0169661,43,M,$946.0,71,reD,9,9th,29secs,8:35:6.400PM,11:7:56.792AM,-2.21,3000,3000300030003000300030003000300030003000
0169662,40,m,$11880.0,19,BLUE,7,7th,27secs,3:51:4.56AM,6:18:32.246AM,9.14,3000,
0169663,27,male,$1269.0,35,green,7,8th,20secs,1:5:4.876AM,5:29:59.524AM,6.57,2500,2500250025002500250025002500250025002500
0169664,45,F,$1530.0,36,green,4,5th,29secs,2:49:43.793AM,9:38:15.872AM,-11.46,2750,
0169665,67,Female,$17152.0,12,green,5,6th,24secs,1:13:32.313AM,7:8:13.248AM,-1.24,2250,225022502250225022502250225022502250225022502250225022502250
0169666,34,f,$6596.0,27,yellow,8,9th,22secs,4:20:17.302AM,5:10:3.946AM,6.07,1750,
