ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0059549,72,F,$10008.0,51,green,6,1st,28secs,8:23:37.876PM,8:1:25.488AM,-9.58,3000,30003000300030003000
0059550,60,m,$13740.0,65,BLUE,0,5th,24secs,2:52:36.616AM,6:37:45.201AM,1.63,1750,17501750175017501750
0059551,57,f,$1824.0,31,BLUE,8,6th,25secs,8:54:17.837PM,5:18:36.682AM,0.32,1750,175017501750175017501750175017501750175017501750175017501750
0059552,71,f,$5822.0,15,reD,9,3rd,24secs,9:23:23.370PM,10:10:11.479AM,4.25,3000,300030003000300030003000300030003000300030003000300030003000
0059553,65,X,$18720.0,20,reD,0,1st,21secs,7:30:6.369PM,12:21:59.100PM,-2.16,2250,22502250225022502250
0059554,53,f,$8692.0,69,blue,2,7th,20secs,2:44:39.718AM,5:40:26.660AM,-1.8,2750,2750275027502750275027502750275027502750
0059555,87,male,$24011.999999999996,29,None,2,8th,28secs,7:43:29.216PM,11:7:25.506AM,-7.74,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0059556,84,female,$20412.0,30,BLUE,6,6th,29secs,7:4:55.101PM,12:23:23.983PM,-6.5,3750,
0059557,61,X,$15432.999999999998,14,gReeN,9,7th,24secs,7:20:41.702PM,11:17:0.255AM,3.17,3500,
0059558,10,male,$660.0,0,yellow,9,3rd,27secs,3:38:5.631AM,10:8:39.421AM,3.4,1500,15001500150015001500
0059559,58,M,$7540.0,38,gReeN,4,3rd,21secs,2:55:49.287AM,8:39:56.560AM,-9.0,2750,
0059560,50,f,$7800.0,56,None,1,7th,26secs,1:3:2.598AM,0,-5.3,3000,30003000300030003000
0059561,65,M,$10140.0,57,gReeN,3,4th,30secs,12:59:44.767PM,5:49:19.39AM,8.75,3750,
0059562,74,M,$7178.0,60,yellow,6,7th,21secs,8:5:6.501PM,8:2:5.410AM,-6.64,3000,30003000300030003000
0059563,39,male,$4446.0,45,red,3,9th,27secs,12:5:20.168PM,9:13:26.135AM,-2.08,2500,25002500250025002500
0059564,79,M,$19829.0,10,BLUE,0,6th,20secs,2:5:58.122AM,11:13:15.56AM,-3.48,1750,175017501750175017501750175017501750175017501750175017501750
0059565,38,Male,$9158.0,73,green,0,2nd,22secs,4:48:44.756AM,12:16:51.235PM,7.65,2750,
0059566,51,male,$4131.0,66,blue,8,3rd,25secs,4:31:34.662AM,9:30:25.870AM,-6.59,2500,2500250025002500250025002500250025002500
0059567,25,f,$1050.0,69,BLUE,6,4th,30secs,11:47:37.372PM,8:3:25.817AM,9.83,1500,150015001500150015001500150015001500150015001500150015001500
0059568,43,male,$6880.0,47,green,6,8th,30secs,7:14:50.228PM,7:7:40.649AM,-2.04,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0059569,68,male,$9452.0,42,green,5,9th,30secs,10:47:39.584PM,12:57:52.555PM,-12.5,2000,
0059570,15,Female,$1080.0,6,reD,9,7th,26secs,11:35:5.190PM,10:32:0.71AM,-4.39,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0059571,87,f,$10614.0,61,reD,0,1st,30secs,4:41:0.45AM,6:36:54.315AM,0.02,3250,32503250325032503250
0059572,38,F,$2926.0,38,BLUE,8,9th,29secs,11:4:38.912PM,7:6:56.922AM,11.11,2000,2000200020002000200020002000200020002000
0059573,62,F,$1736.0000000000002,13,blue,5,2nd,27secs,1:55:37.819AM,8:51:32.505AM,1.73,2750,275027502750275027502750275027502750275027502750275027502750
0059574,90,m,$6750.0,33,reD,8,9th,23secs,11:39:42.140PM,8:9:52.718AM,10.33,1500,
0059575,11,f,$1551.0,63,BLUE,2,2nd,26secs,8:50:24.70PM,9:54:53.382AM,9.47,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0059576,36,F,$8748.0,58,yellow,8,9th,0,3:6:30.841AM,11:18:56.640AM,-7.85,2250,
0059577,70,male,$4410.0,42,yellow,8,5th,25secs,4:30:7.426AM,7:26:29.929AM,-11.87,2000,
0059578,33,female,$1485.0,34,gReeN,7,1st,26secs,9:37:3.964PM,8:57:54.899AM,-3.82,1500,150015001500150015001500150015001500150015001500150015001500
0059579,38,M,$10526.0,59,blue,9,7th,23secs,3:14:9.843AM,12:23:49.99PM,8.69,3500,3500350035003500350035003500350035003500
0059580,17,female,$4930.0,69,green,4,1st,27secs,2:58:23.136AM,5:47:20.884AM,-2.4,3500,
0059581,68,M,$4964.0,35,green,5,8th,20secs,10:36:5.549PM,12:40:53.791PM,-4.67,2750,275027502750275027502750275027502750275027502750275027502750
0059582,15,female,$1770.0,78,blue,8,5th,29secs,2:7:59.288AM,5:23:53.20AM,0.45,1500,
0059583,44,Female,$4796.0,8,BLUE,3,9th,21secs,7:29:58.255PM,6:25:39.492AM,-3.31,3250,325032503250325032503250325032503250325032503250325032503250
