ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0709291,18,X,$2070.0,76,None,1,5th,21secs,4:27:41.946AM,5:30:2.234AM,-1.52,1500,150015001500150015001500150015001500150015001500150015001500
0709292,52,m,$13624.0,58,gReeN,1,1st,21secs,1:45:37.148AM,7:6:43.622AM,0,2250,225022502250225022502250225022502250225022502250225022502250
0709293,78,Female,$5226.0,60,green,1,4th,20secs,12:23:46.652PM,5:51:53.108AM,-11.37,3250,32503250325032503250
0709294,83,M,$4233.0,57,red,7,8th,28secs,4:17:39.781AM,11:37:46.46AM,11.31,2250,2250225022502250225022502250225022502250
0709295,9,female,$801.0,22,yellow,0,3rd,27secs,8:15:30.344PM,11:10:2.586AM,-9.11,2000,2000200020002000200020002000200020002000
0709296,62,female,$11346.0,50,red,1,5th,27secs,2:10:33.66AM,6:30:9.245AM,-12.09,3250,
0709297,35,Male,$8435.0,18,blue,9,6th,28secs,4:57:21.5AM,10:58:51.835AM,-4.75,3750,3750375037503750375037503750375037503750
0709298,11,f,$2134.0,38,blue,0,6th,20secs,3:29:18.959AM,9:48:19.337AM,-2.68,1750,1750175017501750175017501750175017501750
0709299,84,Female,$11928.0,24,green,5,8th,29secs,9:21:48.737PM,12:3:44.546PM,-4.35,3000,300030003000300030003000300030003000300030003000300030003000
0709300,10,F,$890.0,78,None,4,8th,22secs,4:41:2.888AM,12:7:39.792PM,4.42,1500,1500150015001500150015001500150015001500
0709301,77,Female,$20867.0,34,green,5,5th,22secs,4:19:2.859AM,12:7:38.777PM,-7.16,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0709302,52,Female,$14455.999999999998,77,red,6,3rd,21secs,3:17:36.660AM,8:2:41.681AM,8.08,2250,
0709303,60,f,$10140.0,74,red,3,6th,25secs,8:21:14.824PM,6:18:57.310AM,1.68,1500,
0709304,58,f,$4234.0,8,gReeN,3,2nd,24secs,10:30:41.337PM,6:48:32.551AM,9.33,2500,
0709305,10,female,$1410.0,5,yellow,6,6th,21secs,8:23:26.838PM,7:14:52.585AM,10.61,2750,2750275027502750275027502750275027502750
0709306,60,f,0,9,BLUE,6,8th,25secs,2:41:4.623AM,7:53:31.841AM,7.41,2250,
0709307,33,m,$4818.0,69,blue,3,9th,20secs,2:12:18.978AM,11:17:20.753AM,-9.92,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0709308,29,f,$7656.0,74,reD,9,6th,28secs,1:43:20.919AM,7:13:24.290AM,6.2,1750,
0709309,40,f,$5000.0,74,green,2,6th,23secs,11:8:44.0PM,12:15:35.294PM,-11.92,3750,375037503750375037503750375037503750375037503750375037503750
