ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0900641,74,X,$15392.0,44,reD,7,9th,30secs,12:39:43.323PM,9:52:47.700AM,-0.37,1500,
0900642,16,X,$400.0,51,BLUE,2,8th,26secs,12:57:3.233PM,8:16:59.645AM,10.83,2000,20002000200020002000
0900643,77,female,$19789.0,50,0,6,3rd,26secs,2:58:13.286AM,10:32:32.919AM,8.7,2750,27502750275027502750
0900644,44,X,$6336.0,79,reD,1,8th,21secs,1:13:29.741AM,5:57:32.466AM,-4.09,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0900645,39,f,$9360.0,57,None,3,2nd,21secs,3:37:16.12AM,8:43:33.172AM,-11.63,2750,
0900646,29,Male,$2436.0,16,BLUE,1,7th,21secs,1:43:47.521AM,10:9:16.743AM,3.34,2500,
0900647,10,Male,$920.0,49,reD,4,7th,27secs,8:52:34.18PM,5:58:27.262AM,-1.15,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0900648,41,female,$2542.0,17,BLUE,7,6th,25secs,1:32:49.590AM,0,4.08,2500,250025002500250025002500250025002500250025002500250025002500
0900649,30,X,$840.0000000000001,56,green,2,2nd,29secs,3:26:23.921AM,12:48:58.867PM,-1.24,3000,
0900650,32,male,$1952.0,71,yellow,6,2nd,30secs,4:20:45.598AM,7:20:2.814AM,11.62,3500,35003500350035003500
0900651,51,X,$2856.0000000000005,12,None,8,9th,23secs,4:57:25.812AM,5:23:39.791AM,-0.97,2250,2250225022502250225022502250225022502250
0900652,63,male,$14679.0,76,green,9,6th,23secs,8:10:4.968PM,8:13:27.364AM,-3.05,3250,325032503250325032503250325032503250325032503250325032503250
0900653,28,M,$5683.999999999999,60,gReeN,5,5th,30secs,11:28:14.329PM,12:10:32.844PM,-12.25,2000,
0900654,59,X,$7139.0,27,red,7,2nd,24secs,7:6:17.243PM,9:15:26.804AM,3.12,1750,
0900655,89,m,$25543.0,78,reD,1,9th,22secs,9:42:31.252PM,11:34:33.347AM,-0.67,2250,22502250225022502250
0900656,23,f,$6049.0,53,blue,8,2nd,27secs,2:8:55.71AM,11:7:39.123AM,-9.08,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0900657,37,Female,$7770.0,10,BLUE,1,9th,26secs,11:49:45.667PM,10:51:31.338AM,9.03,1500,150015001500150015001500150015001500150015001500150015001500
0900658,54,Female,$3779.9999999999995,63,green,9,0,23secs,8:16:30.427PM,7:15:10.918AM,5.53,1500,1500150015001500150015001500150015001500
0900659,48,female,$3935.9999999999995,71,blue,8,4th,28secs,11:48:25.574PM,8:46:39.86AM,-5.94,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0900660,74,female,$10952.0,77,yellow,7,4th,30secs,4:13:46.651AM,9:45:20.303AM,5.94,3250,325032503250325032503250325032503250325032503250325032503250
0900661,29,Male,$1363.0,42,reD,0,9th,27secs,2:17:1.142AM,6:53:29.218AM,5.8,1500,150015001500150015001500150015001500150015001500150015001500
0900662,27,X,$5859.0,43,red,3,2nd,20secs,12:3:0.667PM,5:31:53.233AM,-2.31,3750,
0900663,29,X,$5568.0,47,yellow,2,1st,26secs,1:8:56.282AM,9:37:24.190AM,4.93,1500,
0900664,81,male,$18711.0,12,gReeN,8,8th,29secs,10:33:28.636PM,5:40:12.62AM,1.51,2750,
0900665,30,Male,$1890.0,17,yellow,5,2nd,23secs,10:18:21.930PM,7:13:43.156AM,-7.45,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0900666,26,Female,$7124.000000000001,17,blue,9,5th,27secs,4:13:18.578AM,10:55:49.691AM,-1.01,3750,37503750375037503750
0900667,49,Male,$12740.0,55,green,9,7th,21secs,11:32:16.55PM,9:57:31.569AM,-2.07,1500,1500150015001500150015001500150015001500
0900668,11,F,$1507.0000000000002,73,gReeN,3,3rd,28secs,12:28:31.927PM,10:3:56.749AM,7.1,1750,
0900669,41,M,$3772.0,19,None,5,1st,30secs,2:59:59.482AM,7:21:57.982AM,-5.36,3750,3750375037503750375037503750375037503750
0900670,46,f,$11868.0,69,yellow,8,3rd,22secs,2:51:15.19AM,8:9:26.605AM,7.19,3000,300030003000300030003000300030003000300030003000300030003000
