ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0286166,62,F,$14694.0,62,BLUE,2,3rd,27secs,2:8:25.614AM,11:30:17.859AM,-7.56,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0286167,19,m,$4275.0,18,blue,4,1st,25secs,4:45:46.491AM,6:18:38.339AM,4.1,3500,350035003500350035003500350035003500350035003500350035003500
0286168,47,f,$12126.0,32,reD,3,6th,28secs,10:17:17.52PM,5:53:1.719AM,-10.24,3000,30003000300030003000
0286169,73,male,$15695.0,66,gReeN,8,1st,21secs,2:10:55.347AM,12:21:19.647PM,-1.68,3000,30003000300030003000
0286170,62,m,$9734.0,73,yellow,3,9th,22secs,1:27:41.205AM,9:51:31.251AM,-8.18,3750,37503750375037503750
0286171,24,Male,$1296.0,75,yellow,0,7th,22secs,4:41:42.892AM,6:55:59.277AM,-10.4,3000,300030003000300030003000300030003000300030003000300030003000
0286172,12,f,$3335.9999999999995,46,blue,7,9th,26secs,10:44:17.86PM,9:9:5.59AM,10.21,3250,3250325032503250325032503250325032503250
0286173,51,X,$10098.0,70,blue,9,4th,21secs,10:20:56.595PM,5:36:48.224AM,-6.12,1500,
0286174,82,F,$8692.0,9,BLUE,2,9th,28secs,10:20:17.671PM,10:7:11.273AM,2.76,2000,20002000200020002000
0286175,48,X,$3456.0,29,None,6,9th,26secs,10:14:0.579PM,5:30:1.242AM,4.45,2250,
0286176,73,M,$5037.0,37,None,9,6th,25secs,1:1:55.163AM,11:3:59.450AM,1.8,2000,
0286177,23,Female,$6049.0,45,red,3,9th,21secs,9:9:15.525PM,12:6:37.929PM,1.89,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0286178,10,Female,$1650.0,45,None,7,6th,26secs,10:5:56.807PM,6:17:5.885AM,2.57,3500,350035003500350035003500350035003500350035003500350035003500
0286179,14,Male,$2324.0,68,red,0,2nd,26secs,9:14:4.560PM,0,-2.71,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0286180,74,Male,$17612.0,8,reD,0,8th,23secs,11:6:42.693PM,7:39:47.84AM,-3.23,3000,
0286181,18,female,$3204.0,22,None,2,7th,25secs,11:56:1.624PM,0,-10.88,3750,375037503750375037503750375037503750375037503750375037503750
0286182,39,F,$9750.0,77,gReeN,5,4th,23secs,10:59:19.144PM,7:59:57.859AM,-9.74,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0286183,36,male,$1692.0,41,reD,4,1st,24secs,9:4:17.998PM,0,-6.63,3750,
0286184,76,m,$4940.0,18,green,8,4th,30secs,9:8:31.230PM,10:53:44.44AM,-1.81,3750,3750375037503750375037503750375037503750
0286185,13,male,$780.0,75,BLUE,7,2nd,30secs,12:0:43.372PM,8:33:39.168AM,-11.45,3000,30003000300030003000
0286186,32,F,$7392.0,65,green,9,1st,27secs,1:36:36.963AM,10:16:21.877AM,-2.11,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0286187,56,M,$7504.0,79,blue,0,7th,24secs,3:6:14.490AM,9:24:2.34AM,-3.98,3750,37503750375037503750
0286188,67,female,$10720.0,57,blue,6,4th,27secs,8:22:4.947PM,12:12:48.148PM,9.36,1750,
0286189,74,female,$5920.0,76,green,6,7th,26secs,3:38:5.402AM,12:36:49.132PM,6.31,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0286190,18,Male,$5382.0,64,gReeN,7,4th,29secs,3:39:53.398AM,7:19:54.292AM,7.68,2000,200020002000200020002000200020002000200020002000200020002000
0286191,20,female,$4000.0,70,yellow,1,7th,27secs,9:28:46.644PM,9:25:45.542AM,-5.8,3250,
0286192,44,F,$7964.0,13,None,5,6th,25secs,9:31:8.557PM,10:3:37.525AM,-8.64,2250,
0286193,74,f,$5106.0,36,BLUE,1,1st,29secs,12:45:41.440PM,10:44:40.68AM,-4.2,1500,
0286194,59,M,$13747.0,63,red,9,5th,26secs,3:0:15.689AM,9:16:46.464AM,12.47,3250,325032503250325032503250325032503250325032503250325032503250
0286195,56,Female,$15512.0,25,None,4,3rd,23secs,12:55:36.83PM,9:56:49.4AM,7.21,3500,
0286196,79,X,$20303.0,14,yellow,2,1st,28secs,4:24:18.74AM,7:33:34.359AM,-1.54,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0286197,29,f,$2726.0,49,None,2,3rd,26secs,2:58:58.61AM,11:47:21.740AM,-2.91,3500,3500350035003500350035003500350035003500
0286198,57,Female,$7638.000000000001,72,None,4,5th,28secs,3:59:24.492AM,5:23:0.312AM,-7.56,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0286199,55,M,$12265.0,50,yellow,8,4th,22secs,9:50:59.742PM,9:59:9.782AM,-5.61,3500,
0286200,0,male,$10116.0,43,None,3,9th,30secs,10:42:49.994PM,11:1:24.750AM,-3.46,3000,
0286201,61,male,$8906.0,64,yellow,2,5th,29secs,3:28:26.980AM,11:50:44.886AM,-12.12,2500,
0286202,17,M,$4063.0,50,reD,1,8th,30secs,8:34:35.416PM,10:0:23.823AM,6.1,3750,
0286203,23,female,$4209.0,28,green,0,0,26secs,1:46:54.264AM,11:47:58.65AM,9.92,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0286204,81,F,$19440.0,37,yellow,8,9th,24secs,10:48:19.39PM,12:51:40.269PM,-7.98,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0286205,44,0,$5940.0,60,gReeN,4,7th,22secs,10:33:18.94PM,7:24:59.577AM,11.77,3500,350035003500350035003500350035003500350035003500350035003500
0286206,14,M,$4158.0,59,red,3,8th,29secs,11:45:2.458PM,8:18:20.29AM,-10.06,3750,
0286207,0,Male,$2232.0,45,None,7,9th,27secs,9:5:33.623PM,11:25:44.755AM,-6.5,3250,3250325032503250325032503250325032503250
0286208,87,male,$13311.0,11,gReeN,2,3rd,24secs,7:53:13.968PM,12:30:9.557PM,-5.96,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0286209,85,X,$2465.0,6,red,5,0,26secs,8:31:41.918PM,10:21:24.902AM,-11.21,1500,150015001500150015001500150015001500150015001500150015001500
0286210,47,f,$1692.0,15,None,2,5th,28secs,7:50:39.762PM,7:5:6.414AM,-7.65,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0286211,80,male,$6800.0,15,green,7,1st,30secs,4:35:19.658AM,12:34:49.949PM,-9.15,1500,150015001500150015001500150015001500150015001500150015001500
0286212,58,Male,$2088.0,24,reD,4,2nd,28secs,1:2:11.504AM,11:45:29.386AM,3.37,2500,2500250025002500250025002500250025002500
0286213,13,M,$546.0,69,reD,6,6th,25secs,8:18:18.839PM,6:49:33.15AM,5.67,3000,3000300030003000300030003000300030003000
0286214,85,male,$23120.0,42,gReeN,3,5th,29secs,3:12:33.416AM,6:16:8.529AM,7.43,3500,
0286215,66,m,$17820.0,24,green,1,6th,27secs,4:1:7.89AM,11:46:2.234AM,4.75,1500,15001500150015001500
0286216,59,m,$17287.0,70,BLUE,7,8th,25secs,4:33:0.839AM,9:33:2.41AM,-4.39,3250,325032503250325032503250325032503250325032503250325032503250
0286217,78,m,$10452.0,54,green,0,9th,25secs,4:46:25.634AM,9:9:28.936AM,-5.25,3000,
0286218,90,f,$27000.0,40,red,8,8th,20secs,12:6:38.807PM,11:5:5.614AM,4.65,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0286219,51,f,$1632.0,36,green,0,6th,27secs,7:43:25.146PM,12:9:27.874PM,11.48,3000,3000300030003000300030003000300030003000
0286220,8,Male,$776.0,37,None,4,2nd,28secs,8:41:19.23PM,10:15:50.419AM,2.85,1750,17501750175017501750
0286221,24,male,$5856.0,73,gReeN,1,3rd,28secs,10:3:10.350PM,9:5:24.839AM,8.51,2000,20002000200020002000
0286222,26,F,$4316.0,10,blue,8,9th,25secs,1:24:20.330AM,7:41:40.397AM,4.26,3500,3500350035003500350035003500350035003500
0286223,66,male,$6996.0,73,blue,0,6th,23secs,1:8:43.643AM,12:32:13.7PM,-7.39,3500,35003500350035003500
0286224,83,Female,$8964.0,11,yellow,2,2nd,27secs,10:50:35.116PM,9:26:47.963AM,2.01,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0286225,8,Male,$1528.0,37,gReeN,2,8th,29secs,9:17:59.319PM,12:18:41.643PM,-2.16,2750,275027502750275027502750275027502750275027502750275027502750
0286226,78,m,$16145.999999999998,61,blue,2,1st,27secs,7:27:50.10PM,9:0:11.940AM,11.49,3500,3500350035003500350035003500350035003500
0286227,77,X,$9933.0,53,gReeN,1,1st,21secs,8:7:1.666PM,7:24:35.850AM,-4.65,2750,
0286228,48,X,$8208.0,30,green,6,1st,29secs,10:50:11.376PM,7:45:42.129AM,9.96,3250,
0286229,41,Female,$2255.0,29,None,3,3rd,24secs,9:33:35.110PM,12:56:17.36PM,-12.13,3250,32503250325032503250
0286230,81,Female,$19440.0,11,reD,2,2nd,30secs,1:46:26.877AM,6:10:53.747AM,-5.23,1500,
0286231,14,F,$2086.0,43,yellow,9,5th,28secs,3:12:41.242AM,6:18:10.403AM,11.88,3000,
0286232,85,m,$18275.0,72,gReeN,4,3rd,30secs,8:25:55.637PM,5:46:16.57AM,-1.85,1500,150015001500150015001500150015001500150015001500150015001500
0286233,31,female,$8773.0,57,gReeN,9,8th,26secs,11:45:46.556PM,7:22:16.142AM,10.08,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
