ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0818368,69,female,$3174.0,47,blue,4,2nd,30secs,8:17:32.665PM,9:27:54.954AM,0,3750,37503750375037503750
0818369,23,X,$1725.0,51,gReeN,0,1st,30secs,3:20:33.808AM,7:13:49.591AM,-7.84,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0818370,79,0,$1975.0,23,red,4,6th,27secs,7:28:24.281PM,9:5:24.810AM,12.04,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0818371,64,M,$18432.0,35,red,4,2nd,21secs,4:18:4.149AM,5:57:36.4AM,9.94,2500,25002500250025002500
0818372,64,F,$19136.0,37,blue,8,6th,24secs,1:13:16.839AM,11:8:49.663AM,3.95,3000,
0818373,86,f,$9976.0,75,yellow,9,8th,28secs,11:16:51.781PM,7:23:7.325AM,-7.96,3250,325032503250325032503250325032503250325032503250325032503250
0818374,39,m,$8658.0,24,red,1,2nd,29secs,10:18:23.721PM,12:36:52.742PM,-1.12,3750,37503750375037503750
0818375,41,0,$5535.0,52,red,1,5th,24secs,4:52:45.984AM,9:53:5.10AM,6.19,2500,
0818376,34,M,$7751.999999999999,34,gReeN,2,7th,20secs,8:39:14.191PM,11:9:27.812AM,6.13,1750,17501750175017501750
0818377,48,Male,$10752.000000000002,30,gReeN,2,7th,22secs,1:20:14.373AM,5:54:6.795AM,10.43,2000,2000200020002000200020002000200020002000
0818378,74,male,$8510.0,48,red,2,5th,24secs,4:21:45.798AM,11:40:52.776AM,-12.03,3500,
0818379,67,F,$7303.000000000001,62,reD,9,5th,21secs,7:27:19.570PM,12:7:7.216PM,-4.81,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0818380,20,Female,$780.0,54,gReeN,5,2nd,24secs,9:36:11.631PM,10:6:7.908AM,1.55,1500,1500150015001500150015001500150015001500
0818381,83,F,$5810.0,23,yellow,1,5th,25secs,11:59:36.132PM,5:9:34.850AM,-8.64,3250,32503250325032503250
0818382,68,M,$17884.0,70,red,1,4th,21secs,3:57:3.834AM,11:9:43.293AM,-5.54,3750,3750375037503750375037503750375037503750
0818383,43,female,$2150.0,70,green,0,5th,28secs,3:56:32.127AM,7:32:3.151AM,10.71,3000,
0818384,84,female,$4788.0,22,gReeN,3,8th,25secs,8:14:4.651PM,6:3:9.556AM,-9.21,2750,2750275027502750275027502750275027502750
0818385,78,X,$8190.0,44,gReeN,2,3rd,20secs,10:51:15.925PM,11:14:58.451AM,-11.67,3000,
0818386,60,M,$13559.999999999998,70,BLUE,0,6th,21secs,4:36:33.616AM,10:30:2.756AM,2.94,1500,1500150015001500150015001500150015001500
0818387,33,Male,$7062.0,47,gReeN,6,4th,23secs,8:30:13.426PM,9:37:39.86AM,3.36,2250,2250225022502250225022502250225022502250
0818388,25,Male,$1325.0,54,yellow,2,7th,28secs,12:34:7.892PM,7:47:6.141AM,0.2,1500,
0818389,73,M,$7300.0,44,yellow,7,2nd,30secs,12:22:37.64PM,9:37:35.402AM,8.37,3750,37503750375037503750
0818390,75,m,$11925.0,76,red,2,8th,23secs,3:57:20.973AM,9:22:50.89AM,9.99,1500,1500150015001500150015001500150015001500
0818391,90,female,$24120.0,11,BLUE,4,7th,30secs,9:3:1.307PM,11:22:49.18AM,-6.32,1750,175017501750175017501750175017501750175017501750175017501750
0818392,39,m,$2223.0,77,reD,9,8th,27secs,8:30:24.292PM,11:56:0.634AM,-0.6,3000,
0818393,88,f,$14520.0,16,red,2,8th,25secs,2:33:5.412AM,9:3:0.214AM,10.36,1500,150015001500150015001500150015001500150015001500150015001500
