ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0108940,83,Male,$23655.0,31,red,6,2nd,25secs,8:37:56.901PM,10:34:16.655AM,-11.85,3750,
0108941,69,f,$11523.0,47,gReeN,9,4th,30secs,12:27:32.525PM,8:49:32.435AM,9.44,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0108942,21,Male,$5187.0,10,red,7,1st,27secs,2:16:49.604AM,7:11:34.355AM,-0.37,3000,
0108943,27,female,$2808.0,7,BLUE,2,8th,28secs,11:41:54.525PM,8:37:44.460AM,7.36,1500,1500150015001500150015001500150015001500
0108944,34,M,$9622.0,36,blue,5,1st,20secs,7:16:25.442PM,9:21:20.89AM,-0.46,3250,
0108945,88,f,$23232.0,61,green,4,4th,23secs,3:21:35.598AM,11:44:21.347AM,-9.14,3750,
0108946,33,female,$6698.999999999999,15,yellow,3,3rd,27secs,7:35:24.870PM,10:49:15.272AM,6.01,1750,1750175017501750175017501750175017501750
0108947,28,Male,$5208.0,20,blue,7,2nd,28secs,8:48:2.102PM,11:22:8.977AM,7.27,2250,225022502250225022502250225022502250225022502250225022502250
0108948,41,male,$6601.0,47,green,2,4th,23secs,7:6:17.767PM,6:59:55.687AM,-1.69,2000,2000200020002000200020002000200020002000
0108949,24,Female,$3768.0,73,gReeN,3,6th,21secs,7:48:44.621PM,7:24:12.986AM,-5.72,1500,15001500150015001500
0108950,49,F,$8134.0,28,gReeN,3,1st,23secs,9:43:52.290PM,5:33:52.764AM,-10.49,1500,150015001500150015001500150015001500150015001500150015001500
0108951,88,female,$7920.0,52,yellow,2,2nd,27secs,8:27:17.692PM,8:12:34.374AM,-3.82,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0108952,32,Male,$5248.0,31,BLUE,3,6th,30secs,9:6:14.913PM,8:28:55.309AM,-0.6,2750,2750275027502750275027502750275027502750
0108953,68,F,$9112.0,18,None,7,6th,28secs,8:5:14.841PM,11:3:0.5AM,8.97,2750,
0108954,33,Male,$8910.0,32,blue,1,1st,24secs,1:3:53.321AM,12:48:50.163PM,4.21,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0108955,42,female,$3780.0,17,blue,3,5th,21secs,2:31:30.143AM,9:4:12.889AM,0,2250,2250225022502250225022502250225022502250
0108956,31,f,$1054.0,14,reD,2,8th,23secs,10:56:38.781PM,7:53:5.761AM,9.94,3500,
0108957,24,M,$4248.0,36,BLUE,5,7th,22secs,1:39:8.646AM,10:21:43.598AM,5.7,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0108958,53,X,$10282.0,11,red,8,6th,20secs,2:57:33.861AM,8:56:57.176AM,-10.87,1750,17501750175017501750
0108959,88,F,$24904.0,9,reD,9,2nd,22secs,3:26:46.511AM,5:6:37.134AM,-0.12,2000,20002000200020002000
0108960,46,Female,$10442.0,77,BLUE,5,6th,25secs,8:9:7.259PM,10:6:33.268AM,7.69,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0108961,37,M,$7178.0,22,BLUE,8,5th,25secs,4:58:46.967AM,11:44:14.86AM,7.08,3750,375037503750375037503750375037503750375037503750375037503750
0108962,47,X,$6392.000000000001,43,gReeN,1,6th,21secs,8:10:40.426PM,9:11:33.41AM,-5.66,2750,
0108963,52,female,$11751.999999999998,68,gReeN,3,7th,22secs,7:54:48.235PM,11:33:20.94AM,2.94,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0108964,23,F,$2438.0,5,yellow,1,8th,25secs,8:20:6.944PM,11:2:53.808AM,5.83,2250,
0108965,90,X,$11430.0,36,green,5,3rd,23secs,10:31:36.472PM,6:3:48.403AM,12.01,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0108966,12,X,$2808.0,47,BLUE,4,2nd,27secs,12:1:56.708PM,8:57:46.963AM,-11.94,3250,3250325032503250325032503250325032503250
0108967,18,f,$2286.0,62,reD,8,5th,21secs,10:48:6.265PM,6:38:54.647AM,-8.23,2750,27502750275027502750
0108968,30,Female,$5610.0,61,yellow,9,5th,27secs,1:1:29.725AM,12:41:2.872PM,-8.56,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0108969,31,m,$2573.0,48,reD,0,9th,27secs,12:22:20.588PM,6:53:12.569AM,-1.62,3750,
0108970,46,M,$2208.0,45,None,3,9th,24secs,2:13:15.272AM,10:5:49.245AM,-6.16,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
