ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0397932,45,f,$12600.0,71,blue,3,3rd,27secs,7:28:12.303PM,11:14:32.349AM,2.77,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0397933,87,X,$12180.0,75,yellow,4,7th,21secs,8:8:12.172PM,11:4:55.453AM,7.31,3750,
0397934,76,Female,$4940.0,6,yellow,4,3rd,30secs,10:11:25.593PM,8:5:18.243AM,10.16,2000,
0397935,69,f,$17043.0,52,BLUE,7,4th,26secs,3:49:12.61AM,12:12:22.633PM,-6.54,2250,2250225022502250225022502250225022502250
0397936,51,Male,$13209.0,58,red,0,9th,21secs,11:16:27.681PM,8:3:26.440AM,5.31,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0397937,41,f,$5043.0,49,gReeN,5,7th,21secs,9:46:55.990PM,10:44:43.570AM,0,3250,325032503250325032503250325032503250325032503250325032503250
0397938,30,X,$3780.0,48,None,0,7th,22secs,9:6:35.461PM,11:51:56.701AM,3.82,3750,375037503750375037503750375037503750375037503750375037503750
0397939,82,Female,$19106.0,74,green,0,5th,21secs,2:5:19.207AM,12:26:30.300PM,-6.92,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0397940,87,Male,$21836.999999999996,48,blue,6,1st,26secs,8:57:1.127PM,5:15:35.293AM,-8.04,1750,17501750175017501750
0397941,70,X,$7070.0,35,red,3,2nd,28secs,12:17:10.849PM,6:21:46.476AM,2.1,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0397942,13,m,$2301.0,39,yellow,0,2nd,30secs,3:58:42.513AM,11:58:48.129AM,8.24,2500,25002500250025002500
0397943,24,Female,$648.0,56,reD,5,3rd,28secs,11:49:30.999PM,7:12:49.781AM,-2.12,3500,350035003500350035003500350035003500350035003500350035003500
0397944,68,Female,$13667.999999999998,19,reD,0,9th,26secs,11:32:46.225PM,5:20:26.358AM,11.92,1500,
0397945,46,X,$9430.0,67,red,3,7th,28secs,1:29:56.720AM,9:5:52.248AM,-1.84,3250,325032503250325032503250325032503250325032503250325032503250
0397946,69,female,$8970.0,24,blue,2,6th,24secs,3:20:58.84AM,8:24:0.997AM,2.42,2750,27502750275027502750
0397947,30,m,$7410.000000000001,78,red,7,4th,29secs,1:28:48.478AM,10:38:25.563AM,-5.07,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0397948,82,f,$13530.0,17,BLUE,3,9th,21secs,11:2:24.387PM,7:6:17.118AM,-2.23,1500,15001500150015001500
0397949,82,m,$17220.0,44,gReeN,4,3rd,27secs,8:32:4.559PM,5:58:34.751AM,-12.05,3250,
0397950,62,m,$15561.999999999998,12,green,5,8th,30secs,10:23:24.508PM,6:14:47.194AM,-1.39,1750,
0397951,28,male,$1931.9999999999998,34,None,6,4th,21secs,4:7:30.703AM,0,-3.47,2750,
0397952,87,female,$5046.0,27,None,4,7th,25secs,10:2:59.305PM,7:25:41.413AM,-7.62,3750,
0397953,16,f,$1152.0,52,reD,5,7th,21secs,2:47:33.702AM,7:2:8.471AM,4.02,2750,2750275027502750275027502750275027502750
0397954,74,male,$5180.0,5,BLUE,2,9th,24secs,1:5:13.114AM,5:44:15.224AM,7.85,1750,
0397955,83,F,$16434.0,54,None,0,9th,25secs,9:47:2.956PM,10:3:18.269AM,8.91,3000,3000300030003000300030003000300030003000
0397956,82,male,$22796.0,48,green,7,9th,28secs,10:6:2.102PM,12:53:16.73PM,5.98,2750,2750275027502750275027502750275027502750
0397957,11,M,$715.0,73,BLUE,0,8th,29secs,12:51:58.795PM,5:27:16.963AM,-9.88,1750,17501750175017501750
0397958,44,female,$10340.0,73,green,7,3rd,26secs,3:2:47.338AM,6:41:19.109AM,-6.21,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0397959,40,Male,$840.0,76,yellow,4,3rd,26secs,7:11:54.186PM,12:33:8.140PM,2.03,1750,175017501750175017501750175017501750175017501750175017501750
0397960,53,F,$1431.0,47,reD,3,8th,29secs,10:11:51.679PM,9:42:48.898AM,-9.97,2750,27502750275027502750
0397961,20,Female,$2420.0,7,reD,0,4th,20secs,3:23:11.83AM,7:45:11.545AM,2.95,3750,375037503750375037503750375037503750375037503750375037503750
0397962,29,male,$2639.0,78,blue,5,1st,26secs,8:18:53.132PM,5:59:3.229AM,7.59,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0397963,14,m,$2436.0,78,BLUE,4,4th,29secs,11:1:31.302PM,9:2:3.564AM,8.66,3000,30003000300030003000
0397964,44,M,$10032.0,70,BLUE,1,9th,23secs,4:19:29.640AM,11:27:22.855AM,6.18,2750,2750275027502750275027502750275027502750
0397965,29,Male,$3625.0,15,yellow,7,3rd,30secs,12:8:44.468PM,5:19:22.569AM,-3.32,2000,2000200020002000200020002000200020002000
0397966,39,m,$4953.0,43,red,5,2nd,30secs,11:33:47.776PM,7:25:10.571AM,7.38,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0397967,32,female,$2912.0,37,blue,3,9th,29secs,11:7:3.612PM,8:10:9.438AM,-11.6,2750,27502750275027502750
0397968,63,F,$1764.0000000000002,6,reD,2,7th,27secs,2:24:6.764AM,0,-3.18,3000,30003000300030003000
0397969,67,Male,$2412.0,33,blue,5,6th,29secs,3:25:51.854AM,6:1:48.175AM,-4.86,2000,2000200020002000200020002000200020002000
0397970,25,X,$650.0,38,BLUE,8,6th,26secs,10:41:22.194PM,7:8:50.889AM,5.24,3000,
0397971,47,X,$8601.0,37,gReeN,9,5th,23secs,9:48:39.450PM,5:1:56.979AM,2.4,2000,2000200020002000200020002000200020002000
0397972,19,female,$3856.9999999999995,23,red,9,2nd,25secs,12:18:0.349PM,10:23:52.812AM,5.01,3250,3250325032503250325032503250325032503250
0397973,78,Male,$19032.0,51,None,2,7th,30secs,7:41:48.375PM,12:52:31.958PM,6.45,1500,
0397974,82,m,$13284.0,30,red,7,2nd,30secs,7:15:25.994PM,7:11:34.849AM,8.02,2500,25002500250025002500
0397975,39,M,$8775.0,71,reD,8,6th,26secs,3:41:36.782AM,9:18:21.326AM,-11.37,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0397976,82,Female,$15580.0,36,None,9,3rd,29secs,7:4:48.891PM,12:10:14.529PM,11.3,2750,
0397977,29,Female,$638.0,13,green,3,1st,29secs,11:15:3.546PM,5:45:8.904AM,7.35,3750,375037503750375037503750375037503750375037503750375037503750
0397978,26,M,$4108.0,13,None,6,5th,29secs,7:16:42.652PM,8:41:55.598AM,-6.92,3500,3500350035003500350035003500350035003500
0397979,47,X,$1269.0,66,red,3,9th,22secs,1:41:36.523AM,10:18:35.927AM,-12.25,1750,1750175017501750175017501750175017501750
0397980,82,F,$20336.0,55,blue,1,2nd,22secs,11:47:0.128PM,5:2:50.259AM,-0.75,2000,20002000200020002000
0397981,19,M,$969.0,70,BLUE,1,6th,27secs,11:6:30.240PM,9:39:31.224AM,0.67,3250,325032503250325032503250325032503250325032503250325032503250
0397982,70,male,$17710.0,18,blue,0,9th,20secs,3:58:4.61AM,8:46:47.904AM,1.5,3500,3500350035003500350035003500350035003500
0397983,10,X,$950.0,76,green,0,4th,21secs,10:49:44.475PM,6:54:35.620AM,-2.79,2500,
0397984,77,M,$5929.0,49,BLUE,8,3rd,28secs,9:12:52.52PM,11:57:53.359AM,6.47,3000,
0397985,52,X,$9724.0,67,BLUE,7,1st,20secs,7:25:28.671PM,9:37:28.172AM,9.49,3000,
0397986,81,m,$24219.0,38,blue,2,8th,26secs,10:15:16.753PM,10:59:22.990AM,-9.41,2250,2250225022502250225022502250225022502250
0397987,90,Female,$25830.0,26,None,6,3rd,24secs,10:43:29.969PM,6:21:2.829AM,-1.14,3000,300030003000300030003000300030003000300030003000300030003000
0397988,9,f,$1377.0,47,reD,8,9th,26secs,3:47:15.938AM,5:34:29.3AM,-7.62,2250,
0397989,46,male,$8326.0,17,reD,9,4th,30secs,4:11:52.414AM,12:50:16.759PM,-3.71,3750,
