ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0149483,9,Female,$2268.0,21,None,8,2nd,25secs,10:1:21.657PM,12:7:17.263PM,-0.71,3750,3750375037503750375037503750375037503750
0149484,33,Male,$5511.0,6,gReeN,8,2nd,21secs,1:47:31.864AM,11:12:23.922AM,-2.12,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0149485,35,F,$5950.0,12,gReeN,8,4th,0,12:6:23.928PM,6:46:32.849AM,-9.32,3500,350035003500350035003500350035003500350035003500350035003500
0149486,8,X,$1904.0,14,green,2,7th,27secs,2:52:55.397AM,6:11:17.216AM,-7.76,2250,225022502250225022502250225022502250225022502250225022502250
0149487,32,X,$7616.0,63,red,3,4th,27secs,11:54:56.539PM,6:56:25.928AM,-5.36,3000,300030003000300030003000300030003000300030003000300030003000
0149488,58,Female,$12586.0,17,blue,2,8th,23secs,9:10:12.557PM,7:24:37.121AM,1.53,3250,
0149489,26,m,$7462.0,7,red,4,6th,28secs,2:22:24.263AM,7:5:44.918AM,3.1,3000,3000300030003000300030003000300030003000
0149490,84,X,$9492.0,37,None,3,4th,28secs,2:25:35.814AM,9:53:19.680AM,-1.27,3250,
0149491,76,F,$6688.0,6,blue,7,6th,30secs,9:15:12.310PM,9:59:29.698AM,-1.88,3750,37503750375037503750
0149492,35,f,$5180.0,41,BLUE,4,9th,30secs,11:10:0.442PM,12:5:43.931PM,10.29,2500,
0149493,19,M,$931.0,52,None,3,7th,26secs,7:0:48.133PM,6:1:12.21AM,-3.01,1750,1750175017501750175017501750175017501750
0149494,16,f,$2784.0,33,blue,1,5th,20secs,4:10:20.70AM,6:23:19.158AM,-5.47,2250,
0149495,46,male,$9338.0,53,yellow,6,3rd,25secs,2:20:50.717AM,10:23:40.405AM,11.09,3250,
0149496,86,M,$2322.0,22,red,9,5th,21secs,7:58:26.525PM,6:53:14.354AM,-0.47,2250,
0149497,27,Male,$1809.0,5,reD,1,1st,21secs,7:58:27.831PM,5:56:43.60AM,5.14,3500,350035003500350035003500350035003500350035003500350035003500
0149498,90,X,$10260.0,37,green,9,7th,25secs,3:33:48.125AM,12:35:24.569PM,5.84,2250,22502250225022502250
0149499,10,F,$360.0,64,None,2,5th,26secs,10:13:24.385PM,10:31:22.424AM,2.16,2250,22502250225022502250
0149500,9,f,$1143.0,39,yellow,6,6th,25secs,8:51:51.103PM,8:6:36.422AM,6.37,2000,
0149501,58,Female,$7888.000000000001,7,red,1,1st,26secs,8:13:40.145PM,10:8:56.29AM,-7.4,2750,
0149502,71,female,$6816.0,61,gReeN,6,4th,26secs,1:1:20.892AM,7:20:6.42AM,-2.15,1750,
0149503,87,male,$21924.0,30,blue,6,7th,25secs,4:39:44.338AM,8:15:34.997AM,-10.66,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0149504,7,F,$972.9999999999999,68,reD,5,6th,30secs,10:43:48.830PM,8:26:48.348AM,-9.43,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0149505,86,X,$22962.0,11,yellow,7,5th,25secs,11:18:56.503PM,8:43:6.57AM,3.1,2750,27502750275027502750
0149506,13,female,$325.0,8,red,4,6th,27secs,11:51:8.124PM,10:54:31.444AM,-3.53,1500,15001500150015001500
0149507,29,m,$2581.0,9,reD,1,3rd,30secs,4:17:30.855AM,11:28:1.556AM,11.84,1500,15001500150015001500
0149508,78,F,$10920.0,37,green,9,8th,22secs,10:32:25.59PM,6:54:8.2AM,-1.41,3500,
0149509,76,Male,$20824.0,51,red,3,5th,25secs,1:3:22.973AM,12:11:49.222PM,2.75,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0149510,15,F,$3030.0,52,reD,6,1st,21secs,4:46:10.712AM,8:46:2.790AM,11.18,3500,350035003500350035003500350035003500350035003500350035003500
0149511,68,Female,$13736.0,56,None,8,3rd,24secs,12:15:40.479PM,5:38:7.267AM,-11.08,2000,200020002000200020002000200020002000200020002000200020002000
0149512,14,Female,$2954.0,73,None,6,9th,25secs,12:54:40.689PM,12:7:55.296PM,-10.11,2750,275027502750275027502750275027502750275027502750275027502750
0149513,65,X,$9945.0,47,yellow,9,2nd,29secs,2:1:59.83AM,11:33:17.732AM,-5.75,3750,
0149514,76,male,$13072.0,66,BLUE,3,1st,22secs,11:58:42.727PM,9:19:44.374AM,-3.51,3000,30003000300030003000
0149515,26,f,$2158.0,77,red,7,2nd,28secs,7:35:5.993PM,11:3:6.137AM,-1.94,2250,2250225022502250225022502250225022502250
0149516,77,F,$13937.0,56,yellow,3,4th,28secs,12:34:41.463PM,9:22:3.125AM,0.63,1750,
0149517,21,Male,$3843.0,23,None,2,2nd,22secs,7:5:40.661PM,6:36:9.2AM,-6.74,1500,150015001500150015001500150015001500150015001500150015001500
0149518,23,F,$2691.0,15,green,0,3rd,20secs,2:50:56.622AM,12:30:12.866PM,0,2500,2500250025002500250025002500250025002500
0149519,90,m,$10620.0,23,blue,2,7th,23secs,9:6:53.380PM,5:41:53.640AM,0.12,2250,
0149520,69,X,$14904.000000000002,51,red,8,6th,29secs,10:49:22.265PM,5:2:14.356AM,-2.0,3250,
0149521,87,female,$8265.0,50,reD,4,8th,25secs,1:15:17.300AM,8:24:57.299AM,2.25,3750,
0149522,58,female,$7714.0,59,gReeN,8,3rd,20secs,1:34:38.753AM,6:55:22.862AM,3.49,2000,
0149523,28,X,0,31,None,8,2nd,22secs,2:19:34.599AM,11:13:46.846AM,9.11,2250,22502250225022502250
0149524,63,m,$14742.0,10,green,4,9th,22secs,4:59:16.745AM,11:2:46.432AM,-0.43,2000,20002000200020002000
0149525,40,F,$11120.0,40,blue,8,4th,22secs,7:17:41.821PM,12:21:41.457PM,10.98,3250,325032503250325032503250325032503250325032503250325032503250
0149526,16,female,$2384.0,55,green,3,9th,20secs,4:35:41.774AM,12:38:12.923PM,10.24,1750,
0149527,77,f,$11550.0,12,gReeN,1,6th,26secs,9:45:38.254PM,9:3:39.146AM,-9.12,2250,22502250225022502250
0149528,51,male,$9588.0,50,reD,0,7th,27secs,1:50:56.124AM,8:2:17.607AM,-7.55,2000,
0149529,77,f,$8778.0,57,red,4,6th,24secs,7:53:21.424PM,12:1:40.972PM,-11.31,2750,275027502750275027502750275027502750275027502750275027502750
0149530,16,X,$4704.0,41,red,9,6th,20secs,3:43:40.205AM,10:33:34.839AM,-10.19,1750,17501750175017501750
0149531,60,F,$10080.0,69,green,0,5th,28secs,1:38:52.203AM,9:9:36.986AM,-3.44,2750,275027502750275027502750275027502750275027502750275027502750
0149532,45,female,$3104.9999999999995,77,red,4,1st,26secs,12:59:50.832PM,11:39:30.621AM,0,1500,1500150015001500150015001500150015001500
0149533,27,m,$4887.0,70,blue,7,4th,30secs,10:5:12.882PM,5:46:52.933AM,0,3000,
0149534,46,female,$7084.0,60,None,9,2nd,23secs,2:12:7.473AM,8:5:49.690AM,-8.41,1500,15001500150015001500
0149535,51,male,$8670.0,33,gReeN,4,2nd,24secs,4:12:18.773AM,6:8:6.961AM,-0.46,2500,
0149536,68,Male,$8976.0,26,gReeN,5,5th,27secs,7:31:44.570PM,6:4:14.56AM,0,1500,
0149537,15,m,$1260.0,6,gReeN,7,4th,28secs,8:59:58.308PM,5:38:37.855AM,11.19,3250,
0149538,50,M,$5800.0,59,blue,6,2nd,26secs,3:1:34.842AM,9:28:6.305AM,-1.07,2000,
0149539,43,M,$8815.0,71,BLUE,6,1st,25secs,12:49:41.563PM,5:16:10.850AM,12.47,1750,175017501750175017501750175017501750175017501750175017501750
0149540,69,X,$5382.0,23,reD,1,4th,21secs,2:47:0.553AM,5:42:31.209AM,-2.36,2500,
0149541,74,F,$12580.0,37,None,8,4th,28secs,9:55:50.892PM,5:25:31.497AM,11.55,2500,
0149542,29,m,$6641.0,63,None,6,6th,20secs,7:10:26.371PM,11:22:7.814AM,1.53,3750,375037503750375037503750375037503750375037503750375037503750
0149543,21,Male,$3003.0,8,blue,3,1st,29secs,3:25:31.959AM,8:20:31.886AM,8.94,2750,
0149544,37,Female,$1406.0,35,red,5,6th,26secs,10:49:28.391PM,8:26:39.610AM,7.81,2500,25002500250025002500
0149545,11,Male,$2717.0,28,None,5,6th,24secs,7:39:14.166PM,6:31:43.172AM,10.67,1750,
0149546,10,Male,$1860.0,73,reD,1,9th,30secs,2:47:54.544AM,7:28:4.74AM,-3.04,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0149547,79,X,$5135.0,71,blue,3,0,23secs,11:59:25.841PM,8:38:56.167AM,7.57,1750,1750175017501750175017501750175017501750
0149548,63,m,$8631.0,16,None,4,4th,29secs,7:52:16.211PM,11:39:48.141AM,-1.95,2500,
0149549,84,m,$5292.0,27,None,7,2nd,28secs,7:21:8.259PM,8:52:34.829AM,-7.59,1500,150015001500150015001500150015001500150015001500150015001500
0149550,66,M,$9702.0,74,blue,7,6th,27secs,1:19:53.374AM,5:6:15.472AM,-1.16,2250,2250225022502250225022502250225022502250
0149551,81,f,$17658.0,7,green,8,9th,29secs,10:54:31.197PM,7:35:24.54AM,-3.13,2250,
0149552,34,female,$9656.0,5,red,6,2nd,23secs,2:54:13.968AM,12:29:17.356PM,-0.38,1500,
0149553,14,X,$1442.0,15,None,5,5th,22secs,4:3:44.196AM,10:4:1.208AM,1.06,2000,2000200020002000200020002000200020002000
0149554,61,Female,$4941.0,70,blue,7,2nd,20secs,1:55:16.593AM,6:10:16.65AM,0.96,3250,325032503250325032503250325032503250325032503250325032503250
0149555,78,m,$9672.0,18,BLUE,3,6th,27secs,10:15:54.950PM,8:43:34.339AM,1.15,3250,32503250325032503250
0149556,43,Male,$9245.0,70,red,8,5th,24secs,10:43:20.902PM,8:22:33.44AM,-3.21,2500,25002500250025002500
