ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0655272,13,F,$3536.0000000000005,9,BLUE,8,1st,27secs,9:19:59.269PM,8:1:50.851AM,-10.65,2000,20002000200020002000
0655273,68,m,$18768.0,60,None,9,3rd,30secs,1:46:9.310AM,11:51:10.559AM,4.21,3500,
0655274,44,male,$1012.0,18,BLUE,3,8th,26secs,3:6:51.396AM,12:29:27.933PM,-5.21,3000,3000300030003000300030003000300030003000
0655275,33,Female,$1584.0,66,BLUE,9,7th,27secs,2:23:52.965AM,9:29:0.560AM,-3.23,2500,250025002500250025002500250025002500250025002500250025002500
0655276,47,Female,$8413.0,57,reD,8,5th,30secs,2:15:59.376AM,9:52:52.233AM,-9.29,3500,350035003500350035003500350035003500350035003500350035003500
0655277,57,M,$1994.9999999999998,50,BLUE,8,1st,21secs,4:49:30.770AM,10:37:58.94AM,-6.06,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0655278,17,Female,$3281.0,33,reD,8,2nd,24secs,12:18:55.188PM,6:41:53.839AM,-10.72,1750,1750175017501750175017501750175017501750
0655279,57,f,$10203.0,22,None,7,2nd,24secs,10:7:44.194PM,8:32:38.911AM,7.14,1500,150015001500150015001500150015001500150015001500150015001500
0655280,20,X,$1120.0,56,blue,7,7th,29secs,11:39:57.24PM,12:52:4.404PM,9.69,2500,250025002500250025002500250025002500250025002500250025002500
0655281,64,M,$3200.0,60,reD,9,3rd,20secs,3:9:49.410AM,9:14:59.970AM,-6.78,1500,
0655282,54,X,$11340.0,12,BLUE,5,7th,24secs,12:11:18.131PM,6:22:40.787AM,11.49,1500,150015001500150015001500150015001500150015001500150015001500
0655283,19,F,$2888.0,29,green,0,8th,20secs,11:43:50.319PM,7:42:31.562AM,-7.9,2250,
0655284,81,male,$14742.0,13,BLUE,2,3rd,23secs,4:6:51.234AM,7:56:54.940AM,12.06,2750,
0655285,77,female,$6930.0,61,green,2,4th,20secs,10:42:18.797PM,5:11:31.368AM,-11.71,3750,3750375037503750375037503750375037503750
0655286,90,f,$17910.0,21,BLUE,3,4th,22secs,2:23:10.68AM,10:57:1.877AM,-8.54,2250,22502250225022502250
0655287,23,female,$3105.0,72,blue,1,7th,26secs,7:35:5.447PM,11:4:2.687AM,-5.42,1500,150015001500150015001500150015001500150015001500150015001500
0655288,64,Male,$4672.0,61,green,9,1st,25secs,4:51:40.657AM,6:43:38.265AM,-10.78,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0655289,61,M,$1464.0,35,blue,7,6th,30secs,9:18:32.173PM,11:1:17.190AM,10.03,1750,175017501750175017501750175017501750175017501750175017501750
