ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0654348,89,m,$5162.0,11,gReeN,7,5th,28secs,11:48:49.48PM,9:24:44.155AM,-9.14,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0654349,70,f,$8119.999999999999,46,None,9,1st,23secs,11:13:8.398PM,9:7:44.524AM,-10.5,2000,20002000200020002000
0654350,59,female,$11210.0,39,None,0,3rd,20secs,9:7:24.389PM,12:2:54.800PM,-9.64,3750,
0654351,69,Female,$15249.0,51,yellow,2,2nd,29secs,11:35:26.275PM,8:43:46.796AM,11.17,3250,32503250325032503250
0654352,7,female,$742.0,13,red,8,1st,29secs,7:18:37.502PM,6:56:21.969AM,-11.54,3000,30003000300030003000
0654353,49,Male,$1470.0,52,green,8,1st,26secs,4:32:1.582AM,8:14:34.581AM,0.56,3250,
0654354,40,f,$2880.0,17,None,9,4th,30secs,1:45:14.902AM,5:59:2.515AM,-1.35,3000,3000300030003000300030003000300030003000
0654355,10,M,$420.0,28,green,3,4th,0,1:54:28.989AM,7:49:56.334AM,0.76,1750,
0654356,45,m,$1755.0,77,reD,5,2nd,30secs,10:28:22.89PM,7:38:24.460AM,10.08,2750,
0654357,17,m,$2346.0,75,blue,0,5th,21secs,3:48:23.429AM,12:48:37.981PM,-8.23,2250,
0654358,76,Male,$20596.0,25,None,3,6th,22secs,1:12:13.101AM,5:18:37.129AM,1.15,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0654359,54,f,$9342.0,45,blue,8,8th,29secs,1:25:26.612AM,8:42:26.892AM,0.37,3500,35003500350035003500
0654360,46,Male,$3634.0,6,green,7,4th,21secs,10:37:3.421PM,6:37:40.196AM,4.94,1500,
0654361,61,X,$5368.0,23,BLUE,3,1st,28secs,7:48:57.473PM,10:17:21.672AM,-4.41,2500,2500250025002500250025002500250025002500
0654362,46,0,$1426.0,77,None,9,5th,20secs,1:59:0.542AM,6:48:47.728AM,3.0,1500,
0654363,84,F,$24864.0,75,None,4,1st,23secs,3:47:44.11AM,9:48:26.307AM,-4.09,3750,375037503750375037503750375037503750375037503750375037503750
0654364,63,m,$7434.0,62,red,9,6th,30secs,10:33:58.942PM,6:10:46.371AM,-4.42,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0654365,25,M,$525.0,14,None,7,2nd,25secs,3:11:19.317AM,12:43:3.16PM,-2.29,3000,0
0654366,50,f,$10149.999999999998,71,BLUE,8,3rd,30secs,9:15:39.942PM,8:34:39.500AM,3.89,2250,225022502250225022502250225022502250225022502250225022502250
0654367,26,m,$6266.0,8,blue,8,8th,25secs,9:36:0.284PM,6:27:32.746AM,-8.46,3750,3750375037503750375037503750375037503750
0654368,50,male,$2450.0,65,BLUE,6,2nd,24secs,7:5:20.648PM,5:6:7.906AM,0.06,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0654369,58,f,$13398.0,56,None,3,1st,21secs,7:55:58.643PM,9:31:30.599AM,-10.79,3250,325032503250325032503250325032503250325032503250325032503250
0654370,10,F,$2820.0,39,reD,9,6th,30secs,2:16:55.937AM,10:26:50.375AM,-11.72,2000,200020002000200020002000200020002000200020002000200020002000
0654371,90,X,$22230.0,50,gReeN,7,4th,24secs,10:37:40.99PM,9:0:6.271AM,10.35,2750,275027502750275027502750275027502750275027502750275027502750
0654372,58,f,$6380.000000000001,44,reD,8,7th,28secs,2:11:47.643AM,7:39:17.933AM,-11.02,3750,
0654373,85,X,$9520.0,20,BLUE,7,7th,20secs,8:53:10.647PM,12:50:57.608PM,-2.68,2500,250025002500250025002500250025002500250025002500250025002500
0654374,21,female,$4914.0,40,0,2,1st,23secs,7:41:27.503PM,11:56:35.873AM,-5.34,1750,
0654375,51,X,$5712.000000000001,73,red,3,9th,26secs,3:49:51.758AM,6:11:53.899AM,9.33,1500,
0654376,17,f,$918.0000000000001,9,red,0,4th,22secs,12:20:11.938PM,11:14:21.995AM,-3.21,1500,150015001500150015001500150015001500150015001500150015001500
0654377,7,m,$1330.0,78,blue,9,1st,24secs,4:11:14.100AM,9:25:59.394AM,4.75,2250,
0654378,15,M,$1590.0,39,blue,1,7th,29secs,8:47:49.994PM,12:2:29.674PM,8.98,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0654379,58,F,$5974.0,9,yellow,4,2nd,28secs,1:46:27.503AM,8:40:47.943AM,3.7,3750,3750375037503750375037503750375037503750
0654380,12,Female,$2376.0,51,blue,2,7th,30secs,2:19:3.379AM,8:33:12.772AM,-3.15,2750,2750275027502750275027502750275027502750
0654381,88,X,$16368.0,50,gReeN,0,7th,20secs,7:55:27.401PM,6:10:15.411AM,2.31,2750,
0654382,87,M,$20793.0,22,green,6,8th,24secs,12:1:37.821PM,5:56:13.680AM,-5.11,2000,200020002000200020002000200020002000200020002000200020002000
0654383,58,M,$12296.0,57,red,8,1st,20secs,12:30:22.295PM,7:22:44.747AM,-2.49,2250,2250225022502250225022502250225022502250
0654384,35,Female,$5705.0,24,blue,2,4th,28secs,1:27:55.902AM,11:44:27.641AM,-4.83,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0654385,38,male,$2622.0,58,reD,0,4th,27secs,9:24:12.720PM,9:56:25.522AM,-7.16,1500,150015001500150015001500150015001500150015001500150015001500
0654386,49,male,$11760.0,55,red,0,3rd,25secs,12:12:16.894PM,6:59:33.471AM,-3.66,3500,3500350035003500350035003500350035003500
0654387,34,M,$8534.0,79,BLUE,2,6th,29secs,2:26:22.722AM,10:50:39.518AM,1.57,2000,
0654388,15,m,$3585.0,13,reD,6,9th,20secs,12:37:24.12PM,5:17:48.871AM,1.68,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0654389,35,male,$1610.0,71,red,3,4th,25secs,10:55:57.480PM,10:21:50.212AM,-11.01,3000,
0654390,69,Male,$16077.0,50,yellow,2,2nd,28secs,3:32:50.503AM,8:52:38.402AM,4.15,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0654391,55,female,$16445.0,44,reD,2,2nd,24secs,12:2:35.435PM,10:53:16.959AM,4.99,3250,
0654392,20,Male,$3460.0,75,None,4,1st,27secs,2:22:55.781AM,7:18:29.871AM,5.99,1750,17501750175017501750
0654393,53,m,$8851.0,46,reD,8,6th,30secs,3:23:52.835AM,10:38:1.499AM,2.99,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0654394,36,Female,$8496.0,71,green,4,2nd,27secs,9:25:10.263PM,8:1:6.652AM,9.94,2500,
0654395,60,male,$5340.0,32,green,7,6th,21secs,10:25:22.739PM,7:48:1.329AM,4.44,3750,375037503750375037503750375037503750375037503750375037503750
0654396,80,m,$14640.0,52,blue,7,7th,24secs,12:49:47.725PM,7:9:32.211AM,7.84,3500,
0654397,31,m,$5673.0,70,red,8,2nd,23secs,11:14:50.112PM,8:11:2.37AM,-1.98,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0654398,41,Female,$4715.0,62,None,0,4th,25secs,9:43:10.688PM,5:1:0.396AM,5.23,2750,
0654399,87,m,$18444.0,45,green,7,3rd,22secs,10:40:16.547PM,6:40:48.105AM,11.88,1500,150015001500150015001500150015001500150015001500150015001500
0654400,15,X,$2100.0,28,BLUE,1,2nd,28secs,7:44:52.360PM,8:40:0.470AM,11.28,2000,
0654401,50,Male,$4250.0,74,yellow,6,8th,24secs,3:54:42.956AM,8:5:42.572AM,-4.16,1750,
0654402,75,F,$6075.0,48,yellow,3,9th,20secs,10:23:19.16PM,8:20:22.425AM,3.59,3500,35003500350035003500
0654403,30,X,$7950.0,73,gReeN,4,7th,24secs,10:26:4.542PM,7:27:37.162AM,12.37,2750,27502750275027502750
0654404,86,m,$23822.0,36,red,7,3rd,28secs,4:23:3.418AM,10:50:29.322AM,-6.16,3500,
0654405,73,Female,$13359.0,44,gReeN,3,1st,28secs,3:55:45.988AM,5:2:50.581AM,0.74,2250,22502250225022502250
0654406,90,male,$4860.0,27,red,2,8th,30secs,8:48:9.830PM,11:37:35.149AM,-0.54,2500,
0654407,54,Male,$1674.0,35,red,3,3rd,27secs,7:58:26.16PM,12:49:33.260PM,0,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0654408,84,Male,$21420.0,24,red,0,7th,22secs,12:32:57.189PM,6:6:17.265AM,-8.2,2000,20002000200020002000
0654409,21,Male,$5544.0,18,red,3,8th,24secs,7:27:17.659PM,8:49:0.453AM,1.74,3250,32503250325032503250
0654410,77,Female,$3003.0,8,None,0,4th,21secs,12:48:52.205PM,9:32:50.989AM,3.81,1500,150015001500150015001500150015001500150015001500150015001500
0654411,58,M,$10440.0,41,gReeN,8,5th,20secs,7:25:27.999PM,6:30:26.312AM,6.23,2250,22502250225022502250
0654412,77,female,$1771.0,46,BLUE,8,3rd,21secs,2:24:47.665AM,6:59:54.143AM,9.16,1500,
0654413,18,F,$5130.0,43,gReeN,5,2nd,29secs,8:36:19.438PM,10:36:22.408AM,-7.57,3500,350035003500350035003500350035003500350035003500350035003500
0654414,29,male,$2523.0,74,reD,0,7th,21secs,8:55:30.57PM,5:3:50.356AM,0.18,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0654415,39,Male,$4680.0,0,gReeN,8,6th,24secs,2:40:56.537AM,12:18:33.92PM,-2.73,3000,3000300030003000300030003000300030003000
0654416,63,f,$16758.0,69,green,7,6th,23secs,1:34:58.662AM,11:23:10.286AM,-6.41,2750,
0654417,84,female,$24444.0,45,BLUE,9,7th,25secs,7:41:10.163PM,7:51:44.540AM,-11.97,1500,150015001500150015001500150015001500150015001500150015001500
0654418,58,m,$3190.0000000000005,60,BLUE,9,2nd,21secs,3:13:9.613AM,7:46:28.17AM,-11.09,3250,
0654419,24,male,$3240.0,73,yellow,4,4th,22secs,10:49:36.162PM,9:13:2.206AM,-11.63,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0654420,29,male,$7975.0,47,yellow,4,7th,23secs,12:12:25.775PM,11:1:0.938AM,0.08,2250,2250225022502250225022502250225022502250
0654421,37,0,$3515.0,30,None,6,4th,20secs,3:11:27.656AM,10:55:19.457AM,5.06,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0654422,43,X,$8083.999999999999,50,yellow,5,8th,23secs,7:32:1.238PM,6:26:20.263AM,7.64,1500,150015001500150015001500150015001500150015001500150015001500
0654423,76,female,$19684.0,54,red,3,8th,25secs,4:0:1.463AM,12:8:41.614PM,-10.97,2750,
0654424,76,Female,$12844.0,57,red,9,5th,29secs,10:1:37.563PM,9:32:19.877AM,7.05,3000,0
0654425,75,f,$17100.0,55,green,0,8th,28secs,2:46:17.873AM,5:38:20.972AM,-10.44,0,3750375037503750375037503750375037503750
0654426,53,M,$14733.999999999998,10,blue,2,8th,28secs,12:4:41.341PM,9:56:8.658AM,8.05,3500,3500350035003500350035003500350035003500
0654427,78,M,$7098.0,66,yellow,7,5th,27secs,7:7:33.147PM,12:2:30.653PM,-9.06,3250,325032503250325032503250325032503250325032503250325032503250
0654428,40,M,$6280.0,21,None,6,5th,30secs,2:37:18.39AM,6:34:19.135AM,-11.88,3000,
0654429,20,M,$3960.0,27,yellow,2,3rd,24secs,12:21:13.246PM,5:22:59.295AM,3.84,3500,
0654430,0,m,$13584.999999999998,50,blue,5,6th,29secs,2:7:27.654AM,6:14:56.195AM,-4.74,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0654431,51,Male,$12852.0,36,green,4,5th,23secs,2:3:8.991AM,11:54:12.683AM,-2.04,2000,
0654432,37,male,$8806.0,10,red,9,4th,23secs,10:31:35.215PM,10:56:23.334AM,4.66,2000,20002000200020002000
0654433,75,female,$19875.0,42,red,3,6th,22secs,11:54:53.125PM,5:6:23.708AM,7.6,3250,
0654434,56,X,$10920.0,45,green,1,7th,20secs,11:21:45.946PM,10:37:4.836AM,-8.35,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0654435,78,f,$4524.0,56,reD,2,1st,20secs,1:36:6.617AM,9:55:6.987AM,10.59,3750,
0654436,84,male,$4452.0,43,BLUE,8,4th,24secs,9:24:32.636PM,7:23:37.968AM,8.87,3000,3000300030003000300030003000300030003000
0654437,65,male,$5980.0,6,yellow,8,4th,29secs,8:57:31.386PM,10:57:25.740AM,6.33,3750,375037503750375037503750375037503750375037503750375037503750
0654438,80,F,$13840.0,49,blue,3,2nd,27secs,10:42:35.491PM,10:53:7.800AM,10.38,3750,
0654439,9,Male,$1818.0,16,red,5,2nd,23secs,4:23:16.868AM,10:44:59.643AM,-10.19,2000,
0654440,43,Male,$4085.0,34,blue,1,4th,25secs,9:29:29.563PM,12:18:18.621PM,3.37,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0654441,18,m,$4014.0,24,gReeN,9,5th,24secs,10:16:15.987PM,6:48:58.745AM,6.97,3250,32503250325032503250
0654442,87,female,$6002.999999999999,6,reD,8,9th,23secs,2:16:22.368AM,8:55:4.867AM,-8.82,2250,2250225022502250225022502250225022502250
0654443,38,Male,$9576.0,43,blue,2,7th,21secs,10:7:49.700PM,11:32:27.251AM,-5.91,3500,
0654444,62,male,$9920.0,78,reD,8,9th,20secs,9:35:48.718PM,8:28:13.169AM,12.13,3500,3500350035003500350035003500350035003500
0654445,65,Female,$14495.0,51,yellow,1,5th,21secs,8:4:28.234PM,5:9:22.554AM,9.6,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0654446,43,X,$5762.0,11,None,6,5th,21secs,11:36:36.715PM,6:41:27.401AM,9.91,2000,2000200020002000200020002000200020002000
0654447,63,M,$15561.000000000002,12,gReeN,3,6th,28secs,4:24:0.18AM,12:51:39.509PM,-11.64,3250,
