ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0069729,87,m,$2610.0,52,green,3,4th,25secs,11:5:10.752PM,6:0:13.462AM,10.92,3000,30003000300030003000
0069730,13,m,$2353.0,26,None,6,3rd,25secs,12:37:18.5PM,12:34:41.569PM,-7.09,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0069731,90,X,$18900.0,0,BLUE,2,5th,20secs,7:41:3.620PM,10:44:22.349AM,-3.4,3500,35003500350035003500
0069732,20,F,$1560.0,49,reD,3,1st,24secs,1:37:53.884AM,9:20:47.50AM,-5.45,2000,200020002000200020002000200020002000200020002000200020002000
0069733,70,M,$16239.999999999998,32,red,7,8th,23secs,8:10:28.443PM,11:6:42.715AM,3.07,2750,
0069734,27,F,$6264.0,37,yellow,5,5th,29secs,9:17:3.616PM,8:6:5.87AM,0.41,2500,25002500250025002500
0069735,72,male,$10080.0,64,blue,6,0,20secs,9:41:53.457PM,8:54:52.998AM,-1.48,3250,32503250325032503250
0069736,80,Female,$12000.0,67,red,2,6th,25secs,11:31:28.992PM,11:6:34.896AM,-12.43,3250,325032503250325032503250325032503250325032503250325032503250
0069737,42,Male,$11466.0,76,green,9,8th,27secs,4:3:10.513AM,8:36:16.938AM,-5.71,2250,22502250225022502250
0069738,87,m,$13050.0,79,None,4,8th,20secs,0,12:6:26.456PM,11.79,1750,
0069739,70,Male,$20020.0,41,BLUE,1,9th,28secs,9:41:52.837PM,5:4:1.478AM,2.96,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0069740,84,female,$19656.0,11,reD,4,4th,27secs,2:34:44.480AM,7:14:25.117AM,9.11,2500,
0069741,90,male,$21060.0,15,gReeN,2,4th,22secs,7:28:58.123PM,8:43:25.379AM,-0.25,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0069742,68,f,$5916.0,40,green,2,7th,25secs,3:8:59.636AM,11:10:32.765AM,6.0,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0069743,38,Female,$9272.0,51,green,8,5th,27secs,8:55:37.238PM,7:19:13.210AM,10.33,1500,
0069744,39,Female,$2691.0,8,None,2,2nd,27secs,4:33:16.553AM,7:31:6.566AM,-5.1,3250,3250325032503250325032503250325032503250
0069745,19,Male,$1881.0,77,yellow,7,2nd,24secs,1:35:4.31AM,7:41:36.535AM,2.43,3750,375037503750375037503750375037503750375037503750375037503750
0069746,70,Female,$20650.0,75,red,1,4th,22secs,7:0:8.328PM,9:31:27.703AM,10.29,1750,1750175017501750175017501750175017501750
0069747,56,X,$7727.999999999999,35,green,9,3rd,23secs,2:56:3.301AM,7:27:21.161AM,3.24,2750,
0069748,43,Male,$2966.9999999999995,48,gReeN,3,3rd,23secs,10:36:26.507PM,6:56:56.898AM,0.72,3250,32503250325032503250
0069749,49,M,$8820.0,32,reD,4,1st,26secs,2:50:28.672AM,9:7:41.135AM,-11.8,3500,
0069750,65,F,$12740.0,67,yellow,4,6th,23secs,4:13:54.182AM,6:54:28.908AM,-11.05,1500,
0069751,86,X,$14792.0,35,yellow,6,2nd,26secs,1:30:56.729AM,6:18:4.746AM,-3.78,3500,
0069752,12,f,$2892.0,40,blue,6,1st,24secs,10:49:41.867PM,5:50:53.949AM,6.3,3250,
0069753,45,f,$7245.0,28,green,8,5th,20secs,4:55:53.916AM,6:55:3.799AM,9.87,1750,
0069754,74,Female,$4292.0,26,red,3,6th,21secs,4:23:56.679AM,5:28:0.135AM,-7.74,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0069755,24,f,$5496.0,29,red,1,9th,30secs,12:28:45.780PM,5:4:59.559AM,-6.4,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0069756,36,male,$3168.0,28,gReeN,0,9th,27secs,1:24:41.551AM,9:12:36.909AM,-0.86,3750,
0069757,66,m,$11352.0,5,blue,5,5th,26secs,7:8:9.632PM,11:27:10.449AM,4.41,3000,
0069758,78,M,$9126.0,41,red,8,1st,29secs,11:22:16.45PM,12:44:58.901PM,11.05,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0069759,40,F,$3560.0,25,gReeN,4,5th,22secs,3:22:7.702AM,12:36:59.104PM,10.23,3500,350035003500350035003500350035003500350035003500350035003500
0069760,84,m,$19656.0,58,red,3,1st,20secs,9:17:0.616PM,8:13:50.441AM,12.24,3750,
