ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0813785,89,Male,$14863.0,12,blue,8,8th,29secs,11:14:42.458PM,5:27:8.562AM,6.38,3000,30003000300030003000
0813786,11,f,$2200.0,22,gReeN,5,7th,27secs,11:54:17.380PM,12:57:50.124PM,-9.45,3750,37503750375037503750375037503750375037503750375037503750375037503750375037503750
0813787,33,Male,$7557.0,68,blue,2,4th,21secs,12:1:5.917PM,11:45:54.478AM,-4.91,3750,375037503750375037503750375037503750375037503750375037503750
0813788,88,m,$17512.0,24,reD,8,5th,25secs,2:37:11.423AM,6:33:8.799AM,-7.66,2000,20002000200020002000
0813789,39,M,$5421.0,8,yellow,5,7th,28secs,7:57:15.218PM,6:25:39.123AM,4.91,2000,2000200020002000200020002000200020002000
0813790,64,Female,$18560.0,35,BLUE,8,2nd,22secs,7:49:16.844PM,9:30:32.86AM,0.07,3000,
0813791,80,Female,$8080.0,27,yellow,7,5th,20secs,1:0:7.392AM,9:49:46.270AM,-10.62,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0813792,45,male,$7830.0,30,gReeN,4,9th,23secs,3:26:1.17AM,12:27:2.775PM,-11.64,2000,0
0813793,26,male,$5538.0,11,yellow,4,7th,29secs,9:39:18.375PM,8:13:32.665AM,10.24,2000,
0813794,61,Female,$10309.0,62,gReeN,5,2nd,21secs,11:21:46.574PM,7:39:38.325AM,-3.47,2250,22502250225022502250
0813795,11,Female,$1881.0,51,green,4,2nd,27secs,12:2:41.886PM,5:37:20.662AM,-10.69,2250,
0813796,89,Female,$13706.0,32,green,3,3rd,22secs,12:33:43.62PM,9:27:56.144AM,7.08,1750,175017501750175017501750175017501750175017501750175017501750
0813797,9,Male,$1880.9999999999998,26,green,8,3rd,26secs,7:48:8.753PM,5:52:10.309AM,3.36,2000,
0813798,50,f,$9400.0,56,None,9,3rd,25secs,9:18:36.141PM,10:8:25.226AM,11.03,1750,1750175017501750175017501750175017501750
0813799,49,Male,$10388.0,40,reD,7,7th,23secs,2:18:29.709AM,5:19:4.898AM,4.6,3250,32503250325032503250
0813800,32,Male,$7200.0,71,red,2,3rd,22secs,3:54:22.548AM,6:2:48.843AM,-10.9,3500,
0813801,39,Male,$2964.0,69,blue,0,2nd,20secs,9:46:20.48PM,8:50:16.625AM,-8.3,3500,
0813802,68,m,$5236.0,74,yellow,2,4th,26secs,11:55:52.206PM,5:24:45.108AM,-6.37,1750,1750175017501750175017501750175017501750
0813803,24,f,$4800.0,11,gReeN,5,9th,27secs,10:41:2.564PM,11:49:16.608AM,-10.33,1750,17501750175017501750
0813804,15,male,$2550.0,29,None,1,9th,22secs,12:9:37.675PM,8:27:47.562AM,-4.6,2750,2750275027502750275027502750275027502750
0813805,53,Male,$6784.0,60,gReeN,6,3rd,29secs,2:0:36.18AM,9:14:56.167AM,9.8,1750,175017501750175017501750175017501750175017501750175017501750
0813806,17,M,$3893.0,79,reD,7,9th,27secs,2:20:42.536AM,12:33:38.112PM,11.04,2750,27502750275027502750
0813807,39,M,$10608.0,46,reD,5,9th,20secs,2:42:43.222AM,11:31:13.447AM,-4.83,1500,1500150015001500150015001500150015001500
0813808,51,male,$2652.0,65,gReeN,8,8th,30secs,8:26:39.12PM,11:3:32.494AM,-8.02,2000,
0813809,42,F,$7644.0,58,BLUE,2,6th,28secs,12:19:41.771PM,11:58:55.731AM,-1.02,3750,
0813810,86,f,$21500.0,51,yellow,3,2nd,24secs,8:27:21.200PM,10:14:36.560AM,11.93,1750,
0813811,85,X,$14280.0,29,gReeN,6,9th,21secs,7:54:53.204PM,7:40:2.921AM,8.59,3750,
0813812,9,M,$2268.0,19,blue,2,6th,26secs,8:39:30.540PM,5:35:41.198AM,-9.95,1500,
0813813,84,F,$5544.0,68,BLUE,7,9th,21secs,4:13:13.445AM,7:50:25.194AM,-3.28,2750,
0813814,73,M,$11680.0,29,green,7,1st,22secs,10:4:58.178PM,6:1:23.851AM,-12.37,3750,3750375037503750375037503750375037503750
