ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0390540,64,male,$9024.0,9,red,3,2nd,23secs,11:35:3.334PM,6:38:3.518AM,-5.51,3000,300030003000300030003000300030003000300030003000300030003000
0390541,17,Male,$2822.0,29,BLUE,8,3rd,20secs,1:21:56.377AM,8:7:11.6AM,5.68,3250,3250325032503250325032503250325032503250
0390542,90,f,$5220.0,66,None,2,8th,21secs,1:21:22.190AM,11:50:50.314AM,11.02,2500,2500250025002500250025002500250025002500
0390543,38,m,$1976.0,46,None,2,5th,25secs,9:46:0.830PM,9:55:49.159AM,-11.22,1500,
0390544,19,X,$1653.0,10,gReeN,2,2nd,24secs,9:10:54.931PM,5:38:9.584AM,8.14,3250,325032503250325032503250325032503250325032503250325032503250
0390545,82,m,$10906.0,37,gReeN,9,9th,30secs,7:56:32.990PM,7:0:42.362AM,8.81,1750,175017501750175017501750175017501750175017501750175017501750
0390546,12,male,$2220.0,59,green,8,3rd,25secs,1:3:37.698AM,8:36:9.239AM,-3.73,1750,175017501750175017501750175017501750175017501750175017501750
0390547,85,m,$4080.0,34,blue,2,4th,28secs,1:23:50.230AM,9:13:54.519AM,-10.13,3500,35003500350035003500
0390548,72,m,$20520.0,30,yellow,7,8th,22secs,10:20:16.43PM,7:57:2.931AM,1.57,2250,2250225022502250225022502250225022502250
0390549,63,male,$13419.0,44,BLUE,2,9th,25secs,9:13:24.117PM,9:40:56.968AM,-1.07,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0390550,64,f,$3392.0,22,red,1,3rd,26secs,7:28:27.237PM,7:24:35.990AM,-3.41,0,
0390551,29,female,$2494.0,0,gReeN,5,8th,29secs,4:48:16.622AM,11:33:18.577AM,2.79,2000,
0390552,80,f,$11520.0,16,BLUE,9,4th,30secs,4:11:58.481AM,6:5:10.425AM,-1.08,3750,375037503750375037503750375037503750375037503750375037503750
0390553,59,Male,$1947.0,6,red,5,3rd,26secs,11:58:43.812PM,7:18:7.73AM,12.06,3500,35003500350035003500
0390554,26,Male,$2184.0,8,None,2,5th,21secs,7:23:44.335PM,10:44:23.991AM,11.01,1750,1750175017501750175017501750175017501750
0390555,69,Female,$16629.0,27,gReeN,0,2nd,26secs,8:5:26.336PM,5:42:15.968AM,-11.44,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0390556,86,f,$2752.0,61,green,7,3rd,25secs,1:20:40.225AM,10:58:30.636AM,2.45,3250,
0390557,83,Female,$10624.0,16,BLUE,4,5th,25secs,2:3:36.95AM,10:21:8.618AM,-3.7,3500,
0390558,7,male,$1372.0,78,red,1,5th,27secs,4:36:42.940AM,9:37:49.834AM,6.7,1750,175017501750175017501750175017501750175017501750175017501750
0390559,61,Male,$7808.0,61,blue,4,1st,28secs,4:9:5.834AM,10:21:37.655AM,-10.42,3500,350035003500350035003500350035003500350035003500350035003500
0390560,62,X,$14322.0,7,blue,8,8th,30secs,10:39:52.345PM,10:38:18.697AM,-6.52,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0390561,40,f,$1320.0,79,red,7,6th,24secs,4:13:33.963AM,11:11:51.703AM,-4.42,3500,
0390562,75,m,$15900.0,49,reD,1,4th,26secs,10:3:15.149PM,0,5.24,2500,
0390563,40,Male,$2960.0,39,BLUE,8,3rd,25secs,1:26:28.469AM,11:43:30.925AM,3.6,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0390564,35,Female,$9240.0,42,BLUE,3,7th,22secs,11:40:43.165PM,10:59:35.262AM,-0.19,2250,
0390565,9,f,$2178.0,41,red,9,6th,30secs,8:57:51.914PM,12:57:57.838PM,4.78,2750,2750275027502750275027502750275027502750
0390566,31,Female,$3813.0,43,reD,3,5th,23secs,11:52:1.601PM,6:5:47.697AM,9.11,2000,2000200020002000200020002000200020002000
0390567,58,Female,$13804.0,73,green,1,2nd,28secs,11:41:9.379PM,9:40:29.210AM,-10.94,3500,35003500350035003500
0390568,9,F,$1116.0,70,reD,7,7th,22secs,10:14:54.713PM,5:20:38.83AM,-7.58,3750,375037503750375037503750375037503750375037503750375037503750
0390569,32,male,$7648.0,57,green,1,1st,22secs,9:52:39.273PM,10:44:0.254AM,6.24,3750,3750375037503750375037503750375037503750
