ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0618283,42,F,$5082.0,31,yellow,8,1st,20secs,8:59:23.713PM,12:37:48.313PM,-11.36,1500,
0618284,70,m,$1470.0,72,yellow,0,5th,25secs,7:28:37.171PM,6:10:34.925AM,0.37,1750,17501750175017501750
0618285,69,female,$16491.0,46,blue,9,9th,21secs,4:22:56.394AM,11:57:4.306AM,3.29,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0618286,21,Male,$2310.0,57,BLUE,5,8th,27secs,9:55:22.48PM,11:59:38.382AM,0.32,2750,2750275027502750275027502750275027502750
0618287,63,Female,$4977.0,31,green,5,6th,28secs,11:15:34.808PM,10:37:33.303AM,-5.2,2000,200020002000200020002000200020002000200020002000200020002000
0618288,59,M,$10384.0,12,yellow,9,7th,24secs,7:16:20.585PM,8:17:38.355AM,-11.23,3500,
0618289,78,m,$5850.0,67,green,1,6th,23secs,1:10:15.994AM,11:55:47.106AM,-2.89,1500,0
0618290,25,male,$2400.0,67,blue,5,8th,29secs,7:39:36.164PM,10:25:11.109AM,-10.15,3500,
0618291,35,f,$1505.0,76,green,2,0,30secs,1:30:33.80AM,12:41:23.846PM,-10.37,3250,
0618292,10,female,$2270.0,78,reD,2,2nd,24secs,9:51:57.51PM,9:52:54.253AM,-10.68,3750,375037503750375037503750375037503750375037503750375037503750
0618293,83,female,$5727.0,66,BLUE,2,2nd,20secs,12:56:49.898PM,10:36:28.134AM,-10.64,3250,325032503250325032503250325032503250325032503250325032503250
0618294,12,female,$1464.0,45,red,5,2nd,27secs,7:45:22.555PM,12:40:1.119PM,10.5,3750,
0618295,30,X,$3000.0,28,BLUE,0,2nd,24secs,11:12:22.135PM,6:21:32.323AM,-2.38,1750,
0618296,36,Female,$1368.0,41,None,0,3rd,22secs,1:18:37.891AM,6:31:19.702AM,-11.43,3500,
