ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0446983,13,F,$1638.0,6,None,9,6th,20secs,10:17:3.278PM,6:34:38.744AM,10.23,2500,25002500250025002500
0446984,73,f,$4161.0,54,red,6,9th,20secs,1:44:36.265AM,5:50:43.768AM,-3.4,1500,150015001500150015001500150015001500150015001500150015001500
0446985,79,m,$12166.0,52,blue,2,5th,27secs,8:24:7.665PM,11:59:56.368AM,1.62,2250,
0446986,13,Female,$3692.0,19,yellow,9,7th,20secs,2:4:57.241AM,0,-7.16,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0446987,82,Female,$12464.0,38,0,4,6th,24secs,3:1:50.467AM,7:9:9.637AM,5.74,1500,1500150015001500150015001500150015001500
0446988,57,male,$12312.0,50,green,3,8th,23secs,3:33:3.414AM,12:43:4.75PM,-10.59,1500,1500150015001500150015001500150015001500
0446989,32,Female,$3392.0,68,reD,0,8th,26secs,10:52:9.819PM,8:27:0.702AM,7.67,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0446990,13,female,$3549.0,65,None,5,4th,27secs,9:18:7.441PM,11:30:12.377AM,9.43,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0446991,82,Male,$3854.0,17,red,1,5th,20secs,1:56:2.286AM,5:51:47.254AM,5.66,3250,
0446992,35,male,$4970.0,77,green,0,4th,26secs,11:15:21.634PM,6:34:36.587AM,9.26,3500,
0446993,43,M,$6149.0,71,red,0,2nd,25secs,11:44:35.555PM,0,3.33,2750,2750275027502750275027502750275027502750
0446994,61,Male,$16104.0,41,green,6,7th,28secs,11:16:47.236PM,10:0:33.770AM,2.67,3250,
0446995,8,m,$2368.0,25,0,7,1st,30secs,7:54:29.900PM,9:23:20.681AM,-7.77,2750,
0446996,50,male,$9650.0,38,None,2,6th,20secs,11:3:30.725PM,11:9:18.880AM,-10.99,2500,
0446997,13,X,$962.0,61,red,2,4th,29secs,4:22:33.25AM,9:33:12.543AM,7.16,2750,2750275027502750275027502750275027502750
0446998,47,Male,$6110.0,55,blue,0,2nd,21secs,8:9:56.937PM,7:23:37.779AM,-8.83,3750,
0446999,31,male,$6386.0,33,blue,4,2nd,24secs,3:10:36.451AM,10:15:10.481AM,3.16,3000,300030003000300030003000300030003000300030003000300030003000
