ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0468701,47,F,$10481.0,50,None,8,6th,20secs,3:53:29.766AM,5:17:11.113AM,1.87,3750,3750375037503750375037503750375037503750
0468702,65,M,$18785.0,14,yellow,3,9th,29secs,1:16:28.721AM,11:38:40.514AM,-6.24,1750,17501750175017501750
0468703,19,female,$5605.0,36,None,4,7th,20secs,10:31:2.406PM,11:19:30.434AM,0.57,3500,3500350035003500350035003500350035003500
0468704,86,Male,$20898.0,8,red,1,7th,23secs,2:8:12.365AM,8:4:28.419AM,-11.98,1500,
0468705,17,female,$3672.0000000000005,64,BLUE,4,3rd,30secs,1:36:56.277AM,5:34:50.152AM,-9.37,3500,3500350035003500350035003500350035003500
0468706,27,female,$2943.0,58,yellow,6,4th,24secs,8:7:17.550PM,8:26:34.344AM,-2.01,3250,32503250325032503250325032503250325032503250325032503250325032503250325032503250
0468707,38,Male,$912.0,38,blue,9,9th,24secs,2:13:19.161AM,8:47:5.826AM,-10.33,1750,
0468708,80,Male,$9280.0,58,None,1,2nd,24secs,11:23:37.669PM,10:23:8.708AM,9.25,1500,
0468709,71,f,$7810.000000000001,29,reD,0,4th,25secs,12:33:34.854PM,7:36:14.988AM,-3.55,2000,200020002000200020002000200020002000200020002000200020002000
0468710,15,M,$3135.0,36,yellow,5,5th,21secs,10:27:57.980PM,7:40:9.187AM,8.67,2500,25002500250025002500250025002500250025002500250025002500250025002500250025002500
0468711,24,f,$7152.0,6,yellow,0,4th,25secs,10:50:33.152PM,6:11:46.387AM,-9.88,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0468712,80,female,$22080.0,25,yellow,2,8th,26secs,7:1:42.114PM,7:38:7.678AM,6.16,1500,1500150015001500150015001500150015001500
0468713,12,f,$2868.0,32,None,5,9th,29secs,11:34:17.589PM,5:44:57.203AM,1.16,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0468714,16,X,$2528.0,5,BLUE,2,3rd,22secs,9:0:4.647PM,12:51:0.856PM,10.41,3000,300030003000300030003000300030003000300030003000300030003000
0468715,57,M,$16473.0,9,reD,6,8th,22secs,3:17:30.447AM,8:43:18.688AM,3.6,3750,375037503750375037503750375037503750375037503750375037503750
