ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0391814,86,m,$8686.0,15,red,1,3rd,24secs,4:6:46.271AM,9:15:57.125AM,-1.55,3250,3250325032503250325032503250325032503250
0391815,61,F,$1647.0,69,None,9,4th,24secs,11:46:10.499PM,10:9:57.917AM,-0.24,2750,
0391816,32,Male,$1696.0,49,green,0,9th,29secs,10:32:30.447PM,7:27:42.771AM,12.49,1500,15001500150015001500
0391817,72,X,$7632.0,33,BLUE,4,7th,26secs,9:50:24.194PM,6:9:36.264AM,-4.84,2250,22502250225022502250
0391818,13,male,$468.0,53,None,0,7th,28secs,3:34:13.484AM,10:51:52.113AM,8.25,3750,37503750375037503750
0391819,51,M,$11883.0,28,BLUE,4,1st,27secs,7:45:39.996PM,5:54:15.728AM,6.99,3250,32503250325032503250
0391820,35,female,$2800.0,40,red,4,3rd,26secs,0,5:6:5.848AM,-11.13,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0391821,86,M,$12212.0,53,red,7,9th,28secs,3:2:27.883AM,7:38:26.996AM,11.05,3250,
0391822,41,Male,$6765.0,20,yellow,2,2nd,29secs,11:4:34.149PM,11:46:9.429AM,-8.04,1500,1500150015001500150015001500150015001500
0391823,59,Male,$11741.0,59,reD,7,7th,26secs,7:59:8.527PM,8:51:19.668AM,-2.76,1750,17501750175017501750
0391824,26,male,$4784.0,52,None,7,1st,24secs,2:54:1.467AM,9:44:59.807AM,-8.5,2000,
0391825,73,male,$8979.0,39,reD,8,9th,29secs,3:35:45.439AM,5:54:34.654AM,4.43,2750,275027502750275027502750275027502750275027502750275027502750
0391826,37,X,$2035.0000000000002,32,yellow,3,5th,26secs,1:52:42.278AM,6:6:53.778AM,-3.51,3250,3250325032503250325032503250325032503250
0391827,78,female,$19578.0,74,green,4,9th,29secs,11:21:46.968PM,8:9:14.834AM,-3.49,3250,
0391828,54,m,$14850.0,65,blue,3,9th,29secs,10:19:29.847PM,5:56:47.665AM,6.57,3000,30003000300030003000
0391829,64,X,$3647.9999999999995,10,green,3,8th,27secs,2:40:17.620AM,9:59:32.265AM,9.3,3750,
0391830,60,0,$7740.0,18,None,6,9th,29secs,4:18:44.670AM,11:4:31.338AM,4.19,2250,2250225022502250225022502250225022502250
0391831,50,Male,$7400.0,59,reD,4,5th,21secs,1:52:57.360AM,7:49:35.115AM,-11.02,1500,1500150015001500150015001500150015001500
0391832,33,F,$2772.0,79,BLUE,9,7th,30secs,1:13:23.38AM,8:23:52.765AM,5.77,2750,2750275027502750275027502750275027502750
0391833,51,F,$4437.0,78,reD,6,5th,25secs,1:26:42.405AM,8:25:0.223AM,7.68,1750,175017501750175017501750175017501750175017501750175017501750
0391834,39,male,$6552.0,9,red,3,5th,24secs,10:32:2.286PM,12:50:20.848PM,10.94,3000,
0391835,45,m,$11160.0,56,None,6,3rd,30secs,4:34:52.734AM,6:13:54.264AM,-0.88,3500,
0391836,9,F,$1989.0,59,BLUE,6,6th,22secs,3:50:31.850AM,8:47:9.3AM,8.96,2500,
0391837,33,X,$6864.0,7,None,6,5th,24secs,10:3:59.619PM,10:6:42.648AM,4.69,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0391838,77,female,$1540.0,46,red,1,2nd,20secs,9:53:30.945PM,9:28:4.562AM,-4.38,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0391839,49,M,$6713.000000000001,7,None,5,7th,23secs,1:33:55.650AM,9:49:57.412AM,4.23,3000,300030003000300030003000300030003000300030003000300030003000
0391840,14,female,$4032.0,38,yellow,4,1st,22secs,1:2:22.621AM,5:20:29.347AM,0.54,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0391841,43,Male,$10836.0,34,yellow,1,7th,29secs,7:59:13.717PM,6:10:15.290AM,-7.36,3750,
0391842,30,f,$5340.0,27,BLUE,5,1st,28secs,9:35:49.240PM,5:33:59.425AM,-11.13,1750,175017501750175017501750175017501750175017501750175017501750
0391843,68,X,$9724.0,0,yellow,4,6th,28secs,8:38:10.941PM,9:47:46.768AM,9.44,1750,
0391844,82,F,$8610.0,57,green,0,4th,20secs,0,12:32:36.833PM,-10.4,1750,
0391845,45,f,$1080.0,6,yellow,8,4th,25secs,1:1:55.896AM,5:34:44.277AM,-6.6,2000,20002000200020002000
0391846,8,female,$216.0,9,BLUE,7,7th,23secs,2:4:58.309AM,11:48:56.108AM,-8.32,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0391847,88,F,$7920.0,67,reD,0,8th,21secs,7:42:24.509PM,6:45:21.71AM,4.38,3750,
0391848,42,Male,$882.0,65,None,3,1st,29secs,1:56:52.372AM,8:15:18.462AM,-0.95,3750,
0391849,76,M,$8284.0,42,None,6,3rd,25secs,7:24:13.620PM,12:41:48.265PM,-10.15,3500,
0391850,72,0,$13536.0,15,blue,4,3rd,26secs,10:31:7.391PM,6:21:39.880AM,7.27,3750,37503750375037503750
0391851,77,F,$16786.0,53,gReeN,6,5th,23secs,10:58:36.177PM,8:20:38.96AM,-11.07,3500,
0391852,79,female,$8453.0,70,blue,4,3rd,25secs,4:55:2.284AM,12:58:48.812PM,9.39,3500,35003500350035003500
0391853,57,Male,$13794.0,13,BLUE,6,9th,21secs,9:17:28.42PM,11:51:16.690AM,8.92,2500,250025002500250025002500250025002500250025002500250025002500
0391854,11,f,$3135.0,20,BLUE,5,9th,28secs,9:35:27.134PM,9:11:23.906AM,11.61,3000,
0391855,50,Female,$7550.0,76,reD,6,1st,21secs,11:55:46.585PM,5:58:7.248AM,12.18,3000,
