ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0134106,65,Female,$3640.0000000000005,54,blue,5,2nd,21secs,4:48:39.958AM,7:34:16.633AM,-2.33,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0134107,68,female,$14688.000000000002,44,BLUE,8,8th,30secs,12:26:5.213PM,9:44:14.376AM,0.54,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0134108,52,F,$2288.0,0,red,3,5th,30secs,9:55:9.4PM,11:57:39.153AM,1.31,2250,22502250225022502250
0134109,86,female,$14362.0,15,None,7,1st,30secs,8:30:51.614PM,7:27:53.953AM,-4.45,2750,275027502750275027502750275027502750275027502750275027502750
0134110,80,male,$4640.0,63,red,1,9th,26secs,3:55:50.745AM,9:5:7.440AM,-0.94,3250,
0134111,65,Female,$10140.0,29,BLUE,9,7th,24secs,7:46:30.120PM,5:37:3.782AM,8.82,3250,3250325032503250325032503250325032503250
0134112,24,female,$6240.0,67,red,0,4th,20secs,3:13:44.377AM,6:17:16.250AM,7.61,3000,30003000300030003000300030003000300030003000300030003000300030003000300030003000
0134113,45,f,$5850.0,41,red,1,6th,27secs,1:50:19.198AM,8:31:37.281AM,4.95,3000,3000300030003000300030003000300030003000
0134114,90,0,$17190.0,63,blue,2,5th,25secs,4:35:55.2AM,10:43:27.641AM,5.19,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0134115,53,F,$15105.0,71,BLUE,3,2nd,22secs,3:56:7.818AM,10:43:33.569AM,9.88,2000,200020002000200020002000200020002000200020002000200020002000
0134116,67,f,$2680.0,27,reD,1,8th,30secs,9:2:6.552PM,7:23:14.147AM,1.68,3500,
0134117,24,m,$3024.0,44,gReeN,2,3rd,22secs,9:57:13.445PM,5:22:5.929AM,-3.07,2750,27502750275027502750
0134118,71,Male,$12567.0,35,yellow,3,5th,22secs,1:53:57.575AM,11:31:34.2AM,-5.48,3500,35003500350035003500
0134119,28,M,$3919.9999999999995,70,BLUE,0,4th,26secs,12:17:0.718PM,6:51:39.682AM,7.98,1750,1750175017501750175017501750175017501750
0134120,88,f,$22616.0,6,gReeN,8,6th,22secs,11:18:36.72PM,5:56:54.654AM,1.68,3500,
0134121,62,Male,$13640.000000000002,18,yellow,8,3rd,21secs,10:38:0.873PM,12:29:48.689PM,-7.79,2750,2750275027502750275027502750275027502750
0134122,19,f,$1767.0,48,red,5,5th,20secs,8:37:31.354PM,12:0:41.631PM,5.81,2500,
0134123,39,f,$7838.999999999999,63,yellow,3,7th,25secs,3:0:26.252AM,7:2:17.279AM,-2.5,2500,
0134124,78,Female,$18096.0,33,gReeN,9,5th,30secs,10:54:39.973PM,6:12:5.706AM,-9.49,3750,
0134125,57,Female,$7979.999999999999,62,reD,5,9th,24secs,12:4:17.864PM,9:48:15.849AM,6.35,2500,25002500250025002500
0134126,68,m,$7751.999999999999,61,blue,4,2nd,29secs,1:54:18.524AM,10:20:48.238AM,4.63,1750,17501750175017501750175017501750175017501750175017501750175017501750175017501750
0134127,54,F,$5778.0,29,BLUE,5,4th,24secs,7:0:7.416PM,11:54:53.434AM,-12.07,1750,175017501750175017501750175017501750175017501750175017501750
0134128,85,f,$9690.0,73,reD,2,7th,26secs,9:52:36.80PM,5:5:30.799AM,-4.96,3000,3000300030003000300030003000300030003000
0134129,73,m,$6789.0,20,gReeN,5,1st,22secs,12:50:25.704PM,7:21:47.999AM,7.19,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0134130,14,f,$3863.9999999999995,57,yellow,7,7th,21secs,4:25:14.753AM,7:48:0.436AM,-8.93,3750,
0134131,44,X,$2728.0,79,reD,3,6th,21secs,8:42:58.234PM,11:17:45.653AM,-3.69,1500,15001500150015001500
0134132,31,M,$4464.0,16,0,4,6th,22secs,3:17:4.786AM,11:5:15.864AM,6.07,3500,3500350035003500350035003500350035003500
0134133,37,Male,$9990.0,58,blue,1,5th,28secs,12:46:31.123PM,11:42:25.138AM,3.8,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0134134,64,F,$3776.0,36,yellow,5,2nd,22secs,3:27:18.352AM,11:9:34.224AM,-1.69,2750,27502750275027502750275027502750275027502750275027502750275027502750275027502750
0134135,30,male,$4140.0,54,gReeN,9,7th,29secs,9:1:32.184PM,10:50:48.605AM,9.91,3500,35003500350035003500350035003500350035003500350035003500350035003500350035003500
0134136,58,m,0,31,blue,3,4th,26secs,11:4:53.765PM,5:0:3.879AM,-7.76,2500,
0134137,42,F,$3696.0,61,None,2,2nd,28secs,3:49:59.998AM,12:30:37.855PM,-10.66,3750,
0134138,43,male,$7439.0,50,red,0,5th,25secs,10:0:44.578PM,12:46:45.937PM,2.18,2500,25002500250025002500
0134139,21,X,$6111.0,52,reD,7,5th,24secs,2:59:17.177AM,11:51:1.541AM,2.02,2000,20002000200020002000
