ID,age,sex,monthly income,work hours/week,favourite colour,siblings,top finish placement,last time,bed time,wake up time,total sleep/night,caloric intake,steps taken
0816110,35,Female,$9730.0,30,blue,3,2nd,25secs,10:52:35.364PM,6:15:47.257AM,-1.36,3750,
0816111,34,Male,$4794.0,19,blue,7,5th,26secs,12:36:16.531PM,8:18:20.251AM,-8.11,3500,3500350035003500350035003500350035003500
0816112,34,male,$9350.0,45,green,5,3rd,21secs,8:26:52.457PM,11:54:49.859AM,3.44,2000,
0816113,84,male,$2184.0,67,yellow,4,8th,29secs,11:3:10.266PM,8:19:24.417AM,1.19,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0816114,15,female,$2700.0,42,BLUE,0,9th,23secs,11:41:39.865PM,9:41:57.829AM,8.32,3500,
0816115,10,M,$2009.9999999999998,49,reD,7,8th,28secs,3:19:46.890AM,11:20:57.878AM,6.57,2000,
0816116,62,female,$11346.0,32,yellow,0,9th,25secs,8:10:9.276PM,11:13:42.27AM,5.41,1500,150015001500150015001500150015001500150015001500150015001500
0816117,41,F,$10414.0,75,green,0,1st,25secs,3:41:43.950AM,10:54:49.420AM,3.3,2000,20002000200020002000200020002000200020002000200020002000200020002000200020002000
0816118,72,f,$4176.0,47,blue,5,2nd,30secs,4:48:18.939AM,8:32:10.789AM,9.48,1500,
0816119,80,f,$9920.0,33,BLUE,6,7th,22secs,10:18:20.392PM,9:1:11.706AM,8.89,2250,22502250225022502250225022502250225022502250225022502250225022502250225022502250
0816120,83,X,$8051.0,17,gReeN,2,4th,25secs,11:55:37.672PM,11:39:9.704AM,0.63,1500,15001500150015001500150015001500150015001500150015001500150015001500150015001500
0816121,86,Male,$20210.0,51,BLUE,4,1st,28secs,1:48:22.128AM,5:51:13.183AM,8.29,3250,325032503250325032503250325032503250325032503250325032503250
0816122,68,F,$4828.0,8,green,3,9th,21secs,1:35:49.993AM,7:37:6.852AM,-6.96,1500,
0816123,9,F,$2520.0,13,BLUE,3,2nd,22secs,3:51:41.142AM,6:52:27.941AM,-8.04,2000,20002000200020002000
